"Meta data			"
"Physical channel	 Start Time	 Sample Interval	 Sample Count"
"Channel 0 (PXI1Slot5/0)	-0.691630864	0.00001201	100000"
"Channel 1 (PXI1Slot5/1)	-0.691630864	0.00001201	100000"
"			"
"Data			"
"Channel 0 (PXI1Slot5/0)	 Channel 1 (PXI1Slot5/1)		"
"0.002636417	0.621559539		"
"-0.000755674	0.622386061		"
"-0.001434092	0.621284032		"
"0.001957999	0.619906496		"
"0.002636417	0.622110554		"
"0.003314835	0.621008525		"
"0.000601163	0.621835047		"
"0.000601163	0.621835047		"
"-0.000755674	0.621008525		"
"0.001957999	0.620457511		"
"0.006706927	0.621835047		"
"0.000601163	0.621284032		"
"0.003314835	0.621835047		"
"-0.004147765	0.620457511		"
"0.000601163	0.620457511		"
"-0.000755674	0.621835047		"
"0.000601163	0.619906496		"
"0.002636417	0.621835047		"
"0.001279581	0.619630989		"
"0.002636417	0.621008525		"
"-7.72555E-05	0.621284032		"
"-7.72555E-05	0.622386061		"
"0.000601163	0.622110554		"
"-7.72555E-05	0.616324902		"
"-7.72555E-05	0.622661568		"
"0.003314835	0.623212583		"
"0.004671672	0.618253453		"
"-0.001434092	0.622661568		"
"0.002636417	0.621284032		"
"-7.72555E-05	0.625692148		"
"-7.72555E-05	0.619079974		"
"-0.000755674	0.621559539		"
"-0.002790928	0.622386061		"
"0.00535009	0.619630989		"
"-0.000755674	0.621559539		"
"0.003314835	0.619906496		"
"0.006706927	0.623212583		"
"-0.002790928	0.621835047		"
"0.000601163	0.619630989		"
"-0.001434092	0.62348809		"
"-7.72555E-05	0.619355482		"
"-0.00211251	0.620182003		"
"0.001957999	0.620182003		"
"0.001279581	0.621559539		"
"0.001279581	0.620182003		"
"-7.72555E-05	0.622386061		"
"0.001279581	0.621559539		"
"0.002636417	0.622386061		"
"0.000601163	0.621008525		"
"0.001279581	0.620733018		"
"0.003993254	0.623212583		"
"0.002636417	0.619355482		"
"0.000601163	0.62348809		"
"0.000601163	0.619906496		"
"-7.72555E-05	0.620457511		"
"0.001279581	0.622386061		"
"0.001957999	0.622110554		"
"0.001279581	0.622110554		"
"0.002636417	0.620182003		"
"-0.000755674	0.621008525		"
"0.002636417	0.620733018		"
"0.003314835	0.622937076		"
"-7.72555E-05	0.619630989		"
"0.000601163	0.622661568		"
"-0.00211251	0.622386061		"
"0.003314835	0.622110554		"
"-7.72555E-05	0.621284032		"
"0.001279581	0.622110554		"
"-0.002790928	0.622661568		"
"-0.00211251	0.621008525		"
"-7.72555E-05	0.619630989		"
"-7.72555E-05	0.621559539		"
"0.001279581	0.619355482		"
"0.000601163	0.619906496		"
"0.001957999	0.622110554		"
"-0.001434092	0.620457511		"
"0.001957999	0.621284032		"
"0.003314835	0.621559539		"
"0.001279581	0.621008525		"
"-7.72555E-05	0.622937076		"
"0.001279581	0.621008525		"
"0.000601163	0.621008525		"
"0.002636417	0.622110554		"
"-7.72555E-05	0.619906496		"
"0.003314835	0.620182003		"
"0.003314835	0.619906496		"
"0.002636417	0.620457511		"
"-0.00211251	0.621559539		"
"-0.00211251	0.621559539		"
"0.002636417	0.621835047		"
"0.002636417	0.621284032		"
"-0.001434092	0.619906496		"
"0.001279581	0.620182003		"
"-0.000755674	0.621835047		"
"-0.002790928	0.621559539		"
"0.001279581	0.620733018		"
"-0.000755674	0.622386061		"
"-7.72555E-05	0.620182003		"
"0.002636417	0.622661568		"
"-7.72555E-05	0.621284032		"
"-7.72555E-05	0.620457511		"
"0.002636417	0.621284032		"
"0.003314835	0.620457511		"
"-0.00211251	0.617977946		"
"0.001957999	0.621559539		"
"-0.003469347	0.619079974		"
"0.002636417	0.619906496		"
"0.001957999	0.618804467		"
"-0.003469347	0.621008525		"
"0.002636417	0.622386061		"
"0.002636417	0.620457511		"
"0.001279581	0.620457511		"
"-0.003469347	0.624039104		"
"0.000601163	0.620733018		"
"-0.001434092	0.621559539		"
"0.002636417	0.621008525		"
"-0.000755674	0.619630989		"
"-0.001434092	0.621284032		"
"0.000601163	0.620182003		"
"0.003314835	0.621008525		"
"-0.001434092	0.622110554		"
"0.001279581	0.622661568		"
"-0.000755674	0.621559539		"
"0.001279581	0.620182003		"
"0.00535009	0.620457511		"
"0.000601163	0.621835047		"
"0.001279581	0.620457511		"
"0.000601163	0.621835047		"
"0.001957999	0.621008525		"
"-7.72555E-05	0.621559539		"
"-7.72555E-05	0.620457511		"
"-7.72555E-05	0.622386061		"
"-0.002790928	0.619630989		"
"0.003314835	0.623763597		"
"-0.00211251	0.620733018		"
"-0.001434092	0.620182003		"
"0.003993254	0.621284032		"
"-0.00211251	0.621284032		"
"-0.00211251	0.620182003		"
"-0.001434092	0.621008525		"
"0.001957999	0.621284032		"
"0.003314835	0.620182003		"
"-0.003469347	0.620182003		"
"-0.000755674	0.621559539		"
"0.001279581	0.620733018		"
"-0.000755674	0.622386061		"
"0.000601163	0.622661568		"
"-7.72555E-05	0.621559539		"
"0.001957999	0.622110554		"
"0.000601163	0.622110554		"
"0.003314835	0.621835047		"
"-0.001434092	0.621284032		"
"-0.00211251	0.620182003		"
"-0.00211251	0.621835047		"
"0.003314835	0.621835047		"
"0.000601163	0.622661568		"
"0.00535009	0.620182003		"
"-0.001434092	0.621559539		"
"0.002636417	0.621835047		"
"0.001957999	0.621284032		"
"0.001957999	0.620733018		"
"-7.72555E-05	0.622110554		"
"-0.001434092	0.621835047		"
"0.003314835	0.621008525		"
"0.001957999	0.620733018		"
"-0.004147765	0.621284032		"
"-7.72555E-05	0.620457511		"
"0.000601163	0.620182003		"
"0.003314835	0.620182003		"
"-0.001434092	0.624039104		"
"0.001957999	0.619079974		"
"0.001957999	0.620182003		"
"0.003993254	0.621559539		"
"-7.72555E-05	0.620733018		"
"0.002636417	0.624590119		"
"0.001957999	0.620182003		"
"0.000601163	0.620182003		"
"-0.000755674	0.619906496		"
"0.003993254	0.622110554		"
"0.004671672	0.620733018		"
"0.001957999	0.617426931		"
"0.001957999	0.623212583		"
"0.003993254	0.620182003		"
"0.003314835	0.621559539		"
"0.000601163	0.622937076		"
"-0.000755674	0.620457511		"
"-0.003469347	0.624314612		"
"-7.72555E-05	0.619906496		"
"0.001957999	0.621008525		"
"0.001957999	0.621559539		"
"-0.001434092	0.619906496		"
"0.001279581	0.620182003		"
"0.001957999	0.619906496		"
"0.002636417	0.621835047		"
"0.003314835	0.622386061		"
"0.002636417	0.620182003		"
"0.001957999	0.621835047		"
"0.001279581	0.620457511		"
"0.003314835	0.622110554		"
"0.001957999	0.621008525		"
"0.006028508	0.623212583		"
"0.001279581	0.619355482		"
"0.001957999	0.621835047		"
"0.001957999	0.622937076		"
"0.002636417	0.621008525		"
"0.001279581	0.621835047		"
"0.003314835	0.620733018		"
"-0.005504601	0.622110554		"
"-0.000755674	0.619906496		"
"-0.003469347	0.622386061		"
"-7.72555E-05	0.621008525		"
"0.001279581	0.620733018		"
"0.001957999	0.620457511		"
"-0.000755674	0.61852896		"
"0.001279581	0.621284032		"
"0.001957999	0.621008525		"
"0.001279581	0.621559539		"
"-0.000755674	0.620457511		"
"0.004671672	0.621008525		"
"0.002636417	0.621008525		"
"0.001957999	0.622661568		"
"0.003993254	0.621284032		"
"0.001279581	0.621008525		"
"-0.004147765	0.621835047		"
"0.001957999	0.620457511		"
"0.004671672	0.622110554		"
"0.001957999	0.620182003		"
"-7.72555E-05	0.621559539		"
"0.00535009	0.621008525		"
"-0.000755674	0.621008525		"
"0.001957999	0.619906496		"
"-7.72555E-05	0.621008525		"
"0.001957999	0.61852896		"
"-0.001434092	0.621284032		"
"-0.000755674	0.619355482		"
"0.007385345	0.621284032		"
"-7.72555E-05	0.622110554		"
"0.001279581	0.620733018		"
"0.003314835	0.619079974		"
"0.003314835	0.621284032		"
"0.001279581	0.621284032		"
"0.000601163	0.621284032		"
"0.001957999	0.619906496		"
"0.002636417	0.621284032		"
"0.001957999	0.620733018		"
"0.001957999	0.621008525		"
"-0.001434092	0.621835047		"
"0.001279581	0.621559539		"
"0.000601163	0.619630989		"
"0.003314835	0.619630989		"
"0.000601163	0.621284032		"
"0.000601163	0.622937076		"
"0.000601163	0.621008525		"
"0.002636417	0.621835047		"
"0.002636417	0.624039104		"
"-7.72555E-05	0.622937076		"
"0.000601163	0.620182003		"
"-0.000755674	0.620733018		"
"0.001279581	0.622110554		"
"-0.00211251	0.621008525		"
"-7.72555E-05	0.619079974		"
"-0.001434092	0.621559539		"
"0.002636417	0.620733018		"
"0.003993254	0.620457511		"
"0.004671672	0.620182003		"
"-7.72555E-05	0.620457511		"
"-0.002790928	0.62348809		"
"0.003993254	0.620457511		"
"-7.72555E-05	0.619355482		"
"0.001957999	0.619906496		"
"0.001957999	0.621284032		"
"0.001957999	0.620457511		"
"-7.72555E-05	0.619906496		"
"-0.00211251	0.621559539		"
"0.001279581	0.622386061		"
"-0.00211251	0.622110554		"
"0.003993254	0.621835047		"
"-0.000755674	0.622110554		"
"0.002636417	0.619355482		"
"-0.000755674	0.621008525		"
"0.002636417	0.620733018		"
"0.001279581	0.621284032		"
"0.001279581	0.622110554		"
"0.001279581	0.620733018		"
"-0.000755674	0.619906496		"
"-0.003469347	0.620457511		"
"-7.72555E-05	0.619630989		"
"0.003314835	0.620733018		"
"0.002636417	0.619630989		"
"0.002636417	0.620733018		"
"0.002636417	0.620457511		"
"0.001279581	0.621284032		"
"-0.000755674	0.621559539		"
"-0.001434092	0.620733018		"
"0.002636417	0.621008525		"
"-0.000755674	0.621284032		"
"-0.000755674	0.621284032		"
"-7.72555E-05	0.619630989		"
"0.003314835	0.621559539		"
"0.003993254	0.619906496		"
"-0.000755674	0.620733018		"
"-0.000755674	0.622386061		"
"0.001279581	0.621008525		"
"-0.001434092	0.621559539		"
"-0.000755674	0.621284032		"
"-7.72555E-05	0.619906496		"
"-0.002790928	0.622110554		"
"0.000601163	0.621559539		"
"0.001957999	0.621008525		"
"0.003314835	0.622110554		"
"0.001957999	0.621284032		"
"-7.72555E-05	0.622661568		"
"0.002636417	0.622386061		"
"-0.003469347	0.619906496		"
"0.000601163	0.622110554		"
"0.000601163	0.620457511		"
"0.003314835	0.621284032		"
"-0.000755674	0.620733018		"
"0.001279581	0.620457511		"
"0.000601163	0.621008525		"
"0.003993254	0.621284032		"
"0.000601163	0.621284032		"
"0.004671672	0.621008525		"
"-7.72555E-05	0.622386061		"
"-0.004147765	0.620182003		"
"0.000601163	0.622661568		"
"0.003314835	0.621284032		"
"-7.72555E-05	0.619906496		"
"0.003314835	0.625692148		"
"-0.000755674	0.621835047		"
"-7.72555E-05	0.619630989		"
"0.001957999	0.624865626		"
"-0.001434092	0.621008525		"
"-0.002790928	0.622110554		"
"-0.002790928	0.619906496		"
"0.001279581	0.621559539		"
"-0.000755674	0.622386061		"
"0.003314835	0.618804467		"
"-0.00211251	0.623763597		"
"0.003993254	0.620457511		"
"0.003314835	0.623212583		"
"0.001279581	0.622386061		"
"0.001279581	0.623212583		"
"-7.72555E-05	0.623212583		"
"0.003993254	0.619079974		"
"0.000601163	0.621559539		"
"0.006028508	0.622386061		"
"0.003993254	0.620733018		"
"0.003314835	0.621835047		"
"0.003314835	0.621559539		"
"0.001279581	0.621835047		"
"0.001279581	0.620182003		"
"-0.000755674	0.621835047		"
"0.001279581	0.621559539		"
"0.000601163	0.621008525		"
"0.002636417	0.620733018		"
"0.001957999	0.619906496		"
"-0.000755674	0.621835047		"
"-7.72555E-05	0.622110554		"
"-0.002790928	0.622110554		"
"0.003314835	0.622386061		"
"0.003993254	0.621559539		"
"0.003993254	0.621559539		"
"0.002636417	0.621835047		"
"0.001279581	0.620182003		"
"0.003314835	0.621559539		"
"-0.000755674	0.622386061		"
"0.000601163	0.620733018		"
"0.003993254	0.620457511		"
"0.003314835	0.619906496		"
"-0.003469347	0.620733018		"
"0.002636417	0.621284032		"
"-0.002790928	0.622386061		"
"-7.72555E-05	0.619355482		"
"0.000601163	0.622661568		"
"0.001957999	0.621008525		"
"-0.002790928	0.620182003		"
"-0.000755674	0.621008525		"
"0.003993254	0.620457511		"
"0.003993254	0.621835047		"
"-0.000755674	0.621008525		"
"-7.72555E-05	0.621559539		"
"-7.72555E-05	0.622937076		"
"-0.002790928	0.621559539		"
"-0.000755674	0.620182003		"
"-0.001434092	0.621284032		"
"0.001957999	0.621284032		"
"0.003993254	0.618804467		"
"0.001279581	0.621008525		"
"0.004671672	0.619630989		"
"0.000601163	0.621008525		"
"-7.72555E-05	0.620457511		"
"0.002636417	0.619906496		"
"-0.001434092	0.622110554		"
"-0.001434092	0.620182003		"
"0.001957999	0.620182003		"
"0.000601163	0.622661568		"
"0.001279581	0.621559539		"
"-0.000755674	0.620182003		"
"0.001279581	0.620182003		"
"-0.000755674	0.619906496		"
"-7.72555E-05	0.620733018		"
"-7.72555E-05	0.617977946		"
"0.001957999	0.619355482		"
"0.000601163	0.621284032		"
"0.001957999	0.619906496		"
"0.003993254	0.619906496		"
"0.003314835	0.621284032		"
"0.001957999	0.624590119		"
"-7.72555E-05	0.619906496		"
"-7.72555E-05	0.620457511		"
"0.00535009	0.624039104		"
"0.001957999	0.622937076		"
"-0.000755674	0.620733018		"
"0.003993254	0.619906496		"
"-0.002790928	0.621559539		"
"0.001279581	0.621008525		"
"0.002636417	0.618253453		"
"0.000601163	0.620457511		"
"0.001957999	0.621008525		"
"-0.000755674	0.621008525		"
"0.001279581	0.620182003		"
"0.002636417	0.620457511		"
"0.000601163	0.620457511		"
"-0.002790928	0.622661568		"
"-0.001434092	0.622661568		"
"0.002636417	0.621284032		"
"0.00535009	0.622110554		"
"-7.72555E-05	0.619630989		"
"0.001957999	0.621559539		"
"0.001957999	0.619906496		"
"0.001279581	0.619630989		"
"-0.000755674	0.622386061		"
"-0.001434092	0.622661568		"
"-0.001434092	0.619906496		"
"0.001957999	0.621559539		"
"0.003314835	0.620733018		"
"0.003314835	0.621008525		"
"-0.002790928	0.620182003		"
"-7.72555E-05	0.621008525		"
"-0.002790928	0.621835047		"
"-7.72555E-05	0.620733018		"
"0.001957999	0.621284032		"
"0.000601163	0.621284032		"
"-0.004147765	0.619906496		"
"0.000601163	0.622386061		"
"0.001279581	0.620182003		"
"0.003314835	0.621284032		"
"0.001279581	0.620182003		"
"-7.72555E-05	0.622661568		"
"-0.002790928	0.621559539		"
"0.001957999	0.620457511		"
"-0.000755674	0.619079974		"
"0.000601163	0.620457511		"
"0.001279581	0.622937076		"
"0.001279581	0.620457511		"
"-0.00211251	0.620182003		"
"-0.000755674	0.621008525		"
"0.000601163	0.622661568		"
"0.003993254	0.619906496		"
"0.002636417	0.621559539		"
"0.002636417	0.623212583		"
"0.001279581	0.620457511		"
"0.001279581	0.621008525		"
"-0.001434092	0.619630989		"
"0.000601163	0.620457511		"
"0.004671672	0.620182003		"
"0.000601163	0.621284032		"
"0.004671672	0.621835047		"
"-0.000755674	0.622386061		"
"0.000601163	0.620457511		"
"-0.003469347	0.621008525		"
"-0.00211251	0.621008525		"
"-0.001434092	0.619630989		"
"-0.001434092	0.621559539		"
"0.000601163	0.620457511		"
"0.001279581	0.619906496		"
"0.002636417	0.620457511		"
"0.001957999	0.621835047		"
"0.001279581	0.619079974		"
"-0.000755674	0.621559539		"
"-0.001434092	0.621008525		"
"0.004671672	0.619079974		"
"-0.000755674	0.621284032		"
"0.001279581	0.620733018		"
"-0.000755674	0.627896205		"
"0.001957999	0.619630989		"
"-7.72555E-05	0.620733018		"
"-0.00211251	0.624590119		"
"-0.003469347	0.618253453		"
"-7.72555E-05	0.622110554		"
"0.001279581	0.617151424		"
"-0.000755674	0.621284032		"
"0.002636417	0.621835047		"
"0.00535009	0.618804467		"
"-0.002790928	0.624314612		"
"0.00535009	0.621835047		"
"-0.001434092	0.622110554		"
"0.000601163	0.619355482		"
"-0.002790928	0.622110554		"
"0.002636417	0.620182003		"
"0.000601163	0.620733018		"
"-0.001434092	0.619906496		"
"0.001279581	0.621835047		"
"0.000601163	0.622110554		"
"-7.72555E-05	0.620733018		"
"-0.002790928	0.622110554		"
"0.000601163	0.620733018		"
"0.004671672	0.622110554		"
"0.000601163	0.620182003		"
"0.001957999	0.619630989		"
"-7.72555E-05	0.622661568		"
"0.002636417	0.621559539		"
"0.003314835	0.621835047		"
"0.000601163	0.621008525		"
"-0.000755674	0.619906496		"
"0.003993254	0.622110554		"
"0.001279581	0.619906496		"
"0.002636417	0.620182003		"
"0.001279581	0.622937076		"
"0.001279581	0.622110554		"
"0.003314835	0.621284032		"
"0.000601163	0.620733018		"
"-7.72555E-05	0.621559539		"
"0.003314835	0.619355482		"
"0.003314835	0.621559539		"
"0.001279581	0.620457511		"
"-0.001434092	0.61852896		"
"0.00535009	0.620457511		"
"-0.000755674	0.621284032		"
"-0.003469347	0.619906496		"
"0.006028508	0.621559539		"
"-0.000755674	0.620733018		"
"0.003314835	0.620457511		"
"0.000601163	0.621835047		"
"0.003314835	0.621008525		"
"-0.000755674	0.621008525		"
"0.000601163	0.621559539		"
"0.002636417	0.621284032		"
"0.002636417	0.623212583		"
"0.002636417	0.622386061		"
"0.002636417	0.622386061		"
"0.000601163	0.622110554		"
"-0.000755674	0.619355482		"
"-7.72555E-05	0.621284032		"
"0.001957999	0.620733018		"
"0.000601163	0.621559539		"
"0.003314835	0.622110554		"
"0.001957999	0.620457511		"
"0.002636417	0.621284032		"
"-7.72555E-05	0.622386061		"
"-0.002790928	0.620182003		"
"0.003993254	0.620733018		"
"0.000601163	0.622110554		"
"-0.001434092	0.620457511		"
"0.001957999	0.623763597		"
"0.000601163	0.619079974		"
"0.003314835	0.619079974		"
"-7.72555E-05	0.620457511		"
"-0.001434092	0.617426931		"
"0.001957999	0.622386061		"
"-7.72555E-05	0.620733018		"
"0.000601163	0.61852896		"
"-0.000755674	0.618804467		"
"0.001279581	0.621008525		"
"0.001957999	0.623212583		"
"0.002636417	0.620733018		"
"0.001957999	0.621284032		"
"-0.00211251	0.624590119		"
"-7.72555E-05	0.621284032		"
"0.001279581	0.619906496		"
"0.003314835	0.622110554		"
"-7.72555E-05	0.622110554		"
"0.001957999	0.620733018		"
"0.001957999	0.621559539		"
"-0.003469347	0.619630989		"
"0.003314835	0.619079974		"
"-0.000755674	0.620182003		"
"-7.72555E-05	0.621008525		"
"-0.001434092	0.620733018		"
"0.002636417	0.619079974		"
"0.000601163	0.620733018		"
"0.001957999	0.620733018		"
"0.000601163	0.619630989		"
"-0.000755674	0.620457511		"
"0.003314835	0.620457511		"
"-0.004147765	0.621835047		"
"0.001279581	0.620733018		"
"0.001279581	0.620457511		"
"-0.003469347	0.621559539		"
"-7.72555E-05	0.620457511		"
"0.003993254	0.621559539		"
"-0.001434092	0.621559539		"
"-0.00211251	0.620733018		"
"-0.000755674	0.621835047		"
"0.001279581	0.620457511		"
"-0.000755674	0.620733018		"
"-0.000755674	0.620182003		"
"-7.72555E-05	0.620733018		"
"-0.000755674	0.621008525		"
"0.002636417	0.620182003		"
"0.000601163	0.621008525		"
"0.001279581	0.619906496		"
"-0.001434092	0.622661568		"
"0.001279581	0.621284032		"
"0.002636417	0.619906496		"
"0.002636417	0.620733018		"
"0.000601163	0.622661568		"
"-0.002790928	0.620733018		"
"0.004671672	0.620733018		"
"0.007385345	0.620457511		"
"0.001957999	0.620182003		"
"0.001279581	0.621835047		"
"0.001279581	0.622110554		"
"0.004671672	0.619630989		"
"0.001279581	0.620733018		"
"-0.00211251	0.619630989		"
"-0.001434092	0.622110554		"
"-0.001434092	0.620733018		"
"0.002636417	0.622110554		"
"0.004671672	0.622661568		"
"-7.72555E-05	0.623212583		"
"-0.003469347	0.621284032		"
"0.001279581	0.621559539		"
"-7.72555E-05	0.618253453		"
"-0.000755674	0.621835047		"
"0.003993254	0.620182003		"
"0.001957999	0.621559539		"
"0.004671672	0.621835047		"
"0.003314835	0.620182003		"
"0.003993254	0.620733018		"
"-7.72555E-05	0.621284032		"
"-0.001434092	0.622110554		"
"-0.001434092	0.621835047		"
"0.001957999	0.620733018		"
"-0.00211251	0.620733018		"
"-0.003469347	0.617977946		"
"-0.000755674	0.621284032		"
"0.003314835	0.621559539		"
"0.006706927	0.620457511		"
"0.001957999	0.620182003		"
"0.001957999	0.620182003		"
"0.002636417	0.62541664		"
"0.000601163	0.619906496		"
"0.003314835	0.620733018		"
"-7.72555E-05	0.622386061		"
"-0.000755674	0.619079974		"
"0.004671672	0.621835047		"
"0.003314835	0.61852896		"
"0.002636417	0.621835047		"
"0.001957999	0.622386061		"
"0.001279581	0.619630989		"
"-0.003469347	0.622661568		"
"0.002636417	0.622386061		"
"0.001279581	0.621835047		"
"-0.001434092	0.620733018		"
"0.000601163	0.620182003		"
"-7.72555E-05	0.619355482		"
"0.001957999	0.621559539		"
"-7.72555E-05	0.620457511		"
"0.000601163	0.621835047		"
"-0.000755674	0.620182003		"
"0.000601163	0.620182003		"
"0.001957999	0.623763597		"
"-7.72555E-05	0.619630989		"
"0.000601163	0.622937076		"
"0.003314835	0.622386061		"
"0.001957999	0.619630989		"
"0.001957999	0.621284032		"
"-7.72555E-05	0.619630989		"
"0.004671672	0.621559539		"
"0.001279581	0.619355482		"
"-0.00211251	0.620733018		"
"-0.000755674	0.621284032		"
"-7.72555E-05	0.620733018		"
"0.001279581	0.620733018		"
"-0.00211251	0.619630989		"
"0.001279581	0.622661568		"
"0.003314835	0.620733018		"
"0.001279581	0.622661568		"
"0.001279581	0.621008525		"
"-0.00211251	0.620457511		"
"-0.000755674	0.620733018		"
"0.001279581	0.619355482		"
"0.00535009	0.621008525		"
"0.001279581	0.620457511		"
"0.000601163	0.622386061		"
"0.001279581	0.620457511		"
"-0.004147765	0.619630989		"
"0.003314835	0.621284032		"
"0.000601163	0.621008525		"
"0.000601163	0.621559539		"
"-0.001434092	0.619355482		"
"0.001279581	0.621008525		"
"-7.72555E-05	0.621284032		"
"0.002636417	0.622386061		"
"0.000601163	0.620182003		"
"0.002636417	0.621284032		"
"-7.72555E-05	0.623212583		"
"0.003314835	0.621559539		"
"0.001957999	0.621559539		"
"-0.000755674	0.620733018		"
"-0.000755674	0.621835047		"
"-0.000755674	0.619079974		"
"0.001279581	0.622110554		"
"-7.72555E-05	0.621008525		"
"0.001957999	0.621835047		"
"-7.72555E-05	0.619355482		"
"0.001279581	0.619906496		"
"-0.001434092	0.620182003		"
"0.004671672	0.622937076		"
"0.003993254	0.620733018		"
"-0.001434092	0.620733018		"
"0.001279581	0.620182003		"
"0.001279581	0.622386061		"
"-0.000755674	0.619355482		"
"0.001279581	0.617702438		"
"0.004671672	0.622386061		"
"-0.004826183	0.620457511		"
"0.004671672	0.619630989		"
"0.003314835	0.621008525		"
"0.002636417	0.620182003		"
"-0.001434092	0.622661568		"
"0.001279581	0.619630989		"
"0.001279581	0.621284032		"
"0.000601163	0.622110554		"
"0.004671672	0.620457511		"
"0.001957999	0.621835047		"
"0.001279581	0.621835047		"
"0.001279581	0.620733018		"
"0.001957999	0.621284032		"
"0.001957999	0.619630989		"
"0.003314835	0.620457511		"
"0.001957999	0.621284032		"
"-0.00211251	0.619906496		"
"0.000601163	0.621284032		"
"0.001279581	0.622661568		"
"0.002636417	0.620182003		"
"-0.001434092	0.621559539		"
"-0.000755674	0.621559539		"
"-0.001434092	0.620733018		"
"0.002636417	0.619355482		"
"0.003314835	0.619630989		"
"-0.003469347	0.62348809		"
"0.002636417	0.621835047		"
"0.001279581	0.620182003		"
"0.002636417	0.621008525		"
"0.001957999	0.621008525		"
"-0.001434092	0.620457511		"
"0.000601163	0.622110554		"
"0.006706927	0.621835047		"
"0.003993254	0.620182003		"
"0.000601163	0.621559539		"
"0.004671672	0.619630989		"
"0.003314835	0.621284032		"
"0.000601163	0.619906496		"
"0.001279581	0.620733018		"
"-0.001434092	0.621008525		"
"-0.000755674	0.619906496		"
"0.00535009	0.621284032		"
"0.000601163	0.621284032		"
"0.003314835	0.620733018		"
"0.001957999	0.620457511		"
"0.003314835	0.620182003		"
"0.000601163	0.621559539		"
"0.000601163	0.620457511		"
"0.001279581	0.618804467		"
"0.002636417	0.621835047		"
"-0.001434092	0.621559539		"
"0.002636417	0.621284032		"
"0.003314835	0.623212583		"
"0.003314835	0.621559539		"
"-0.000755674	0.620182003		"
"0.003314835	0.621559539		"
"0.001957999	0.620457511		"
"-7.72555E-05	0.620733018		"
"0.002636417	0.621559539		"
"-0.001434092	0.619630989		"
"0.00535009	0.621284032		"
"-7.72555E-05	0.621559539		"
"0.001957999	0.620733018		"
"0.000601163	0.622661568		"
"0.001957999	0.621008525		"
"0.002636417	0.620733018		"
"0.000601163	0.619630989		"
"0.001279581	0.621008525		"
"-0.000755674	0.621008525		"
"0.00535009	0.624039104		"
"-0.000755674	0.620733018		"
"-0.000755674	0.620457511		"
"-0.001434092	0.619355482		"
"-0.000755674	0.621835047		"
"0.001957999	0.619630989		"
"-0.000755674	0.616324902		"
"0.002636417	0.621835047		"
"-0.000755674	0.621008525		"
"0.001279581	0.620182003		"
"-7.72555E-05	0.622386061		"
"0.003314835	0.620733018		"
"-7.72555E-05	0.623763597		"
"-7.72555E-05	0.620182003		"
"-0.002790928	0.619355482		"
"-7.72555E-05	0.621284032		"
"0.001279581	0.621284032		"
