0.00127 	0.19478687 	-0.0040303574 	0
0.00381 	0.19223854 	-0.012020453 	0
0.00635 	0.18708997 	-0.019780677 	0
0.00889 	0.17928331 	-0.027094128 	0
0.01143 	0.1688912 	-0.033673686 	0
0.01397 	0.15602019 	-0.039305659 	0
0.01651 	0.14060732 	-0.043677237 	0
0.01905 	0.12230223 	-0.046022932 	0
0.02159 	0.10014073 	-0.046407907 	0
0.02413 	0.056327908 	-0.033111049 	0
0.02921 	0.011319527 	-0.015311458 	0
0.03683 	0.0034145899 	-0.0072348377 	0
0.04445 	0.00085326833 	-0.0051727762 	0
0.05207 	0.00014433128 	-0.0034239173 	0
0.05969 	-3.7516319e-005 	-0.0023027422 	0
0.06731 	-7.5348745e-005 	-0.0014118914 	0
0.07493 	-7.9547464e-005 	-0.00073309747 	0
0.08255 	-7.0808963e-005 	-0.00025344517 	0
0.09017 	-7.296387e-005 	-1.7041504e-005 	0
0.09779 	-5.9307734e-005 	5.3250785e-005 	0
