0.00127 	0.087266119 	-0.0025542361 	0
0.00381 	0.086759428 	-0.0076229193 	0
0.00635 	0.085708543 	-0.012601508 	0
0.00889 	0.084080183 	-0.017417778 	0
0.01143 	0.081824074 	-0.02197408 	0
0.01397 	0.078924811 	-0.026176538 	0
0.01651 	0.075414648 	-0.029930524 	0
0.01905 	0.07130006 	-0.033102315 	0
0.02159 	0.066656148 	-0.035604986 	0
0.02413 	0.060875305 	-0.037530047 	0
0.02921 	0.052140099 	-0.03837043 	0
0.03683 	0.042432045 	-0.035909274 	0
0.04445 	0.034584077 	-0.031483627 	0
0.05207 	0.029015506 	-0.026395639 	0
0.05969 	0.025200781 	-0.021197107 	0
0.06731 	0.022586424 	-0.016104923 	0
0.07493 	0.020239873 	-0.01113773 	0
0.08255 	0.016703144 	-0.0065489841 	0
0.09017 	0.011004871 	-0.0028436849 	0
0.09779 	0.0038461162 	-0.0003988417 	0
