0.00127 	0.10058739 	-0.0026217849 	0
0.00381 	0.09978038 	-0.0078017381 	0
0.00635 	0.098171832 	-0.012836603 	0
0.00889 	0.095790938 	-0.017633706 	0
0.01143 	0.092665281 	-0.022097151 	0
0.01397 	0.088837923 	-0.026132657 	0
0.01651 	0.084363748 	-0.029642656 	0
0.01905 	0.079322787 	-0.032540399 	0
0.02159 	0.073838281 	-0.034753662 	0
0.02413 	0.067080012 	-0.036315403 	0
0.02921 	0.05660519 	-0.03656701 	0
0.03683 	0.044425672 	-0.033283503 	0
0.04445 	0.034262799 	-0.028078737 	0
0.05207 	0.026688745 	-0.022302903 	0
0.05969 	0.020850829 	-0.016682188 	0
0.06731 	0.016068204 	-0.011641974 	0
0.07493 	0.011910577 	-0.0073710183 	0
0.08255 	0.0081299227 	-0.0040046532 	0
0.09017 	0.0046090181 	-0.0016339838 	0
0.09779 	0.001416243 	-0.00022777594 	0
