Meta data
Physical channel, Start Time, Sample Interval, Sample Count
Channel 0 (PXI1Slot5/0), -0.091292319989629, 0.0000024, 100000
Channel 1 (PXI1Slot5/1), -0.091292319989629, 0.0000024, 100000

Data
Channel 0 (PXI1Slot5/0), Channel 1 (PXI1Slot5/1)
-1.55797509499826, 3.51350047849388
-1.55524634057656, 3.51758842626856
-1.55524634057656, 3.52031372478501
-1.55388196336571, 3.52303902330147
-1.55115320894402, 3.51350047849388
-1.55865728360368, 3.52167637404324
-1.55183539754944, 3.52440167255969
-1.56002166081453, 3.51758842626856
-1.55729290639283, 3.51622577701034
-1.55592852918198, 3.52303902330147
-1.55524634057656, 3.52303902330147
-1.55865728360368, 3.52167637404324
-1.55729290639283, 3.51758842626856
-1.55388196336571, 3.52576432181792
-1.55388196336571, 3.52712697107614
-1.55797509499826, 3.52303902330147
-1.55115320894402, 3.52576432181792
-1.55251758615486, 3.5298522695926
-1.55251758615486, 3.52440167255969
-1.55797509499826, 3.52031372478501
-1.55729290639283, 3.5298522695926
-1.55251758615486, 3.5298522695926
-1.55661071778741, 3.5298522695926
-1.55524634057656, 3.52712697107614
-1.55661071778741, 3.51350047849388
-1.55592852918198, 3.52303902330147
-1.55183539754944, 3.53257756810905
-1.55115320894402, 3.52712697107614
-1.54978883173317, 3.52712697107614
-1.54842445452232, 3.5298522695926
-1.55251758615486, 3.53121491885082
-1.55319977476029, 3.5298522695926
-1.55115320894402, 3.52848962033437
-1.54978883173317, 3.52576432181792
-1.55047102033859, 3.52848962033437
-1.54978883173317, 3.5353028666255
-1.54842445452232, 3.54211611291663
-1.55729290639283, 3.53257756810905
-1.55661071778741, 3.52576432181792
-1.54910664312774, 3.53394021736728
-1.54978883173317, 3.52848962033437
-1.55456415197114, 3.51895107552679
-1.55047102033859, 3.52712697107614
-1.55319977476029, 3.52848962033437
-1.55251758615486, 3.52167637404324
-1.55797509499826, 3.51895107552679
-1.55524634057656, 3.51758842626856
-1.55251758615486, 3.53257756810905
-1.55661071778741, 3.5298522695926
-1.5593394722091, 3.50668723220275
-1.55388196336571, 3.52440167255969
-1.55524634057656, 3.52303902330147
-1.55729290639283, 3.52167637404324
-1.55661071778741, 3.51758842626856
-1.55388196336571, 3.52031372478501
-1.55592852918198, 3.52576432181792
-1.56002166081453, 3.52167637404324
-1.55251758615486, 3.51758842626856
-1.55592852918198, 3.52440167255969
-1.55388196336571, 3.52031372478501
-1.55592852918198, 3.51486312775211
-1.55524634057656, 3.52031372478501
-1.56002166081453, 3.52440167255969
-1.55388196336571, 3.51758842626856
-1.55661071778741, 3.52440167255969
-1.56070384941995, 3.52167637404324
-1.55251758615486, 3.51758842626856
-1.5593394722091, 3.51895107552679
-1.55251758615486, 3.51895107552679
