Meta data,,,
Physical channel, Start Time, Sample Interval, Sample Count
Channel 0 (PXI1Slot5/0),-0.119999599,0.0000024,100000
Channel 1 (PXI1Slot5/1),-0.119999599,0.0000024,100000
,,,
Data,,,
Channel 0 (PXI1Slot5/0), Channel 1 (PXI1Slot5/1),,
1.570238439,-3.527308239,0.0002688,
1.563440806,-3.534121485,0.0002712,
1.568878912,-3.528670888,0.0002736,
1.567519386,-3.531396187,0.000276,
1.553924121,-3.536846784,0.0002784,
1.574317019,-3.531396187,0.0002808,
1.567519386,-3.527308239,0.0002832,
1.572957492,-3.534121485,0.0002856,
1.570238439,-3.531396187,0.000288,
1.566159859,-3.54366003,0.0002904,
1.563440806,-3.528670888,0.0002928,
1.570238439,-3.538209433,0.0002952,
1.563440806,-3.538209433,0.0002976,
1.571597966,-3.54366003,0.0003,
1.572957492,-3.52458294,0.0003024,
1.570238439,-3.527308239,0.0003048,
1.559362227,-3.535484134,0.0003072,
1.564800333,-3.530033537,0.0003096,
1.577036072,-3.52594559,0.000312,
1.564800333,-3.527308239,0.0003144,
1.566159859,-3.538209433,0.0003168,
1.568878912,-3.530033537,0.0003192,
1.570238439,-3.528670888,0.0003216,
1.563440806,-3.521857642,0.000324,
1.572957492,-3.52594559,0.0003264,
1.571597966,-3.530033537,0.0003288,
1.577036072,-3.520494992,0.0003312,
1.574317019,-3.528670888,0.0003336,
1.575676545,-3.527308239,0.000336,
1.572957492,-3.532758836,0.0003384,
1.571597966,-3.531396187,0.0003408,
1.568878912,-3.52458294,0.0003432,
1.574317019,-3.521857642,0.0003456,
1.575676545,-3.523220291,0.000348,
1.570238439,-3.523220291,0.0003504,
1.577036072,-3.52458294,0.0003528,
1.566159859,-3.521857642,0.0003552,
1.570238439,-3.527308239,0.0003576,
1.575676545,-3.531396187,0.00036,
1.567519386,-3.530033537,0.0003624,
1.568878912,-3.528670888,0.0003648,
1.563440806,-3.527308239,0.0003672,
1.575676545,-3.535484134,0.0003696,
1.570238439,-3.52458294,0.000372,
1.574317019,-3.535484134,0.0003744,
1.572957492,-3.52458294,0.0003768,
1.574317019,-3.52458294,0.0003792,
1.568878912,-3.527308239,0.0003816,
1.564800333,-3.521857642,0.000384,
1.571597966,-3.528670888,0.0003864,
1.567519386,-3.530033537,0.0003888,
1.578395598,-3.534121485,0.0003912,
1.571597966,-3.515044395,0.0003936,
1.575676545,-3.527308239,0.000396,
1.568878912,-3.528670888,0.0003984,
1.572957492,-3.531396187,0.0004008,
1.568878912,-3.517769694,0.0004032,
1.568878912,-3.52458294,0.0004056,
1.570238439,-3.52594559,0.000408,
1.568878912,-3.538209433,0.0004104,
1.570238439,-3.530033537,0.0004128,
1.564800333,-3.527308239,0.0004152,
1.56208128,-3.534121485,0.0004176,
1.572957492,-3.534121485,0.00042,
1.571597966,-3.534121485,0.0004224,
1.575676545,-3.530033537,0.0004248,
1.577036072,-3.531396187,0.0004272,
1.572957492,-3.528670888,0.0004296,
1.564800333,-3.530033537,0.000432,
1.572957492,-3.528670888,0.0004344,
1.577036072,-3.52594559,0.0004368,
1.571597966,-3.519132343,0.0004392,
1.575676545,-3.52594559,0.0004416,
1.572957492,-3.52594559,0.000444,
1.572957492,-3.527308239,0.0004464,
1.568878912,-3.520494992,0.0004488,
1.572957492,-3.516407045,0.0004512,
1.574317019,-3.520494992,0.0004536,
1.572957492,-3.523220291,0.000456,
1.574317019,-3.520494992,0.0004584,
1.570238439,-3.528670888,0.0004608,
1.570238439,-3.520494992,0.0004632,
1.570238439,-3.52594559,0.0004656,
1.572957492,-3.516407045,0.000468,
1.578395598,-3.515044395,0.0004704,
1.575676545,-3.52594559,0.0004728,
1.577036072,-3.521857642,0.0004752,
1.571597966,-3.52458294,0.0004776,
1.574317019,-3.521857642,0.00048,
1.570238439,-3.531396187,0.0004824,
1.568878912,-3.52594559,0.0004848,
1.579755125,-3.534121485,0.0004872,
1.572957492,-3.527308239,0.0004896,
1.567519386,-3.528670888,0.000492,
