 "X",  "Y",  "Z",  "U",  "V",  "W",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "q",  "r",  "q_ref",  "r_ref"
-1.01446,4.21546,-0.00905034,6.49542e-05,-3.02847e-06,0.000504763,-0.00010912,2.92576e-05,-6.27521e-06,2.95416e-05,-0.000109404,-1.52557,0.00243754,41,29,-0.00136608,0.00151148,6.98864,-3.31967,6.98444,-3.31687
-0.671736,4.21725,-0.00920977,-9.34531e-06,5.4189e-05,-0.000223499,-0.000111103,-1.10467e-05,-3.67957e-05,1.0278e-06,-0.000123177,-1.25372,0.00230328,48,29,0.000977661,-0.0026505,6.93451,-3.23356,6.936,-3.23457
-0.329216,4.21912,-0.00980428,-5.56511e-05,6.0314e-06,-0.000271555,-0.000116143,-5.21665e-05,-6.28392e-05,-1.36421e-05,-0.000154667,-1.02083,0.0024273,55,29,0.000270088,-0.0029165,6.87161,-3.15169,6.87435,-3.15511
0.0132747,4.2208,-0.0101696,-4.3945e-05,-6.14545e-05,-7.40462e-05,-0.000123937,-9.40437e-05,-8.44469e-05,-2.32308e-05,-0.00019475,-0.872988,0.00249016,62,29,-0.000522682,-0.000459029,6.8053,-3.06644,6.80666,-3.06968
0.355915,4.22232,-0.00960574,-5.47036e-05,-0.000152584,3.24158e-05,-0.000134154,-0.000136612,-0.000101656,-3.37194e-05,-0.000237047,-0.779352,0.00251219,69,29,-0.00126976,0.00336263,6.73967,-2.97789,6.74059,-2.98082
0.698255,4.22383,-0.00984672,-0.000160702,-0.000231622,0.000108262,-0.000146431,-0.000179808,-0.000114502,-4.74075e-05,-0.000278831,-0.713034,0.00253939,76,29,-0.00381695,0.00569427,6.65466,-2.88665,6.65727,-2.89029
1.0402,4.22511,-0.0112685,-0.000206545,-0.000236536,0.000102013,-0.000160371,-0.000223574,-0.00012302,-6.49579e-05,-0.000318986,-0.659677,0.00256559,83,29,-0.00470916,0.00655476,6.54901,-2.78509,6.55255,-2.78807
-1.01609,3.8895,-0.0077378,8.41782e-05,-4.54586e-05,0.00072666,-8.60092e-05,2.75587e-05,1.63671e-06,2.75823e-05,-8.60328e-05,1.55639,0.00259596,41,36,-0.00214426,0.00367982,6.96457,-3.63024,6.9587,-3.62647
-0.6733,3.89115,-0.00770129,-4.38761e-06,2.97892e-05,-2.04172e-05,-9.18027e-05,-7.113e-06,-2.77388e-05,1.16355e-06,-0.000100079,-1.28083,0.00222958,48,36,3.41828e-06,-0.00156143,6.91205,-3.54057,6.91228,-3.54094
-0.33054,3.89289,-0.00744503,-5.69112e-05,1.62498e-05,-0.000205128,-0.000100155,-4.2489e-05,-5.22793e-05,-1.16189e-05,-0.000131025,-1.0374,0.00235064,55,36,-0.000113628,-0.00339492,6.85742,-3.45757,6.85982,-3.46084
0.0122033,3.89451,-0.00689878,-5.00484e-05,-4.49803e-05,-1.35421e-05,-0.000110789,-7.85557e-05,-7.20449e-05,-2.08466e-05,-0.000168498,-0.895437,0.00233492,62,36,-0.000982432,-0.00172589,6.80083,-3.37355,6.80199,-3.3772
0.354932,3.89602,-0.00604988,-7.03874e-05,-0.000108195,0.000102217,-0.000123399,-0.000115293,-8.70941e-05,-3.21579e-05,-0.000206535,-0.808648,0.00222566,69,36,-0.00197534,0.00160226,6.73808,-3.28816,6.73895,-3.29079
0.697311,3.89739,-0.00619977,-0.000169745,-0.000160177,0.000265113,-0.000137657,-0.000152681,-9.7483e-05,-4.73966e-05,-0.000242941,-0.746945,0.00220921,76,36,-0.00484037,0.00375444,6.65458,-3.19458,6.65648,-3.19673
