 "X",  "Y",  "Z",  "U",  "V",  "W",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "q",  "r",  "q_ref",  "r_ref"
-1.01446,4.21546,-0.00905034,-0.000992005,-0.226669,-0.0289371,-0.000661449,0.0250769,-0.00853553,0.0276502,-0.00323478,-1.27798,0.00738557,41,29,0.163653,4.88804,6.80245,1.39916,6.98444,-3.31687
-0.671736,4.21725,-0.00920977,-0.00280584,-0.225816,-0.0282428,-0.000197002,0.0241428,-0.00654839,0.0257928,-0.00184693,-1.32397,0.00692911,48,29,0.121895,4.87357,6.72039,1.45579,6.936,-3.23457
-0.329216,4.21912,-0.00980428,-0.00388608,-0.225065,-0.0269703,0.000172699,0.0234137,-0.0045538,0.0242741,-0.000687711,-1.38405,0.00688685,55,29,0.0920778,4.86187,6.64336,1.50984,6.87435,-3.15511
0.0132747,4.2208,-0.0101696,-0.00432024,-0.224526,-0.0257732,0.000440572,0.0228931,-0.00254786,0.0231786,0.000155076,-1.45921,0.00683682,62,29,0.0758834,4.8508,6.57292,1.57865,6.80666,-3.06968
0.355915,4.22232,-0.00960574,-0.00429832,-0.224448,-0.02502,0.000600356,0.0225841,-0.000526586,0.0225967,0.00058775,-1.54686,0.00682768,69,29,0.0714147,4.84626,6.51076,1.66526,6.74059,-2.98082
0.698255,4.22383,-0.00984672,-0.00445142,-0.224946,-0.0250145,0.00064677,0.0224886,0.00151428,0.0225931,0.000542285,1.50191,0.00715934,76,29,0.0673804,4.85266,6.42352,1.76878,6.65727,-2.89029
1.0402,4.22511,-0.0112685,-0.0051343,-0.225437,-0.0252577,0.000575647,0.0226074,0.00357944,0.0231743,8.69203e-06,1.41371,0.00770332,83,29,0.0538584,4.86237,6.30288,1.88079,6.55255,-2.78807
-1.01609,3.8895,-0.0077378,0.00591244,-0.238432,-0.0386317,-0.0107264,0.0429658,-0.00751572,0.043998,-0.0117586,-1.43431,0.00882994,41,36,0.358006,5.14993,6.8624,1.34889,6.9587,-3.62647
-0.6733,3.89115,-0.00770129,0.00168778,-0.235575,-0.0362038,-0.010469,0.0423365,-0.00571559,0.0429481,-0.0110805,-1.4642,0.0074974,48,36,0.257255,5.08883,6.74283,1.36537,6.91228,-3.54094
-0.33054,3.89289,-0.00744503,-0.00140398,-0.233661,-0.0341117,-0.0102797,0.0418634,-0.0039073,0.0421546,-0.0105708,-1.49642,0.00737259,55,36,0.181682,5.0525,6.63865,1.39267,6.85982,-3.46084
0.0122033,3.89451,-0.00689878,-0.00310013,-0.232571,-0.0322467,-0.0101645,0.0415489,-0.00208676,0.041633,-0.0102485,-1.53053,0.00715089,62,36,0.135925,5.02879,6.55611,1.44687,6.80199,-3.3772
0.354932,3.89602,-0.00604988,-0.00390271,-0.232405,-0.0309338,-0.0101287,0.041395,-0.000249856,0.0413962,-0.0101299,-1.56595,0.00705849,69,36,0.111481,5.02174,6.48331,1.52792,6.73895,-3.29079
0.697311,3.89739,-0.00619977,-0.00529334,-0.233628,-0.0314343,-0.0101768,0.0414026,0.00160775,0.0414527,-0.0102269,1.53967,0.00761991,76,36,0.0847928,5.0469,6.36901,1.64741,6.65648,-3.19673
1.03984,3.89854,-0.00540446,-0.00819806,-0.235606,-0.0330707,-0.0103126,0.0415722,0.00349074,0.041806,-0.0105464,1.50392,0.00848539,83,36,0.033169,5.09102,6.21951,1.78788,6.57578,-3.09693
-1.01778,3.56343,-0.00670129,0.0175477,-0.256516,-0.0475027,-0.0201807,0.0600777,-0.0064122,0.0605867,-0.0206897,-1.49157,0.0101256,41,43,0.645304,5.554,7.02003,1.42381,6.92989,-3.93282
-0.67495,3.56498,-0.00659257,0.0102047,-0.250922,-0.0448343,-0.0201084,0.0597163,-0.00481883,0.0600062,-0.0203983,-1.51072,0.00832145,48,43,0.479039,5.42857,6.83874,1.38944,6.88416,-3.84558
-0.332005,3.56659,-0.00569489,0.00375515,-0.247133,-0.0424278,-0.0200788,0.0594647,-0.00321787,0.0595947,-0.0202087,-1.53043,0.00846936,55,43,0.332789,5.34916,6.67483,1.38054,6.8386,-3.76381
0.0108772,3.56798,-0.00468418,-0.00108886,-0.245124,-0.0406113,-0.0200967,0.0593244,-0.00160494,0.0593568,-0.0201292,-1.5506,0.00835372,62,43,0.222685,5.30489,6.53294,1.42188,6.78568,-3.67376
0.353658,3.56936,-0.00369828,-0.00467084,-0.244866,-0.0401089,-0.0201669,0.0592962,2.43418e-05,0.0592962,-0.0201669,1.57049,0.00827138,69,43,0.145557,5.29903,6.40061,1.50183,6.72401,-3.58434
0.695971,3.57076,-0.00416309,-0.00961156,-0.247529,-0.041967,-0.0202932,0.0593808,0.00167453,0.0594159,-0.0203284,1.54979,0.00867489,76,43,0.053417,5.35843,6.20329,1.64694,6.63806,-3.4929
1.03868,3.57217,-0.00273472,-0.0163938,-0.251555,-0.0437973,-0.0204793,0.059578,0.00335047,0.0597179,-0.0206193,1.52904,0.00915017,83,43,-0.0765173,5.44674,5.98126,1.8134,6.56431,-3.40754
-1.01932,3.23705,-0.00518092,0.0324524,-0.281466,-0.0529692,-0.0287547,0.0759858,-0.00524909,0.0762482,-0.0290171,-1.52085,0.0102611,41,50,0.981815,6.10733,7.2682,1.63896,6.90626,-4.22913
-0.676468,3.23864,-0.00505512,0.0217336,-0.273417,-0.0513019,-0.0288485,0.0758505,-0.00387584,0.0759937,-0.0289918,-1.53384,0.00877245,48,50,0.75155,5.92258,7.01243,1.55808,6.86068,-4.14585
-0.333636,3.24021,-0.00465196,0.0117841,-0.268217,-0.0506826,-0.0289603,0.0757817,-0.00249597,0.0758412,-0.0290197,-1.54698,0.00934309,55,50,0.543027,5.8093,6.76162,1.52824,6.80963,-4.06295
0.00920848,3.24153,-0.00385367,0.00242722,-0.265831,-0.0504726,-0.0290942,0.0757802,-0.00110487,0.0757919,-0.0291059,-1.56026,0.00967007,62,50,0.349087,5.75993,6.5167,1.56227,6.7543,-3.97179
0.352164,3.24288,-0.00225852,-0.00661239,-0.265994,-0.0510522,-0.0292544,0.0758464,0.000302061,0.0758473,-0.0292553,1.56792,0.00995159,69,50,0.165994,5.76454,6.27425,1.64772,6.69921,-3.88456
0.694616,3.24448,-0.00223742,-0.0169266,-0.269454,-0.0524816,-0.0294445,0.0759802,0.00172959,0.0760086,-0.0294728,1.5544,0.00963246,76,50,-0.0384199,5.841,5.97601,1.7938,6.61859,-3.80491
1.03703,3.24621,-0.00199656,-0.0277547,-0.274816,-0.0528088,-0.0296677,0.0761815,0.00318272,0.0762771,-0.0297634,1.54076,0.00909372,83,50,-0.259136,5.95395,5.66792,1.97331,6.53198,-3.732
-1.02065,2.91062,-0.00293941,0.047168,-0.312458,-0.0570528,-0.0363042,0.0904568,-0.00409606,0.090589,-0.0364364,-1.53853,0.010347,41,57,1.30756,6.78303,7.52784,1.97905,6.89052,-4.52705
-0.677847,2.91233,-0.00305171,0.0331425,-0.303822,-0.057281,-0.0365468,0.0905013,-0.0029445,0.0905695,-0.036615,-1.54764,0.00905199,48,57,1.01984,6.58645,7.19144,1.8827,6.84232,-4.44998
-0.335197,2.91389,-0.00340866,0.0194597,-0.298055,-0.0581794,-0.0367837,0.0905731,-0.00178747,0.0905982,-0.0368088,-1.55676,0.00964263,55,57,0.743013,6.4614,6.84777,1.84293,6.78289,-4.36723
0.00759839,2.91526,-0.00285868,0.00512931,-0.294793,-0.0596962,-0.0370188,0.0906722,-0.000620292,0.0906752,-0.0370218,-1.56594,0.0100902,62,57,0.456353,6.3906,6.48935,1.8606,6.72481,-4.27942
0.350744,2.9167,-0.000589742,-0.00953837,-0.29539,-0.0603022,-0.0372554,0.0907987,0.000561798,0.0908012,-0.0372579,1.56641,0.00975662,69,57,0.158209,6.40186,6.14003,1.94766,6.67706,-4.19972
0.693335,2.91857,-8.23735e-05,-0.0243006,-0.299623,-0.0608698,-0.0374972,0.0909524,0.00176366,0.0909766,-0.0375214,1.55707,0.00902257,76,57,-0.141835,6.49226,5.76204,2.09335,6.60179,-4.13462
1.03568,2.91994,-0.000179301,-0.0388945,-0.306112,-0.0601703,-0.0377475,0.0911328,0.00299036,0.0912021,-0.0378169,1.54761,0.00875181,83,57,-0.445055,6.62773,5.37985,2.30679,6.51129,-4.04817
-1.02205,2.58432,-0.00104465,0.0583627,-0.348684,-0.0610311,-0.0428109,0.103372,-0.00301876,0.103434,-0.0428732,-1.55016,0.00984169,41,64,1.56122,7.55771,7.71243,2.43094,6.87106,-4.83126
-0.679084,2.58603,-0.000573614,0.0419487,-0.341257,-0.0626993,-0.0431803,0.103543,-0.00208064,0.103573,-0.0432098,-1.55662,0.00865164,48,64,1.23267,7.39672,7.32581,2.34863,6.82917,-4.7578
-0.336533,2.58767,-0.00136194,0.0245838,-0.335746,-0.0646682,-0.0435227,0.103707,-0.00113816,0.103716,-0.0435315,-1.56307,0.00886767,55,64,0.886326,7.28071,6.89661,2.30744,6.76498,-4.67916
0.00617995,2.58918,-0.00118661,0.00602717,-0.332919,-0.0669299,-0.0438415,0.103865,-0.000186583,0.103865,-0.0438418,-1.56953,0.00873441,62,64,0.517213,7.21963,6.44417,2.32623,6.70282,-4.5987
0.349381,2.59077,0.00124243,-0.0126671,-0.334064,-0.0675177,-0.0441402,0.104014,0.000778853,0.104018,-0.0441443,1.56554,0.00852706,69,64,0.136542,7.23879,6.01506,2.41774,6.65681,-4.5278
0.692031,2.59273,0.00192021,-0.031367,-0.337961,-0.0670192,-0.0444221,0.104156,0.00176302,0.104177,-0.044443,1.55893,0.00842067,76,64,-0.24983,7.32112,5.56535,2.54639,6.58338,-4.46919
1.03424,2.59421,0.00123847,-0.049182,-0.343632,-0.0651038,-0.0446905,0.10429,0.00277096,0.104342,-0.044742,1.55221,0.00858051,83,64,-0.625538,7.43992,5.11878,2.73281,6.48649,-4.38749
-1.0235,2.25778,0.000616466,0.0657082,-0.387735,-0.0660638,-0.0482955,0.114666,-0.00205147,0.114692,-0.0483213,-1.55821,0.00940159,41,71,1.74227,8.39914,7.81044,2.94367,6.84894,-5.12643
-0.680249,2.25939,0.00209669,0.0471917,-0.382735,-0.0675191,-0.0487723,0.114917,-0.00131048,0.114927,-0.0487828,-1.56279,0.00841745,48,71,1.36992,8.2949,7.39321,2.90479,6.81798,-5.0531
