 "X",  "Y",  "Z",  "U",  "V",  "W",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "q",  "r",  "q_ref",  "r_ref"
-1.01446,4.21546,-0.00905034,0.00487145,-0.184343,-0.0546397,-0.0011009,0.0277012,-0.00955119,0.0305807,-0.00398034,-1.27799,0.00732472,41,29,0.416737,4.01826,6.77823,0.565809,6.98444,-3.31687
-0.671736,4.21725,-0.00920977,0.00297847,-0.183983,-0.0532692,-0.000665105,0.0268667,-0.0074115,0.0287351,-0.00253348,-1.32385,0.00686489,48,29,0.369224,4.0105,6.69769,0.634753,6.936,-3.23457
-0.329216,4.21912,-0.00980428,0.00185471,-0.183503,-0.051279,-0.000333224,0.0262394,-0.00526697,0.0272453,-0.00133911,-1.38209,0.00704487,55,29,0.334167,4.00114,6.62319,0.696071,6.87435,-3.15511
0.0132747,4.2208,-0.0101696,0.00131807,-0.183066,-0.0499263,-0.000112254,0.0258235,-0.00311408,0.0261922,-0.000480917,-1.45296,0.00725927,62,29,0.314571,3.9925,6.55103,0.766468,6.80666,-3.06968
0.355915,4.22232,-0.00960574,0.00118893,-0.182876,-0.0495141,-8.35784e-06,0.0256224,-0.000949231,0.0256575,-4.34639e-05,-1.53383,0.00736149,69,29,0.308316,3.98636,6.48336,0.851091,6.74059,-2.98082
0.698255,4.22383,-0.00984672,0.000881989,-0.18312,-0.0495824,-2.67095e-05,0.0256383,0.00123148,0.0256972,-8.56649e-05,1.52296,0.00768867,76,29,0.301013,3.98904,6.39211,0.948053,6.65727,-2.89029
1.0402,4.22511,-0.0112685,7.40801e-06,-0.1832,-0.0484857,-0.000171356,0.0258724,0.00343241,0.0263171,-0.00061613,1.44193,0.00807898,83,29,0.276005,3.98972,6.27476,1.04825,6.55255,-2.78807
-1.01609,3.8895,-0.0077378,0.0121421,-0.19687,-0.0669603,-0.0110216,0.0451631,-0.00842484,0.0463992,-0.0122577,-1.42511,0.00848456,41,36,0.632901,4.30532,6.83118,0.52891,6.9587,-3.62647
-0.6733,3.89115,-0.00770129,0.00777311,-0.194552,-0.064049,-0.0107905,0.0446404,-0.00649387,0.045391,-0.0115411,-1.45572,0.00727819,48,36,0.526071,4.25364,6.71072,0.557426,6.91228,-3.54094
-0.33054,3.89289,-0.00744503,0.0046729,-0.192918,-0.0613406,-0.0106374,0.0442761,-0.00455839,0.0446519,-0.0110132,-1.48854,0.00748089,55,36,0.446419,4.21723,6.60906,0.59511,6.85982,-3.46084
0.0122033,3.89451,-0.00689878,0.0028663,-0.191922,-0.0593792,-0.0105679,0.0440731,-0.00261457,0.0441979,-0.0106927,-1.52309,0.00766607,62,36,0.397325,4.19424,6.52419,0.652453,6.80199,-3.3772
