0.00127 	0.18478491 	-0.005897513 	0
0.00381 	0.18209171 	-0.017412565 	0
0.00635 	0.17687009 	-0.028352765 	0
0.00889 	0.16939882 	-0.038314707 	0
0.01143 	0.16001914 	-0.04707003 	0
0.01397 	0.14908772 	-0.054424202 	0
0.01651 	0.13733288 	-0.06067108 	0
0.01905 	0.12471046 	-0.065210589 	0
0.02159 	0.1104569 	-0.068237456 	0
0.02413 	0.089172194 	-0.067442708 	0
0.02921 	0.034840781 	-0.051288293 	0
0.03683 	0.0099250279 	-0.026887945 	0
0.04445 	0.0020845083 	-0.020843822 	0
0.05207 	-6.8804773e-006 	-0.015643539 	0
0.05969 	-8.7083792e-005 	-0.011880953 	0
0.06731 	0.00019360384 	-0.0083306999 	0
0.07493 	0.00026940548 	-0.0050600871 	0
0.08255 	0.00010117984 	-0.0022730105 	0
0.09017 	-0.00019496594 	-0.00065959773 	0
0.09779 	-0.00016660078 	0.00023161047 	0
