0.00127 	0.19758269 	-0.0051893422 	0
0.00381 	0.19413084 	-0.015248154 	0
0.00635 	0.18750593 	-0.024529334 	0
0.00889 	0.17815439 	-0.032634102 	0
0.01143 	0.16661788 	-0.039319167 	0
0.01397 	0.1534015 	-0.04451733 	0
0.01651 	0.13864981 	-0.048256833 	0
0.01905 	0.12161079 	-0.050160809 	0
0.02159 	0.10057375 	-0.050273886 	0
0.02413 	0.056977145 	-0.03586681 	0
0.02921 	0.011613594 	-0.017096098 	0
0.03683 	0.0033083426 	-0.0089626483 	0
0.04445 	0.0006948361 	-0.0069479407 	0
0.05207 	-2.2934924e-006 	-0.005214513 	0
0.05969 	-2.9027931e-005 	-0.0039603178 	0
0.06731 	6.4534614e-005 	-0.0027769 	0
0.07493 	8.9801827e-005 	-0.0016866957 	0
0.08255 	3.3726614e-005 	-0.00075767017 	0
0.09017 	-6.4988648e-005 	-0.00021986591 	0
0.09779 	-5.5533594e-005 	7.7203488e-005 	0
