 "X",  "Y",  "Z",  "U",  "V",  "W",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "q",  "r",  "q_ref",  "r_ref"
-1.01446,4.21546,-0.00905034,0.00434375,-0.119168,-0.027179,0.000127238,0.0181749,-0.00607971,0.0200319,-0.00172976,-1.27435,0.00768284,41,29,0.250124,2.60146,6.92122,-0.832838,6.98444,-3.31687
-0.671736,4.21725,-0.00920977,0.00327885,-0.119182,-0.025452,0.000266643,0.0179648,-0.00472902,0.0191491,-0.000917715,-1.3254,0.00722148,48,29,0.218411,2.60386,6.86019,-0.758543,6.936,-3.23457
-0.329216,4.21912,-0.00980428,0.00277853,-0.118969,-0.0235452,0.000339446,0.0178863,-0.00336928,0.0185111,-0.000285269,-1.38746,0.00707415,55,29,0.197228,2.59496,6.79833,-0.685563,6.87435,-3.15511
0.0132747,4.2208,-0.0101696,0.0026009,-0.118757,-0.0223105,0.000342141,0.0179426,-0.00199877,0.0181667,0.000118009,-1.45913,0.00687388,62,29,0.186273,2.58505,6.73321,-0.603462,6.80666,-3.06968
0.355915,4.22232,-0.00960574,0.00269704,-0.118693,-0.0222715,0.000271789,0.018136,-0.000615705,0.0181572,0.000250594,-1.53638,0.0068731,69,29,0.187311,2.57924,6.66851,-0.512312,6.74059,-2.98082
0.698255,4.22383,-0.00984672,0.00268777,-0.118862,-0.0230227,0.000126159,0.0184684,0.000781807,0.0185016,9.28957e-05,1.52828,0.0072416,76,29,0.190347,2.57639,6.57985,-0.41049,6.65727,-2.89029
1.0402,4.22511,-0.0112685,0.00229974,-0.118808,-0.0230481,-9.61618e-05,0.0189407,0.0021959,0.0191908,-0.000346174,1.45743,0.00755725,83,29,0.181839,2.57308,6.46643,-0.308095,6.55255,-2.78807
-1.01609,3.8895,-0.0077378,0.00865569,-0.127562,-0.0341833,-0.005772,0.0279869,-0.00533722,0.0288106,-0.00659571,-1.41767,0.00839577,41,36,0.376562,2.77317,6.94326,-0.942151,6.9587,-3.62647
-0.6733,3.89115,-0.00770129,0.00613426,-0.126184,-0.0314112,-0.00580536,0.0280069,-0.00411529,0.0285005,-0.00629903,-1.45141,0.00718295,48,36,0.309233,2.74837,6.86047,-0.899391,6.91228,-3.54094
-0.33054,3.89289,-0.00744503,0.00449249,-0.125175,-0.0287631,-0.00588383,0.0281262,-0.00288471,0.0283691,-0.00612678,-1.48678,0.00701688,55,36,0.260645,2.7286,6.78887,-0.850855,6.85982,-3.46084
0.0122033,3.89451,-0.00689878,0.0036937,-0.124693,-0.0271037,-0.00600984,0.0283468,-0.00164385,0.0284252,-0.00608831,-1.5231,0.00670579,62,36,0.23461,2.71391,6.72334,-0.778549,6.80199,-3.3772
0.354932,3.89602,-0.00604988,0.00336761,-0.124671,-0.0266082,-0.00618537,0.0286702,-0.00039104,0.0286746,-0.00618976,-1.55958,0.00657366,69,36,0.224502,2.70898,6.65562,-0.690472,6.73895,-3.29079
0.697311,3.89739,-0.00619977,0.00264441,-0.125313,-0.0272824,-0.0064119,0.0290975,0.000875461,0.0291191,-0.00643347,1.54616,0.00704792,76,36,0.212532,2.71925,6.55382,-0.578992,6.65648,-3.19673
1.03984,3.89854,-0.00540446,0.000825379,-0.12631,-0.0278655,-0.00669026,0.0296293,0.00215762,0.029757,-0.00681799,1.51167,0.00756652,83,36,0.177749,2.74234,6.43236,-0.4604,6.57578,-3.09693
-1.01778,3.56343,-0.00670129,0.0156956,-0.139264,-0.0401483,-0.0111979,0.0372705,-0.00454992,0.0376939,-0.0116214,-1.478,0.00888195,41,43,0.553641,3.02809,7.02376,-0.994983,6.92989,-3.93282
-0.67495,3.56498,-0.00659257,0.0112833,-0.136216,-0.0372352,-0.0113879,0.037485,-0.00347476,0.0377308,-0.0116337,-1.50017,0.00727016,48,43,0.446592,2.9641,6.90377,-0.982614,6.88416,-3.84558
-0.332005,3.56659,-0.00569489,0.00769796,-0.134207,-0.0347682,-0.0116022,0.0377678,-0.00239259,0.0378835,-0.0117179,-1.52248,0.00734818,55,43,0.359071,2.92548,6.79855,-0.955815,6.8386,-3.76381
0.0108772,3.56798,-0.00468418,0.00516888,-0.133274,-0.0330839,-0.0118426,0.0381201,-0.00130171,0.038154,-0.0118764,-1.54477,0.00718169,62,43,0.297389,2.90252,6.70291,-0.888535,6.78568,-3.67376
0.353658,3.56936,-0.00369828,0.0032772,-0.133403,-0.0326392,-0.01211,0.0385429,-0.000200404,0.0385437,-0.0121108,-1.56684,0.00717578,69,43,0.255448,2.90194,6.6045,-0.796023,6.72401,-3.58434
0.695971,3.57076,-0.00416309,0.000324782,-0.135086,-0.0337917,-0.0124055,0.0390367,0.000913163,0.0390529,-0.0124217,1.55305,0.00767036,76,43,0.200452,2.93894,6.45147,-0.669999,6.63806,-3.4929
1.03868,3.57217,-0.00273472,-0.00398842,-0.137457,-0.034625,-0.0127294,0.0396017,0.00204099,0.0396812,-0.0128089,1.53187,0.00811629,83,43,0.115982,2.99301,6.28514,-0.539657,6.56431,-3.40754
-1.01932,3.23705,-0.00518092,0.024441,-0.154341,-0.0442928,-0.0159978,0.0457771,-0.00374779,0.0460036,-0.0162244,-1.51042,0.00854431,41,50,0.756272,3.36737,7.15454,-0.985365,6.90626,-4.22913
-0.676468,3.23864,-0.00505512,0.0181022,-0.150002,-0.0429356,-0.0163278,0.0461496,-0.00282618,0.0462772,-0.0164554,-1.52568,0.00718115,48,50,0.617926,3.27005,6.98647,-0.994385,6.86068,-4.14585
-0.333636,3.24021,-0.00465196,0.0124481,-0.147348,-0.0418325,-0.016662,0.0465614,-0.00189998,0.0466184,-0.0167191,-1.54078,0.00752153,55,50,0.49521,3.21568,6.82586,-0.974989,6.80963,-4.06295
0.00920848,3.24153,-0.00385367,0.00710231,-0.146238,-0.0411155,-0.0170012,0.0470129,-0.000967371,0.0470276,-0.0170158,-1.55569,0.00787088,62,50,0.38099,3.19232,6.66521,-0.912268,6.7543,-3.97179
0.352164,3.24288,-0.00225852,0.00172676,-0.146734,-0.0413138,-0.0173459,0.0475048,-2.6489e-05,0.0475048,-0.017346,-1.57039,0.0081862,69,50,0.271113,3.20013,6.49912,-0.814763,6.69921,-3.88456
0.694616,3.24448,-0.00223742,-0.00462215,-0.149257,-0.0419965,-0.0176968,0.0480371,0.000924615,0.0480501,-0.0177098,1.55673,0.00814845,76,50,0.144066,3.25282,6.2853,-0.683777,6.61859,-3.80491
1.03703,3.24621,-0.00199656,-0.0113139,-0.152937,-0.0417789,-0.018054,0.04861,0.00188805,0.0486634,-0.0181074,1.5425,0.00812993,83,50,0.00532912,3.3308,6.06394,-0.538819,6.53198,-3.732
-1.02065,2.91062,-0.00293941,0.0329164,-0.17243,-0.0481824,-0.0201172,0.053385,-0.002984,0.053506,-0.0202382,-1.53029,0.00847633,41,57,0.952228,3.76406,7.28888,-0.909747,6.89052,-4.52705
-0.677847,2.91233,-0.00305171,0.0247639,-0.167917,-0.0486058,-0.0205684,0.0538737,-0.00221166,0.0539394,-0.0206341,-1.54112,0.00734068,48,57,0.786312,3.66367,7.07118,-0.925335,6.84232,-4.44998
-0.335197,2.91389,-0.00340866,0.01681,-0.165226,-0.0484879,-0.0210039,0.054375,-0.00143751,0.0544024,-0.0210313,-1.55174,0.00767078,55,57,0.621748,3.60715,6.84978,-0.903923,6.78289,-4.36723
0.00759839,2.91526,-0.00285868,0.0082139,-0.16377,-0.0489488,-0.0214241,0.054889,-0.000659633,0.0548947,-0.0214298,-1.56215,0.00828856,62,57,0.447194,3.57635,6.61374,-0.84999,6.72481,-4.27942
0.350744,2.9167,-0.000589742,-0.000832452,-0.164602,-0.0491919,-0.0218293,0.055416,0.000123943,0.0554162,-0.0218295,1.56919,0.00854555,69,57,0.262393,3.59085,6.38035,-0.754089,6.67706,-4.19972
0.693335,2.91857,-8.23735e-05,-0.00998163,-0.167759,-0.0493672,-0.0222198,0.0559558,0.000915277,0.0559665,-0.0222305,1.55909,0.00809676,76,57,0.0752935,3.65611,6.11809,-0.626241,6.60179,-4.13462
1.03568,2.91994,-0.000179301,-0.0190444,-0.172534,-0.0481626,-0.0225958,0.0565084,0.00171656,0.0565456,-0.0226331,1.54911,0.00790853,83,57,-0.117229,3.75317,5.85047,-0.444526,6.51129,-4.04817
-1.02205,2.58432,-0.00104465,0.0388246,-0.192983,-0.0518019,-0.0235828,0.0600558,-0.00228574,0.0601182,-0.0236452,-1.54349,0.00862563,41,64,1.09447,4.20623,7.36867,-0.784933,6.87106,-4.83126
-0.679084,2.58603,-0.000573614,0.0295008,-0.189515,-0.0535301,-0.0241305,0.0606115,-0.00165417,0.0606437,-0.0241628,-1.55129,0.0073637,48,64,0.911717,4.13089,7.12608,-0.782506,6.82917,-4.7578
-0.336533,2.58767,-0.00136194,0.0193414,-0.187257,-0.0543847,-0.0246442,0.0611573,-0.00102332,0.0611695,-0.0246564,-1.55887,0.00741526,55,64,0.707259,4.08503,6.84962,-0.756221,6.76498,-4.67916
0.00617995,2.58918,-0.00118661,0.00806642,-0.186319,-0.0555047,-0.025124,0.0616933,-0.000391211,0.0616951,-0.0251258,-1.56629,0.00776519,62,64,0.481426,4.06693,6.55143,-0.700098,6.70282,-4.5987
0.349381,2.59077,0.00124243,-0.00357116,-0.187583,-0.0556719,-0.0255702,0.0622193,0.000244216,0.06222,-0.0255708,1.56801,0.00792685,69,64,0.243169,4.09095,6.26773,-0.605781,6.65681,-4.5278
0.692031,2.59273,0.00192021,-0.0151524,-0.190667,-0.0555232,-0.025983,0.0627352,0.000885107,0.0627441,-0.0259918,1.56082,0.00764188,76,64,0.00451041,4.15748,5.96003,-0.490734,6.58338,-4.46919
