 "X",  "Y",  "Z",  "U",  "V",  "W",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "q",  "r",  "q_ref",  "r_ref"
-1.01446,4.21546,-0.00905034,0.00342635,-0.223294,-0.0532789,-0.000579609,0.0248352,-0.00920875,0.0278211,-0.00356549,-1.25725,0.00832733,41,29,0.384714,4.85232,6.75648,1.36336,6.98444,-3.31687
-0.671736,4.21725,-0.00920977,0.00161327,-0.222491,-0.0523515,-0.000112658,0.0239305,-0.0071646,0.0259036,-0.00208571,-1.30207,0.00785896,48,29,0.341177,4.83851,6.67517,1.42079,6.936,-3.23457
-0.329216,4.21912,-0.00980428,0.000528125,-0.221717,-0.0508713,0.000248658,0.0232242,-0.00511813,0.0243128,-0.000839902,-1.36123,0.00794595,55,29,0.30959,4.82504,6.59863,1.47508,6.87435,-3.15511
0.0132747,4.2208,-0.0101696,8.28158e-05,-0.221202,-0.0496375,0.000495761,0.0227205,-0.00306543,0.0231356,8.0701e-05,-1.43621,0.00795326,62,29,0.292445,4.81508,6.52763,1.54369,6.80666,-3.06968
0.355915,4.22232,-0.00960574,0.000325335,-0.221123,-0.0492118,0.000620937,0.0224228,-0.00100251,0.0224688,0.000574936,-1.52494,0.00802549,69,29,0.293699,4.81232,6.46755,1.62945,6.74059,-2.98082
0.698255,4.22383,-0.00984672,0.000350104,-0.221684,-0.0494008,0.00061749,0.0223336,0.00107493,0.0223867,0.000564413,1.52146,0.0084055,76,29,0.29379,4.82063,6.38225,1.73431,6.65727,-2.89029
1.0402,4.22511,-0.0112685,-0.000336238,-0.22224,-0.0494267,0.000479882,0.0224542,0.00317161,0.0229028,3.12747e-05,1.43028,0.00871117,83,29,0.278517,4.83167,6.26221,1.84711,6.55255,-2.78807
-1.01609,3.8895,-0.0077378,0.0107159,-0.234935,-0.0638211,-0.0106825,0.0427378,-0.00806506,0.0439289,-0.0118736,-1.42418,0.00929919,41,36,0.591465,5.11323,6.81955,1.31031,6.9587,-3.62647
-0.6733,3.89115,-0.00770129,0.00645413,-0.232291,-0.0616599,-0.0104178,0.0421439,-0.00621002,0.0428676,-0.0111416,-1.45478,0.00795739,48,36,0.490855,5.05716,6.69715,1.33139,6.91228,-3.54094
-0.33054,3.89289,-0.00744503,0.00331464,-0.230423,-0.0598603,-0.0102321,0.0416999,-0.00435215,0.0420621,-0.0105944,-1.48776,0.00801354,55,36,0.415277,5.02003,6.58971,1.36227,6.85982,-3.46084
0.0122033,3.89451,-0.00689878,0.00162292,-0.229294,-0.0582977,-0.0101327,0.0414086,-0.00248737,0.0415284,-0.0102525,-1.52269,0.00800795,62,36,0.37064,4.99616,6.50497,1.4158,6.80199,-3.3772
0.354932,3.89602,-0.00604988,0.00106071,-0.228985,-0.0575304,-0.0101261,0.0412724,-0.000611538,0.0412797,-0.0101334,-1.5589,0.00811267,69,36,0.353417,4.98853,6.43339,1.49301,6.73895,-3.29079
0.697311,3.89739,-0.00619977,-0.000248918,-0.230216,-0.0580595,-0.0102182,0.0412928,0.00127969,0.0413245,-0.01025,1.54597,0.00865237,76,36,0.327932,5.01363,6.31993,1.61303,6.65648,-3.19673
1.03984,3.89854,-0.00540446,-0.00326495,-0.232298,-0.0591982,-0.0104141,0.0414702,0.00319104,0.0416658,-0.0106096,1.5096,0.00912211,83,36,0.270823,5.05844,6.17038,1.75572,6.57578,-3.09693
-1.01778,3.56343,-0.00670129,0.0224898,-0.252932,-0.0730876,-0.0201729,0.0598918,-0.00686173,0.0604756,-0.0207567,-1.48592,0.0101494,41,43,0.883662,5.51463,6.97776,1.38414,6.92989,-3.93282
-0.67495,3.56498,-0.00659257,0.0151843,-0.247617,-0.071249,-0.0200847,0.0595713,-0.00521155,0.0599109,-0.0204242,-1.50574,0.00838893,48,43,0.722076,5.39546,6.79197,1.35749,6.88416,-3.84558
-0.332005,3.56659,-0.00569489,0.00876921,-0.243875,-0.0697451,-0.0200502,0.0593545,-0.00355919,0.0595138,-0.0202095,-1.52609,0.00871678,55,43,0.580746,5.31631,6.62303,1.35276,6.8386,-3.76381
0.0108772,3.56798,-0.00468418,0.00393806,-0.241774,-0.0686113,-0.0200757,0.0592431,-0.00190031,0.0592886,-0.0201212,-1.54686,0.00889445,62,43,0.473932,5.27203,6.47695,1.3921,6.78568,-3.67376
0.353658,3.56936,-0.00369828,0.00050749,-0.241395,-0.068631,-0.0201668,0.0592383,-0.00023054,0.059239,-0.0201675,-1.56789,0.00903451,69,43,0.402031,5.26497,6.34411,1.46966,6.72401,-3.58434
0.695971,3.57076,-0.00416309,-0.00441676,-0.244079,-0.0698619,-0.0203289,0.0593409,0.00145466,0.0593675,-0.0203555,1.55255,0.0093157,76,43,0.306337,5.3279,6.15014,1.61037,6.63806,-3.4929
1.03868,3.57217,-0.00273472,-0.0113415,-0.248195,-0.0709795,-0.0205668,0.0595511,0.00316014,0.0596756,-0.0206912,1.53143,0.0095975,83,43,0.169125,5.41622,5.92862,1.77863,6.56431,-3.40754
-1.01932,3.23705,-0.00518092,0.0375146,-0.277679,-0.0800614,-0.0287811,0.0758527,-0.00563922,0.0761558,-0.0290841,-1.51711,0.0101681,41,50,1.23061,6.05957,7.2198,1.60193,6.90626,-4.22913
-0.676468,3.23864,-0.00505512,0.0268656,-0.269846,-0.0792141,-0.0288481,0.0757621,-0.00420197,0.0759306,-0.0290166,-1.53071,0.00874148,48,50,1.00563,5.88307,6.96031,1.52412,6.86068,-4.14585
-0.333636,3.24021,-0.00465196,0.0169544,-0.26475,-0.0789894,-0.0289441,0.0757323,-0.00276357,0.0758052,-0.029017,-1.54442,0.00944818,55,50,0.799411,5.77351,6.70745,1.49598,6.80963,-4.06295
0.00920848,3.24153,-0.00385367,0.00758883,-0.262367,-0.0788286,-0.0290745,0.0757642,-0.00131951,0.0757809,-0.0290912,-1.55821,0.00996384,62,50,0.604946,5.72531,6.46147,1.52909,6.7543,-3.97179
0.352164,3.24288,-0.00225852,-0.0013657,-0.262516,-0.0796095,-0.0292447,0.0758584,0.000134792,0.0758586,-0.0292449,1.56951,0.0103246,69,50,0.424051,5.73143,6.219,1.61302,6.69921,-3.88456
0.694616,3.24448,-0.00223742,-0.0116844,-0.266022,-0.0806793,-0.0294593,0.0760151,0.00160403,0.0760394,-0.0294837,1.55559,0.0099402,76,50,0.217049,5.81006,5.92211,1.75784,6.61859,-3.80491
1.03703,3.24621,-0.00199656,-0.0226683,-0.271446,-0.08068,-0.0297231,0.076234,0.00309314,0.0763243,-0.0298133,1.54164,0.00938244,83,50,-0.00919431,5.92261,5.61206,1.9394,6.53198,-3.732
-1.02065,2.91062,-0.00293941,0.0523308,-0.308427,-0.0856249,-0.0363869,0.0903759,-0.00445679,0.0905324,-0.0365434,-1.5357,0.0103647,41,57,1.56623,6.72487,7.47304,1.94471,6.89052,-4.52705
-0.677847,2.91233,-0.00305171,0.0383327,-0.300005,-0.0862741,-0.0365845,0.0904649,-0.00323134,0.090547,-0.0366666,-1.54538,0.00909538,48,57,1.28081,6.53938,7.13436,1.84736,6.84232,-4.44998
-0.335197,2.91389,-0.00340866,0.0246541,-0.294328,-0.0870227,-0.0367877,0.090576,-0.00200587,0.0906076,-0.0368192,-1.55505,0.00971269,55,57,1.00268,6.41962,6.79107,1.80567,6.78289,-4.36723
0.00759839,2.91526,-0.00285868,0.0102087,-0.291188,-0.0876837,-0.0370012,0.0907095,-0.000775835,0.0907142,-0.0370059,-1.56472,0.0102084,62,57,0.70853,6.3519,6.43454,1.82311,6.72481,-4.27942
0.350744,2.9167,-0.000589742,-0.00434117,-0.291846,-0.0883297,-0.03723,0.0908654,0.000463384,0.0908671,-0.0372316,1.56718,0.00994708,69,57,0.412412,6.36494,6.08677,1.91111,6.67706,-4.19972
0.693335,2.91857,-8.23735e-05,-0.0191113,-0.296183,-0.0887942,-0.0374785,0.0910437,0.00171653,0.0910666,-0.0375014,1.55744,0.00920225,76,57,0.111061,6.45693,5.70856,2.05932,6.60179,-4.13462
1.03568,2.91994,-0.000179301,-0.0338443,-0.302741,-0.0881978,-0.0377512,0.0912439,0.00298854,0.0913131,-0.0378204,1.54765,0.00877826,83,57,-0.19506,6.59384,5.32235,2.27431,6.51129,-4.04817
-1.02205,2.58432,-0.00104465,0.0634788,-0.344727,-0.0899238,-0.0429688,0.103341,-0.00336094,0.103418,-0.043046,-1.54784,0.00988634,41,64,1.82065,7.50181,7.65492,2.39674,6.87106,-4.83126
-0.679084,2.58603,-0.000573614,0.0470933,-0.337401,-0.0920953,-0.0432718,0.103553,-0.00233965,0.10359,-0.043309,-1.55487,0.0087404,48,64,1.49483,7.34917,7.26556,2.31166,6.82917,-4.7578
-0.336533,2.58767,-0.00136194,0.0295889,-0.33201,-0.0932916,-0.0435589,0.103753,-0.00131937,0.103765,-0.0435707,-1.56184,0.00894901,55,64,1.14093,7.23807,6.83733,2.26856,6.76498,-4.67916
0.00617995,2.58918,-0.00118661,0.0109725,-0.329291,-0.0948569,-0.0438348,0.103942,-0.000295619,0.103943,-0.0438354,-1.5688,0.00882711,62,64,0.766298,7.179,6.38699,2.28803,6.70282,-4.5987
0.349381,2.59077,0.00124243,-0.00762838,-0.33058,-0.0953515,-0.044104,0.10412,0.000736153,0.104124,-0.0441076,1.56583,0.00859656,69,64,0.386458,7.20092,5.95967,2.38262,6.65681,-4.5278
0.692031,2.59273,0.00192021,-0.0262613,-0.334589,-0.0951524,-0.044371,0.104286,0.0017806,0.104307,-0.0443923,1.55882,0.00847873,76,64,0.00244412,7.28555,5.50899,2.51448,6.58338,-4.46919
1.03424,2.59421,0.00123847,-0.0442047,-0.340377,-0.0937469,-0.0446404,0.104439,0.00284255,0.104493,-0.0446946,1.55174,0.00847112,83,64,-0.373788,7.40846,5.05634,2.70291,6.48649,-4.38749
-1.0235,2.25778,0.000616466,0.0705993,-0.383905,-0.0941856,-0.0485497,0.114687,-0.00237084,0.114721,-0.0485841,-1.55628,0.00934935,41,71,1.993,8.3489,7.75279,2.90562,6.84894,-5.12643
-0.680249,2.25939,0.00209669,0.0520816,-0.378986,-0.0962481,-0.0489345,0.114972,-0.00154074,0.114986,-0.048949,-1.5614,0.00844312,48,71,1.62333,8.25079,7.33161,2.86551,6.81798,-5.0531
-0.337615,2.26118,0.00157533,0.0317002,-0.375976,-0.0979061,-0.0492856,0.115218,-0.000712227,0.115221,-0.0492887,-1.56647,0.00855776,55,71,1.21333,8.18967,6.84521,2.86277,6.75671,-4.98382
0.00497334,2.26294,0.00122889,0.0103139,-0.375195,-0.0996659,-0.0496074,0.115425,0.00011894,0.115425,-0.0496074,1.57008,0.00805435,62,71,0.783247,8.17092,6.33188,2.91098,6.68888,-4.91471
0.347942,2.26474,0.00270712,-0.0108309,-0.376736,-0.0998813,-0.0499044,0.115593,0.000957061,0.115599,-0.04991,1.56501,0.00797609,69,71,0.349859,8.19814,5.84429,3.00058,6.63251,-4.85208
