 "X",  "Y",  "Z",  "U",  "V",  "W",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "q",  "r",  "q_ref",  "r_ref"
-1.01446,4.21546,-0.00905034,0.00435926,-0.193525,-0.0484164,-0.000993435,0.0287514,-0.00954464,0.0315507,-0.00379271,-1.28551,0.00729644,41,29,0.373889,4.20826,6.80257,0.743772,6.98444,-3.31687
-0.671736,4.21725,-0.00920977,0.00248203,-0.192948,-0.0471441,-0.000514402,0.0277231,-0.0073722,0.029532,-0.00232325,-1.33019,0.00683143,48,29,0.327331,4.19587,6.72192,0.808477,6.936,-3.23457
-0.329216,4.21912,-0.00980428,0.00156933,-0.192369,-0.0450913,-0.000146991,0.0269111,-0.00518524,0.0278707,-0.00110663,-1.3878,0.00678584,55,29,0.296366,4.18399,6.65216,0.868014,6.87435,-3.15511
0.0132747,4.2208,-0.0101696,0.00109911,-0.192142,-0.0435185,0.000101761,0.0263202,-0.00297998,0.0266547,-0.000232677,-1.45904,0.00681735,62,29,0.277109,4.17899,6.58268,0.942962,6.80666,-3.06968
0.355915,4.22232,-0.00960574,0.000966012,-0.192145,-0.0430347,0.000225657,0.0259548,-0.000752598,0.0259768,0.000203663,-1.54158,0.00691242,69,29,0.270582,4.17858,6.5155,1.02967,6.74059,-2.98082
0.698255,4.22383,-0.00984672,0.000663779,-0.192265,-0.0435,0.000219492,0.025818,0.00150097,0.0259057,0.000131784,1.51243,0.0073624,76,29,0.265603,4.17965,6.42224,1.12408,6.65727,-2.89029
1.0402,4.22511,-0.0112685,-0.000139643,-0.191957,-0.0431232,7.91711e-05,0.0259117,0.00378519,0.0264549,-0.000464043,1.42826,0.00780319,83,29,0.245884,4.17071,6.30227,1.21964,6.55255,-2.78807
-1.01609,3.8895,-0.0077378,0.0118482,-0.206536,-0.0608252,-0.0111924,0.0465984,-0.00840088,0.0477948,-0.0123889,-1.42933,0.00870018,41,36,0.595011,4.50364,6.85938,0.719429,6.9587,-3.62647
-0.6733,3.89115,-0.00770129,0.00736645,-0.203925,-0.0577937,-0.0109116,0.0458895,-0.00644615,0.0466119,-0.0116339,-1.4592,0.00751923,48,36,0.485339,4.44634,6.73744,0.740843,6.91228,-3.54094
-0.33054,3.89289,-0.00744503,0.0043423,-0.202061,-0.0547961,-0.0107165,0.0453476,-0.00447761,0.0457029,-0.0110719,-1.4916,0.00763421,55,36,0.405858,4.40867,6.63919,0.769336,6.85982,-3.46084
0.0122033,3.89451,-0.00689878,0.00259292,-0.20117,-0.0526697,-0.0106133,0.0449761,-0.0024912,0.0450875,-0.0107247,-1.5261,0.00755604,62,36,0.35719,4.38626,6.55649,0.829998,6.80199,-3.3772
0.354932,3.89602,-0.00604988,0.00167922,-0.20095,-0.0516504,-0.0106073,0.044778,-0.000482863,0.0447822,-0.0106115,-1.56208,0.00755079,69,36,0.331605,4.37835,6.47931,0.910551,6.73895,-3.29079
0.697311,3.89739,-0.00619977,0.000162921,-0.201836,-0.0522431,-0.010703,0.0447555,0.00155161,0.0447989,-0.0107464,1.54285,0.00806894,76,36,0.302369,4.39644,6.36148,1.02337,6.65648,-3.19673
1.03984,3.89854,-0.00540446,-0.00291829,-0.203159,-0.0528399,-0.0109042,0.04491,0.0036168,0.0451434,-0.0111376,1.50635,0.00863131,83,36,0.241175,4.4248,6.21387,1.14932,6.57578,-3.09693
-1.01778,3.56343,-0.00670129,0.0240842,-0.226026,-0.0709226,-0.0207365,0.0636322,-0.00717313,0.0642378,-0.021342,-1.48658,0.00991599,41,43,0.901318,4.93699,7.02231,0.826851,6.92989,-3.93282
-0.67495,3.56498,-0.00659257,0.0164788,-0.220671,-0.068292,-0.0206293,0.0632067,-0.00545328,0.06356,-0.0209826,-1.50611,0.00831967,48,43,0.72948,4.81874,6.83501,0.795446,6.88416,-3.84558
-0.332005,3.56659,-0.00569489,0.00983884,-0.21693,-0.0658661,-0.0205833,0.0629006,-0.00372168,0.0630662,-0.0207489,-1.52633,0.00871126,55,43,0.578771,4.74084,6.66683,0.787047,6.8386,-3.76381
0.0108772,3.56798,-0.00468418,0.00487835,-0.21486,-0.0639915,-0.0206037,0.0627164,-0.00197392,0.0627631,-0.0206504,-1.54712,0.00873384,62,43,0.465484,4.69474,6.52236,0.827623,6.78568,-3.67376
0.353658,3.56936,-0.00369828,0.00130271,-0.21448,-0.0636493,-0.020695,0.0626559,-0.000205626,0.0626564,-0.0206955,-1.56833,0.00875894,69,43,0.388798,4.6836,6.38864,0.90836,6.72401,-3.58434
0.695971,3.57076,-0.00416309,-0.00375476,-0.216915,-0.0647443,-0.0208614,0.0627207,0.00158774,0.0627508,-0.0208916,1.55181,0.00910103,76,43,0.289751,4.73841,6.1928,1.04652,6.63806,-3.4929
1.03868,3.57217,-0.00273472,-0.0108501,-0.220483,-0.0652771,-0.0211065,0.0629116,0.00341098,0.0630499,-0.0212448,1.53029,0.00941694,83,43,0.146065,4.81353,5.97128,1.20351,6.56431,-3.40754
-1.01932,3.23705,-0.00518092,0.0395569,-0.252046,-0.0785297,-0.0293637,0.0794339,-0.00591694,0.0797547,-0.0296846,-1.51662,0.0101649,41,50,1.261,5.51007,7.26993,1.0721,6.90626,-4.22913
-0.676468,3.23864,-0.00505512,0.0285675,-0.244126,-0.0772756,-0.0294092,0.079249,-0.00443837,0.07943,-0.0295902,-1.53004,0.0087468,48,50,1.02701,5.33515,7.00596,0.987961,6.86068,-4.14585
-0.333636,3.24021,-0.00465196,0.0183078,-0.239021,-0.0764619,-0.0294919,0.0791392,-0.00295057,0.0792193,-0.029572,-1.54366,0.00934232,55,50,0.81064,5.22716,6.74946,0.956319,6.80963,-4.06295
0.00920848,3.24153,-0.00385367,0.00879245,-0.236601,-0.0758134,-0.0296162,0.0791059,-0.00144886,0.0791252,-0.0296355,-1.55747,0.00969974,62,50,0.61059,5.17588,6.5032,0.98977,6.7543,-3.97179
0.352164,3.24288,-0.00225852,-0.000319064,-0.236832,-0.0761003,-0.0297862,0.0791504,7.14647e-05,0.0791505,-0.0297863,1.57014,0.010145,69,50,0.423911,5.17747,6.26027,1.08041,6.69921,-3.88456
0.694616,3.24448,-0.00223742,-0.0108426,-0.240135,-0.0766932,-0.0300059,0.0792736,0.0016152,0.0792975,-0.0300298,1.55602,0.00988475,76,50,0.210266,5.24859,5.96196,1.2231,6.61859,-3.80491
1.03703,3.24621,-0.00199656,-0.022017,-0.245066,-0.075981,-0.0302787,0.079476,0.00318738,0.0795685,-0.0303712,1.54179,0.00938858,83,50,-0.0235473,5.34945,5.65223,1.39385,6.53198,-3.732
-1.02065,2.91062,-0.00293941,0.0548071,-0.28396,-0.0848339,-0.0369576,0.0937696,-0.00469762,0.0939382,-0.0371262,-1.53492,0.0103594,41,57,1.60966,6.20296,7.5279,1.43864,6.89052,-4.52705
-0.677847,2.91233,-0.00305171,0.0404268,-0.275412,-0.0853158,-0.037134,0.0937765,-0.00345723,0.0938677,-0.0372252,-1.54441,0.00907552,48,57,1.31561,6.0169,7.18249,1.33609,6.84232,-4.44998
-0.335197,2.91389,-0.00340866,0.0263556,-0.269814,-0.0854792,-0.0373243,0.093818,-0.00221033,0.0938552,-0.0373615,-1.55395,0.00959816,55,57,1.02642,5.89863,6.83456,1.2947,6.78289,-4.36723
0.00759839,2.91526,-0.00285868,0.0117641,-0.266672,-0.0859728,-0.0375325,0.093895,-0.000952096,0.0939019,-0.0375394,-1.56355,0.0100042,62,57,0.728457,5.83023,6.47603,1.31236,6.72481,-4.27942
0.350744,2.9167,-0.000589742,-0.00294547,-0.267369,-0.086091,-0.0377624,0.0940083,0.000322328,0.0940091,-0.0377632,1.56835,0.00978977,69,57,0.426325,5.84079,6.12798,1.40317,6.67706,-4.19972
0.693335,2.91857,-8.23735e-05,-0.0179593,-0.271416,-0.0860709,-0.0380178,0.0941584,0.00161791,0.0941781,-0.0380376,1.55856,0.00918245,76,57,0.117481,5.9253,5.74763,1.54548,6.60179,-4.13462
1.03568,2.91994,-0.000179301,-0.0329816,-0.277556,-0.0848253,-0.038302,0.0943454,0.00293978,0.0944106,-0.0383671,1.54865,0.00887425,83,57,-0.19794,6.05026,5.35929,1.75328,6.51129,-4.04817
-1.02205,2.58432,-0.00104465,0.0661508,-0.321633,-0.089666,-0.043502,0.106532,-0.00355658,0.106616,-0.0435863,-1.54711,0.00985549,41,64,1.87121,7.01607,7.71095,1.91372,6.87106,-4.83126
-0.679084,2.58603,-0.000573614,0.0494337,-0.314056,-0.091828,-0.0437867,0.106676,-0.00254655,0.106719,-0.0438298,-1.55388,0.00872952,48,64,1.53854,6.85431,7.31482,1.8272,6.82917,-4.7578
-0.336533,2.58767,-0.00136194,0.0316538,-0.308596,-0.0929436,-0.0440639,0.106819,-0.00153235,0.106835,-0.0440795,-1.56064,0.00896277,55,64,1.1786,6.74007,6.88141,1.78415,6.76498,-4.67916
0.00617995,2.58918,-0.00118661,0.0129059,-0.305853,-0.0943187,-0.0443375,0.106963,-0.000509158,0.106964,-0.0443392,-1.56743,0.00884115,62,64,0.80031,6.68047,6.42949,1.80276,6.70282,-4.5987
0.349381,2.59077,0.00124243,-0.00578961,-0.307151,-0.0942642,-0.044611,0.107106,0.000527878,0.107108,-0.0446129,1.56732,0.00846367,69,64,0.415666,6.70109,6.00334,1.89771,6.65681,-4.5278
0.692031,2.59273,0.00192021,-0.0247243,-0.31103,-0.0936369,-0.0448883,0.107251,0.00158372,0.107267,-0.0449048,1.56039,0.00838276,76,64,0.0232777,6.7826,5.54903,2.02615,6.58338,-4.46919
1.03424,2.59421,0.00123847,-0.0429518,-0.316579,-0.0914696,-0.0451728,0.107396,0.00266347,0.107442,-0.0452193,1.55335,0.00856584,83,64,-0.362789,6.89421,5.09487,2.21396,6.48649,-4.38749
-1.0235,2.25778,0.000616466,0.0733921,-0.362151,-0.0943995,-0.049019,0.117668,-0.00251996,0.117706,-0.0490571,-1.55568,0.00938412,41,71,2.04877,7.89387,7.80869,2.44946,6.84894,-5.12643
-0.680249,2.25939,0.00209669,0.0546894,-0.357084,-0.0966374,-0.0493918,0.117899,-0.00172449,0.117917,-0.0494096,-1.56049,0.00848935,48,71,1.67623,7.78913,7.38266,2.4103,6.81798,-5.0531
-0.337615,2.26118,0.00157533,0.0342016,-0.353915,-0.0981857,-0.0497387,0.118101,-0.000926307,0.118107,-0.0497438,-1.56528,0.00862794,55,71,1.26344,7.72209,6.89463,2.40661,6.75671,-4.98382
0.00497334,2.26294,0.00122889,0.0127451,-0.352935,-0.0997755,-0.0500634,0.118275,-0.0001208,0.118275,-0.0500635,-1.57008,0.00823248,62,71,0.831024,7.69821,6.38081,2.45131,6.68888,-4.91471
0.347942,2.26474,0.00270712,-0.00854783,-0.354322,-0.0996519,-0.0503699,0.118419,0.000696713,0.118421,-0.0503727,1.56667,0.00801678,69,71,0.392818,7.72085,5.89209,2.53826,6.63251,-4.85208
0.690452,2.26675,0.0027844,-0.0296974,-0.357106,-0.0983825,-0.0506617,0.118534,0.001531,0.118547,-0.0506755,1.56175,0.00818839,76,71,-0.0485215,7.77601,5.39001,2.64158,6.5525,-4.79633
1.03264,2.26881,0.00198173,-0.050063,-0.360849,-0.0959096,-0.0509427,0.11862,0.00238694,0.118653,-0.0509763,1.55672,0.00842932,83,71,-0.480254,7.84838,4.89334,2.76473,6.45448,-4.74113
-1.02517,1.93088,0.00135823,0.0763074,-0.407372,-0.0976112,-0.053585,0.127198,-0.00163564,0.127212,-0.0535998,-1.56175,0.00953601,41,78,2.13036,8.87686,7.81701,3.08659,6.81662,-5.40578
