 "X",  "Y",  "Z",  "U",  "V",  "W",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "q",  "r",  "q_ref",  "r_ref"
-1.01446,4.21546,-0.00905034,-4.18438e-05,-0.000299259,7.97826e-05,-4.09597e-05,-8.37793e-05,3.5905e-06,-4.06607e-05,-8.40783e-05,0.0830786,0.00240954,41,29,-0.00125615,0.00568165,6.98402,-3.31023,6.98444,-3.31687
-0.671736,4.21725,-0.00920977,-5.60568e-05,-0.000317602,-0.000171581,-4.60125e-05,-0.000119726,1.52912e-06,-4.59808e-05,-0.000119758,0.020732,0.00224864,48,29,-0.000238951,0.00311352,6.93379,-3.22387,6.936,-3.23457
-0.329216,4.21912,-0.00980428,-1.60238e-06,-0.000357734,-0.000174283,-5.2904e-05,-0.000156683,-1.11233e-06,-5.28921e-05,-0.000156695,-0.0107166,0.00230614,55,29,0.000873964,0.00297216,6.8732,-3.14254,6.87435,-3.15511
0.0132747,4.2208,-0.0101696,1.10137e-05,-0.000375527,1.57795e-05,-6.09079e-05,-0.000194543,-4.32274e-06,-6.07683e-05,-0.000194683,-0.0323024,0.00240125,62,29,0.000120337,0.00328111,6.80683,-3.05721,6.80666,-3.06968
0.355915,4.22232,-0.00960574,-2.80164e-05,-0.000389845,7.7011e-05,-6.92725e-05,-0.000233202,-8.06297e-06,-6.88769e-05,-0.000233597,-0.049028,0.00249463,69,29,-0.000981842,0.00482856,6.74036,-2.96949,6.74059,-2.98082
0.698255,4.22383,-0.00984672,-8.97677e-05,-0.000471979,-7.80464e-05,-7.72157e-05,-0.000272568,-1.22687e-05,-7.64482e-05,-0.000273336,-0.0624755,0.00257421,76,29,-0.0014107,0.0071703,6.65492,-2.87745,6.65727,-2.89029
1.0402,4.22511,-0.0112685,-6.45809e-05,-0.000516467,-0.000264581,-8.39227e-05,-0.000312573,-1.68534e-05,-8.26871e-05,-0.000313809,-0.073181,0.00261975,83,29,9.34627e-05,0.00891975,6.54966,-2.77457,6.55255,-2.78807
-1.01609,3.8895,-0.0077378,3.62553e-05,-0.000321694,-0.000180338,-1.97478e-06,-4.52232e-05,1.10115e-05,6.67424e-07,-4.78654e-05,0.235498,0.0026785,41,36,0.00176113,0.00779102,6.95845,-3.62022,6.9587,-3.62647
-0.6733,3.89115,-0.00770129,-5.82009e-05,-0.000343154,-0.000175419,-1.80117e-05,-7.2622e-05,7.3324e-06,-1.70444e-05,-7.35893e-05,0.131173,0.00226347,48,36,-0.000253761,0.00402236,6.91001,-3.53007,6.91228,-3.54094
-0.33054,3.89289,-0.00744503,-2.87419e-05,-0.000333223,-0.00010614,-3.44274e-05,-0.000101003,3.63885e-06,-3.42291e-05,-0.000101201,0.0544411,0.0023069,55,36,-4.11683e-05,0.00279055,6.85851,-3.44933,6.85982,-3.46084
0.0122033,3.89451,-0.00689878,-1.7913e-05,-0.00034046,-5.28218e-07,-5.06112e-05,-0.00013036,-1.11269e-07,-5.0611e-05,-0.00013036,-0.00139524,0.00228902,62,36,-0.000369319,0.00389207,6.80153,-3.36678,6.80199,-3.3772
0.354932,3.89602,-0.00604988,-7.41138e-05,-0.000320496,6.08503e-05,-6.59315e-05,-0.000160682,-3.93269e-06,-6.57685e-05,-0.000160845,-0.0414109,0.00223255,69,36,-0.00182336,0.00503873,6.73774,-3.28257,6.73895,-3.29079
0.697311,3.89739,-0.00619977,-0.000156249,-0.000391843,9.74996e-05,-7.97312e-05,-0.000191964,-7.81424e-06,-7.91898e-05,-0.000192505,-0.0691804,0.00225733,76,36,-0.00368597,0.00658732,6.65383,-3.1872,6.65648,-3.19673
1.03984,3.89854,-0.00540446,-0.000121052,-0.000454547,2.38486e-05,-9.13269e-05,-0.000224212,-1.1721e-05,-9.0301e-05,-0.000225238,-0.0873056,0.00232712,83,36,-0.00257845,0.00751656,6.57341,-3.08547,6.57578,-3.09693
-1.01778,3.56343,-0.00670129,6.54699e-06,-0.000287577,-0.000349303,4.90061e-05,-1.16956e-05,2.00071e-05,5.50071e-05,-1.76966e-05,0.291406,0.0029987,41,43,0.0020822,0.00885915,6.92814,-3.92864,6.92989,-3.93282
-0.67495,3.56498,-0.00659257,-0.000102058,-0.000293736,-5.41441e-05,2.12816e-05,-3.2918e-05,1.49804e-05,2.51464e-05,-3.67829e-05,0.25249,0.00239768,48,43,-0.00178451,0.00440719,6.88174,-3.83754,6.88416,-3.84558
-0.332005,3.56659,-0.00569489,-7.88526e-05,-0.000243932,0.00010665,-5.28349e-06,-5.48257e-05,1.05146e-05,-3.14427e-06,-5.69649e-05,0.200712,0.00241793,55,43,-0.00220451,0.00117213,6.83749,-3.75505,6.8386,-3.76381
0.0108772,3.56798,-0.00468418,3.27917e-07,-0.000214134,0.000127389,-3.02012e-05,-7.74806e-05,6.53854e-06,-2.93136e-05,-7.83682e-05,0.134923,0.00236496,62,43,-0.000683074,0.00166896,6.78632,-3.66677,6.78568,-3.67376
0.353658,3.56936,-0.00369828,-1.9818e-05,-0.000177662,0.00012395,-5.2971e-05,-0.00010094,3.00499e-06,-5.27835e-05,-0.000101128,0.0623197,0.00225435,69,43,-0.00106204,0.00208107,6.72426,-3.57931,6.72401,-3.58434
0.695971,3.57076,-0.00416309,-0.000117219,-0.000209909,0.000216888,-7.30758e-05,-0.00012526,-1.0941e-07,-7.30756e-05,-0.00012526,-0.0020966,0.00221244,76,43,-0.00353127,0.0030754,6.63689,-3.48781,6.63806,-3.4929
1.03868,3.57217,-0.00273472,-0.000131018,-0.000293044,0.000309486,-8.99823e-05,-0.0001505,-2.80571e-06,-8.98525e-05,-0.00015063,-0.0462294,0.00225659,83,43,-0.00431251,0.00277985,6.56333,-3.3989,6.56431,-3.40754
-1.01932,3.23705,-0.00518092,-0.00012876,-0.000282635,-0.000388862,0.000105683,1.82132e-05,3.00999e-05,0.00011504,8.85621e-06,0.301394,0.00300492,41,50,-0.000460747,0.00936488,6.90156,-4.22564,6.90626,-4.22913
-0.676468,3.23864,-0.00505512,-0.000161116,-0.000260988,0.000234095,6.66493e-05,1.14653e-06,2.37334e-05,7.43445e-05,-6.54867e-06,0.31354,0.00241181,48,50,-0.00452723,0.00441793,6.8587,-4.14,6.86068,-4.14585
-0.333636,3.24021,-0.00465196,-9.06716e-05,-0.000202816,0.000437869,3.02494e-05,-1.6257e-05,1.84445e-05,3.66763e-05,-2.2684e-05,0.335291,0.00241625,55,50,-0.00419751,0.0015841,6.81018,-4.05723,6.80963,-4.06295
0.00920848,3.24153,-0.00385367,2.11506e-05,-0.000143589,0.000221327,-3.14391e-06,-3.41057e-05,1.41495e-05,2.34816e-06,-3.95977e-05,0.370247,0.00240234,62,50,-0.000738658,0.00203882,6.75595,-3.96838,6.7543,-3.97179
0.352164,3.24288,-0.00225852,4.85339e-05,-0.000111957,-1.42623e-05,-3.31541e-05,-5.25037e-05,1.07836e-05,-2.83414e-05,-5.73164e-05,0.419772,0.00232007,69,50,0.0010798,0.0023683,6.70011,-3.88217,6.69921,-3.88456
0.694616,3.24448,-0.00223742,-3.78938e-05,-0.000125935,-5.74734e-06,-5.93982e-05,-7.15536e-05,8.3018e-06,-5.51872e-05,-7.57647e-05,0.469426,0.00221331,76,50,-0.000730239,0.00267933,6.61779,-3.8023,6.61859,-3.80491
1.03703,3.24621,-0.00199656,-0.000116157,-0.000170576,0.000206386,-8.14867e-05,-9.13581e-05,6.67741e-06,-7.81188e-05,-9.47259e-05,0.467133,0.0022194,83,50,-0.00347746,0.00055234,6.53073,-3.72598,6.53198,-3.732
-1.02065,2.91062,-0.00293941,-0.000123256,-0.000351172,-0.000312114,0.00016,4.09639e-05,3.89257e-05,0.000171598,2.9365e-05,0.289597,0.00293531,41,57,-0.000757273,0.0105385,6.88635,-4.52208,6.89052,-4.52705
-0.677847,2.91233,-0.00305171,-0.000116049,-0.000309118,0.000343085,0.000111015,2.73527e-05,3.1401e-05,0.00012149,1.68784e-05,0.321961,0.00238813,48,57,-0.00417903,0.00586791,6.84187,-4.44383,6.84232,-4.44998
-0.335197,2.91389,-0.00340866,-5.05169e-05,-0.000306005,0.000538748,6.606e-05,1.35578e-05,2.54017e-05,7.63379e-05,3.27996e-06,0.384477,0.00234171,55,57,-0.00388821,0.00487589,6.78486,-4.3607,6.78289,-4.36723
0.00759839,2.91526,-0.00285868,-1.16403e-05,-0.000253495,0.000145347,2.53961e-05,-5.52755e-07,2.08454e-05,3.6975e-05,-1.21317e-05,0.50703,0.00232776,62,57,-0.000983969,0.00507376,6.72539,-4.27424,6.72481,-4.27942
0.350744,2.9167,-0.000589742,-1.78219e-05,-0.000215765,-0.000151268,-1.07188e-05,-1.51099e-05,1.76639e-05,4.88545e-06,-3.07142e-05,0.723568,0.00227474,69,57,0.000463132,0.00491714,6.67585,-4.19519,6.67706,-4.19972
0.693335,2.91857,-8.23735e-05,-6.00347e-05,-0.000179182,-0.000219969,-4.20286e-05,-3.02446e-05,1.58036e-05,-1.92703e-05,-5.30028e-05,0.96383,0.00215796,76,57,-4.58022e-05,0.00420911,6.59934,-4.13076,6.60179,-4.13462
1.03568,2.91994,-0.000179301,-9.0797e-05,-0.000182571,-0.000134115,-6.8279e-05,-4.60886e-05,1.5225e-05,-3.83449e-05,-7.60227e-05,1.10028,0.00216957,83,57,-0.00115452,0.00239474,6.50864,-4.04258,6.51129,-4.04817
-1.02205,2.58432,-0.00104465,-0.000105198,-0.000382909,-0.0006681,0.000207827,5.28812e-05,4.71621e-05,0.000221053,3.96551e-05,0.273417,0.00284805,41,64,0.00151339,0.0100891,6.86523,-4.82358,6.87106,-4.83126
-0.679084,2.58603,-0.000573614,-2.97442e-05,-0.000351303,0.000196024,0.000150674,4.28381e-05,3.85011e-05,0.000163009,3.05029e-05,0.310053,0.00234053,48,64,-0.00162672,0.00664004,6.82964,-4.75021,6.82917,-4.7578
-0.336533,2.58767,-0.00136194,1.05142e-05,-0.000385122,0.000373689,9.88696e-05,3.26195e-05,3.17982e-05,0.000111662,1.98273e-05,0.382482,0.00224954,55,64,-0.00175546,0.0064011,6.76725,-4.67036,6.76498,-4.67916
0.00617995,2.58918,-0.00118661,-3.95046e-05,-0.000391904,-5.36917e-05,5.25637e-05,2.20964e-05,2.69854e-05,6.83184e-05,6.3417e-06,0.528439,0.00219274,62,64,-0.000496634,0.00690706,6.70167,-4.58903,6.70282,-4.5987
0.349381,2.59077,0.00124243,-0.000105383,-0.000358602,-0.000297628,1.18943e-05,1.11387e-05,2.40048e-05,3.55242e-05,-1.24912e-05,0.77753,0.00214046,69,64,-0.000558194,0.00638557,6.65295,-4.5184,6.65681,-4.5278
0.692031,2.59273,0.00192021,-0.000137838,-0.000277807,-0.000371265,-2.30078e-05,-3.85155e-07,2.28086e-05,1.37629e-05,-3.71559e-05,1.01559,0.00206346,76,64,-0.000840462,0.00552169,6.57846,-4.46214,6.58338,-4.46919
1.03424,2.59421,0.00123847,-9.88189e-05,-0.000200645,-0.000438631,-5.20204e-05,-1.26089e-05,2.33594e-05,-1.75361e-06,-6.28757e-05,1.13578,0.00212304,83,64,0.000290027,0.00377501,6.48196,-4.38174,6.48649,-4.38749
-1.0235,2.25778,0.000616466,-0.000144811,-0.000328333,-0.000995714,0.000251039,5.80417e-05,5.35693e-05,0.000264911,4.41699e-05,0.253386,0.00297452,41,71,0.00244283,0.00764474,6.84043,-5.1178,6.84894,-5.12643
-0.680249,2.25939,0.00209669,4.85605e-07,-0.000319972,-0.000204367,0.000186838,5.11721e-05,4.39614e-05,0.000199838,3.81724e-05,0.287513,0.00243997,48,71,0.00113007,0.00601643,6.81682,-5.04516,6.81798,-5.0531
-0.337615,2.26118,0.00157533,4.5701e-05,-0.000394449,-3.12507e-05,0.000129095,4.40831e-05,3.67092e-05,0.000142753,3.04257e-05,0.356175,0.00228253,55,71,0.00111975,0.00646004,6.7574,-4.97362,6.75671,-4.98382
0.00497334,2.26294,0.00122889,-2.99872e-05,-0.000456016,-0.000327709,7.78358e-05,3.66856e-05,3.17706e-05,9.51118e-05,1.94096e-05,0.49805,0.00214774,62,71,0.00114287,0.00707049,6.68633,-4.90181,6.68888,-4.91471
