 "X",  "Y",  "Z",  "U",  "V",  "W",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "q",  "r",  "q_ref",  "r_ref"
-1.01446,4.21546,-0.00905034,-0.00131531,-0.0232837,-0.00766836,-0.000149372,0.00218073,-0.00035893,0.00223476,-0.000203409,-1.42137,0.00653924,41,29,0.0174746,0.516221,6.91517,-2.8337,6.98444,-3.31687
-0.671736,4.21725,-0.00920977,-0.00149288,-0.0238033,-0.00716575,-0.000129504,0.00216086,-0.000284654,0.00219571,-0.000164351,-1.44898,0.0062973,48,29,0.011012,0.527746,6.86581,-2.74276,6.936,-3.23457
-0.329216,4.21912,-0.00980428,-0.00161203,-0.0241859,-0.00662096,-0.000124352,0.00215276,-0.000200377,0.00217026,-0.00014185,-1.48369,0.00635956,55,29,0.00547308,0.532757,6.80459,-2.65399,6.87435,-3.15511
0.0132747,4.2208,-0.0101696,-0.00162167,-0.0244267,-0.00613711,-0.000134027,0.0021567,-0.000106048,0.0021616,-0.000138926,-1.52463,0.00614798,62,29,0.00247665,0.532943,6.73917,-2.56015,6.80666,-3.06968
0.355915,4.22232,-0.00960574,-0.00156884,-0.0246557,-0.00578186,-0.000158534,0.00217293,-1.61937e-06,0.00217293,-0.000158535,-1.5701,0.00597765,69,29,0.00146154,0.533261,6.67592,-2.46311,6.74059,-2.98082
0.698255,4.22383,-0.00984672,-0.00160144,-0.0247871,-0.00602784,-0.000197767,0.0022017,0.000112964,0.00220701,-0.000203073,1.52386,0.00611033,76,29,0.00190952,0.534734,6.59038,-2.368,6.65727,-2.89029
1.0402,4.22511,-0.0112685,-0.0016392,-0.0246267,-0.00640745,-0.000251506,0.00224322,0.000237767,0.00226568,-0.000273965,1.47662,0.00638291,83,29,0.00297206,0.53477,6.4827,-2.27167,6.55255,-2.78807
-1.01609,3.8895,-0.0077378,-0.00147131,-0.0241595,-0.00832599,-0.000205241,0.00244676,-0.000332517,0.00248782,-0.000246297,-1.44795,0.00710989,41,36,0.0178113,0.528082,6.88234,-3.11706,6.9587,-3.62647
-0.6733,3.89115,-0.00770129,-0.00172114,-0.0246324,-0.00757605,-0.000205127,0.00245105,-0.000269538,0.00247812,-0.000232203,-1.47068,0.00620513,48,36,0.00857663,0.542305,6.83503,-3.02827,6.91228,-3.54094
-0.33054,3.89289,-0.00744503,-0.0017616,-0.0249508,-0.00683316,-0.000216786,0.00246543,-0.00019703,0.00247983,-0.000231182,-1.49786,0.00621824,55,36,0.00362807,0.55015,6.78583,-2.94491,6.85982,-3.46084
0.0122033,3.89451,-0.00689878,-0.00168408,-0.0251201,-0.00625954,-0.000240419,0.00249007,-0.000114967,0.0024949,-0.000245251,-1.52879,0.00586964,62,36,0.00192233,0.548813,6.73255,-2.85452,6.80199,-3.3772
0.354932,3.89602,-0.00604988,-0.00161504,-0.0252333,-0.00564782,-0.000276136,0.00252511,-2.33249e-05,0.00252531,-0.00027633,-1.56247,0.00549355,69,36,-0.000162212,0.544468,6.67405,-2.76082,6.73895,-3.29079
0.697311,3.89739,-0.00619977,-0.00175362,-0.0253489,-0.00571363,-0.000323959,0.00257071,7.79312e-05,0.00257281,-0.000326055,1.5439,0.00555644,76,36,-0.00281555,0.546408,6.58828,-2.66388,6.65648,-3.19673
1.03984,3.89854,-0.00540446,-0.00190053,-0.0252612,-0.00638066,-0.000383811,0.002627,0.000188846,0.0026388,-0.000395609,1.5084,0.00588118,83,36,-0.00245556,0.548856,6.5008,-2.56859,6.57578,-3.09693
-1.01778,3.56343,-0.00670129,-0.00160323,-0.0252021,-0.00799083,-0.000251785,0.00263376,-0.000306496,0.00266596,-0.000283982,-1.46613,0.00755752,41,43,0.0133486,0.545246,6.85258,-3.39826,6.92989,-3.93282
-0.67495,3.56498,-0.00659257,-0.00184141,-0.0253432,-0.00744576,-0.00027058,0.00265273,-0.000253182,0.0026745,-0.000292345,-1.48504,0.00620485,48,43,0.00542472,0.553225,6.80507,-3.31486,6.88416,-3.84558
-0.332005,3.56659,-0.00569489,-0.00181774,-0.0254457,-0.00693934,-0.000298131,0.00268005,-0.000191253,0.00269229,-0.000310363,-1.50693,0.00617795,55,43,0.00305883,0.559233,6.76281,-3.23636,6.8386,-3.76381
0.0108772,3.56798,-0.00468418,-0.00168033,-0.0256391,-0.00634689,-0.000334742,0.00271582,-0.000120688,0.00272058,-0.00033951,-1.53132,0.00582726,62,43,0.00250132,0.560202,6.7158,-3.14087,6.78568,-3.67376
0.353658,3.56936,-0.00369828,-0.00164108,-0.0257555,-0.00576789,-0.000380645,0.00276011,-4.14638e-05,0.00276066,-0.000381192,-1.5576,0.00551742,69,43,-2.19925e-06,0.557244,6.65793,-3.04531,6.72401,-3.58434
0.695971,3.57076,-0.00416309,-0.00187538,-0.0259533,-0.00563529,-0.000436003,0.00281304,4.64516e-05,0.0028137,-0.000436667,1.5565,0.00551304,76,43,-0.00565194,0.560707,6.56786,-2.94966,6.63806,-3.4929
1.03868,3.57217,-0.00273472,-0.00213144,-0.0260007,-0.00602517,-0.000500903,0.00287468,0.000143098,0.00288073,-0.000506959,1.52851,0.00577197,83,43,-0.00896837,0.565271,6.4867,-2.86609,6.56431,-3.40754
-1.01932,3.23705,-0.00518092,-0.00155425,-0.0262383,-0.00727098,-0.000291217,0.00278454,-0.000276601,0.00280922,-0.000315894,-1.48182,0.0075477,41,50,0.0106204,0.570609,6.83405,-3.67885,6.90626,-4.22913
-0.676468,3.23864,-0.00505512,-0.00169411,-0.0261279,-0.00696713,-0.000325884,0.00281079,-0.000231922,0.00282784,-0.00034294,-1.49739,0.00619478,48,50,0.00593507,0.569758,6.78723,-3.60042,6.86068,-4.14585
-0.333636,3.24021,-0.00465196,-0.00167669,-0.0261619,-0.00680695,-0.000366271,0.00284336,-0.000179681,0.00285339,-0.000376298,-1.51505,0.00608479,55,50,0.00528925,0.574336,6.73741,-3.52128,6.80963,-4.06295
0.00920848,3.24153,-0.00385367,-0.00161831,-0.0264737,-0.006715,-0.000412774,0.0028823,-0.000119844,0.00288666,-0.000417127,-1.53449,0.00586685,62,50,0.00581987,0.580176,6.68362,-3.42326,6.7543,-3.97179
0.352164,3.24288,-0.00225852,-0.00168767,-0.0267745,-0.00646027,-0.000465747,0.00292767,-5.23735e-05,0.00292848,-0.000466555,-1.55537,0.00575106,69,50,0.00283071,0.581845,6.6283,-3.32593,6.69921,-3.88456
0.694616,3.24448,-0.00223742,-0.00194445,-0.0271252,-0.00612637,-0.000525489,0.0029795,2.2774e-05,0.00297965,-0.000525637,1.5643,0.00567787,76,50,-0.00436485,0.586444,6.54418,-3.23732,6.61859,-3.80491
1.03703,3.24621,-0.00199656,-0.00226025,-0.0273601,-0.00623624,-0.000592251,0.00303784,0.00010565,0.00304092,-0.000595323,1.54173,0.00583562,83,50,-0.0103959,0.592353,6.45048,-3.16049,6.53198,-3.732
-1.02065,2.91062,-0.00293941,-0.00140569,-0.0271763,-0.00706885,-0.000323388,0.00290639,-0.000249767,0.00292559,-0.000342589,-1.49407,0.00724304,41,57,0.0126972,0.59427,6.82254,-3.96201,6.89052,-4.52705
-0.677847,2.91233,-0.00305171,-0.00154102,-0.027079,-0.00669121,-0.000370335,0.00293599,-0.000210832,0.00294938,-0.000383724,-1.50737,0.00605309,48,57,0.00766299,0.589635,6.77349,-3.88561,6.84232,-4.44998
-0.335197,2.91389,-0.00340866,-0.00165986,-0.0273024,-0.00668608,-0.000419986,0.00296957,-0.000165289,0.00297761,-0.000428027,-1.52219,0.00593443,55,57,0.00507474,0.597246,6.71162,-3.80135,6.78289,-4.36723
0.00759839,2.91526,-0.00285868,-0.00184057,-0.0277537,-0.00700511,-0.000472823,0.00300715,-0.000113068,0.00301082,-0.000476493,-1.53835,0.00583096,62,57,0.00295642,0.608974,6.64799,-3.70575,6.72481,-4.27942
0.350744,2.9167,-0.000589742,-0.00197605,-0.0281545,-0.00700157,-0.000529297,0.00304878,-5.40942e-05,0.00304959,-0.000530115,-1.55568,0.00582265,69,57,-2.22212e-05,0.615255,6.59731,-3.61574,6.67706,-4.19972
0.693335,2.91857,-8.23735e-05,-0.00213887,-0.0285684,-0.00665167,-0.000589828,0.00309447,1.1713e-05,0.00309451,-0.000589866,1.56762,0.00576818,76,57,-0.00539085,0.621095,6.52053,-3.54027,6.60179,-4.13462
1.03568,2.91994,-0.000179301,-0.00244202,-0.0288954,-0.00684098,-0.000654806,0.00314425,8.44409e-05,0.00314613,-0.000656682,1.54858,0.00594036,83,57,-0.0107844,0.626527,6.42265,-3.44533,6.51129,-4.04817
-1.02205,2.58432,-0.00104465,-0.00140843,-0.0280252,-0.00735968,-0.000349122,0.00298896,-0.000229164,0.00300461,-0.000364781,-1.50257,0.00701179,41,64,0.0142559,0.610961,6.80131,-4.24697,6.87106,-4.83126
