 "X",  "Y",  "Z",  "U",  "V",  "W",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "q",  "r",  "q_ref",  "r_ref"
-1.01446,4.21546,-0.00905034,-0.00138066,-0.229692,-0.0208102,-0.000437299,0.0248268,-0.00846707,0.027402,-0.00301248,-1.27554,0.00694674,41,29,0.112232,4.93895,6.83979,1.45227,6.98444,-3.31687
-0.671736,4.21725,-0.00920977,-0.00301453,-0.228878,-0.0201678,-9.4399e-06,0.0239155,-0.00647703,0.0255564,-0.00165038,-1.32267,0.00647525,48,29,0.0745968,4.92372,6.7612,1.51155,6.936,-3.23457
-0.329216,4.21912,-0.00980428,-0.00400922,-0.228106,-0.0189604,0.000320229,0.0232095,-0.00448091,0.0240555,-0.000525711,-1.3842,0.00637395,55,29,0.0470453,4.9106,6.68568,1.5663,6.87435,-3.15511
0.0132747,4.2208,-0.0101696,-0.00441405,-0.227508,-0.0177932,0.000545062,0.0227122,-0.00247506,0.0229852,0.000272073,-1.46094,0.0063059,62,29,0.0317804,4.89777,6.6158,1.63453,6.80666,-3.06968
0.355915,4.22232,-0.00960574,-0.00439247,-0.227386,-0.0170991,0.000659249,0.022426,-0.000455733,0.0224356,0.00064971,-1.54987,0.00629669,69,29,0.0278287,4.89452,6.55352,1.71809,6.74059,-2.98082
0.698255,4.22383,-0.00984672,-0.00456002,-0.227786,-0.0175139,0.000657958,0.0223524,0.00158108,0.0224671,0.000543336,1.49843,0.00664022,76,29,0.0259222,4.90182,6.46383,1.81774,6.65727,-2.89029
1.0402,4.22511,-0.0112685,-0.00526224,-0.228282,-0.0176722,0.000537463,0.0224918,0.00363981,0.0230795,-5.02495e-05,1.41071,0.00726578,83,29,0.0117508,4.91274,6.34346,1.92854,6.55255,-2.78807
-1.01609,3.8895,-0.0077378,0.00554724,-0.241302,-0.0299024,-0.0105021,0.0427416,-0.00745557,0.0437659,-0.0115264,-1.43427,0.00855905,41,36,0.303833,5.19905,6.90363,1.3961,6.9587,-3.62647
-0.6733,3.89115,-0.00770129,0.00135747,-0.238396,-0.0276801,-0.0102722,0.0421229,-0.00565345,0.0427259,-0.0108752,-1.46453,0.00719838,48,36,0.205082,5.13641,6.78377,1.41262,6.91228,-3.54094
-0.33054,3.89289,-0.00744503,-0.00159395,-0.236584,-0.0255572,-0.0101139,0.041661,-0.00384439,0.0419449,-0.0103978,-1.49708,0.00697875,55,36,0.132394,5.10039,6.68273,1.44387,6.85982,-3.46084
0.0122033,3.89451,-0.00689878,-0.00322243,-0.235526,-0.0235612,-0.0100329,0.0413583,-0.00202458,0.0414379,-0.0101125,-1.53148,0.00668781,62,36,0.0875015,5.07555,6.60242,1.5002,6.80199,-3.3772
0.354932,3.89602,-0.00604988,-0.00400931,-0.235332,-0.0221865,-0.010034,0.0412161,-0.000190145,0.0412168,-0.0100347,-1.56709,0.00656797,69,36,0.0632459,5.06757,6.53045,1.58083,6.73895,-3.29079
0.697311,3.89739,-0.00619977,-0.00544928,-0.236462,-0.0230702,-0.0101214,0.0412353,0.00166296,0.0412891,-0.0101752,1.53846,0.00722848,76,36,0.0377659,5.09151,6.41316,1.69866,6.65648,-3.19673
1.03984,3.89854,-0.00540446,-0.00836426,-0.23839,-0.0248405,-0.0102986,0.0414158,0.00353915,0.0416569,-0.0105397,1.50278,0.00829081,83,36,-0.0131558,5.13626,6.2629,1.83676,6.57578,-3.09693
-1.01778,3.56343,-0.00670129,0.0171336,-0.259403,-0.0380964,-0.0199544,0.0598617,-0.00635731,0.0603649,-0.0204576,-1.49181,0.0100545,41,43,0.586518,5.60458,7.06409,1.46885,6.92989,-3.93282
-0.67495,3.56498,-0.00659257,0.00978588,-0.253731,-0.0354285,-0.019904,0.0595018,-0.00476302,0.0597865,-0.0201887,-1.5111,0.00822279,48,43,0.420345,5.47595,6.88285,1.43434,6.88416,-3.84558
-0.332005,3.56659,-0.00569489,0.0034749,-0.250013,-0.0330849,-0.0198995,0.0592524,-0.00316235,0.0593785,-0.0200256,-1.53093,0.00827012,55,43,0.277474,5.39755,6.72157,1.42762,6.8386,-3.76381
0.0108772,3.56798,-0.00468418,-0.00121486,-0.248044,-0.0312879,-0.0199457,0.0591147,-0.0015512,0.0591451,-0.0199761,-1.55119,0.00799729,62,43,0.170822,5.35248,6.58283,1.47156,6.78568,-3.67376
0.353658,3.56936,-0.00369828,-0.00471712,-0.247772,-0.0308821,-0.0200467,0.0590896,7.45564e-05,0.0590896,-0.0200468,1.56985,0.00785916,69,43,0.0960272,5.34486,6.4517,1.55299,6.72401,-3.58434
0.695971,3.57076,-0.00416309,-0.00968594,-0.250387,-0.0329853,-0.0202064,0.0591773,0.0017192,0.0592146,-0.0202436,1.54915,0.00842424,76,43,0.00480781,5.40313,6.25258,1.69783,6.63806,-3.4929
1.03868,3.57217,-0.00273472,-0.016512,-0.254388,-0.0349288,-0.0204279,0.0593778,0.00338729,0.0595213,-0.0205714,1.52845,0.00905113,83,43,-0.125194,5.49337,6.02926,1.86162,6.56431,-3.40754
-1.01932,3.23705,-0.00518092,0.0319926,-0.284326,-0.042812,-0.0285246,0.0757726,-0.00519571,0.0760307,-0.0287828,-1.52114,0.010077,41,50,0.918045,6.15548,7.31549,1.6837,6.90626,-4.22913
-0.676468,3.23864,-0.00505512,0.0213107,-0.276208,-0.0412619,-0.0286366,0.0756308,-0.00382226,0.0757708,-0.0287765,-1.5342,0.00868918,48,50,0.689381,5.96927,7.06002,1.60172,6.86068,-4.14585
-0.333636,3.24021,-0.00465196,0.0114702,-0.271111,-0.0408123,-0.0287699,0.0755566,-0.0024436,0.0756138,-0.0288271,-1.54739,0.00926066,55,50,0.484239,5.85912,6.81068,1.57352,6.80963,-4.06295
0.00920848,3.24153,-0.00385367,0.00222035,-0.268722,-0.0408895,-0.0289284,0.0755504,-0.00105537,0.075561,-0.0289391,-1.5607,0.00948431,62,50,0.294226,5.80935,6.56648,1.60864,6.7543,-3.97179
0.352164,3.24288,-0.00225852,-0.00671336,-0.268827,-0.0418575,-0.0291159,0.0756125,0.0003468,0.0756136,-0.0291171,1.56748,0.00971545,69,50,0.115534,5.81079,6.32409,1.69589,6.69921,-3.88456
0.694616,3.24448,-0.00223742,-0.0170163,-0.272272,-0.0434505,-0.0293358,0.0757429,0.00176742,0.0757726,-0.0293655,1.55398,0.00945852,76,50,-0.0875794,5.88705,6.02533,1.84197,6.61859,-3.80491
1.03703,3.24621,-0.00199656,-0.0278031,-0.277639,-0.0436737,-0.0295911,0.0759412,0.00321124,0.0760389,-0.0296887,1.5404,0.00903891,83,50,-0.307775,6.00123,5.71886,2.02018,6.53198,-3.732
-1.02065,2.91062,-0.00293941,0.0467406,-0.315271,-0.0463203,-0.0360642,0.0902409,-0.0040406,0.09037,-0.0361934,-1.53885,0.0100859,41,57,1.24135,6.8287,7.57897,2.02335,6.89052,-4.52705
-0.677847,2.91233,-0.00305171,0.0327693,-0.3066,-0.0468092,-0.0363244,0.0902727,-0.00289008,0.0903387,-0.0363904,-1.54798,0.00896886,48,57,0.956381,6.63255,7.24244,1.92573,6.84232,-4.44998
-0.335197,2.91389,-0.00340866,0.0191371,-0.300884,-0.0480141,-0.0365822,0.0903329,-0.00173564,0.0903566,-0.036606,-1.55712,0.00959119,55,57,0.682462,6.50899,6.89829,1.88741,6.78289,-4.36723
0.00759839,2.91526,-0.00285868,0.00483687,-0.297581,-0.0498788,-0.0368411,0.0904215,-0.000572812,0.0904241,-0.0368437,-1.5663,0.00999952,62,57,0.398485,6.4372,6.53869,1.90523,6.72481,-4.27942
0.350744,2.9167,-0.000589742,-0.00974955,-0.298105,-0.0508698,-0.0371044,0.0905384,0.000602952,0.0905413,-0.0371073,1.56607,0.0096742,69,57,0.104235,6.44619,6.189,1.99259,6.67706,-4.19972
0.693335,2.91857,-8.23735e-05,-0.0244164,-0.30222,-0.0515727,-0.0373753,0.0906834,0.0017963,0.0907086,-0.0374005,1.55677,0.00899765,76,57,-0.192933,6.53541,5.81238,2.13488,6.60179,-4.13462
1.03568,2.91994,-0.000179301,-0.0388972,-0.308732,-0.0506149,-0.0376568,0.0908561,0.00301207,0.0909267,-0.0377273,1.54738,0.0088135,83,57,-0.494979,6.67158,5.43413,2.34791,6.51129,-4.04817
-1.02205,2.58432,-0.00104465,0.0579899,-0.351345,-0.0498901,-0.0425571,0.103147,-0.00296095,0.103207,-0.0426172,-1.55049,0.0096875,41,64,1.49389,7.59832,7.76691,2.47341,6.87106,-4.83126
-0.679084,2.58603,-0.000573614,0.0416424,-0.343916,-0.0517829,-0.0429457,0.103302,-0.00202499,0.10333,-0.0429737,-1.55695,0.00858698,48,64,1.16817,7.43935,7.38064,2.38958,6.82917,-4.7578
-0.336533,2.58767,-0.00136194,0.0242424,-0.338451,-0.0541926,-0.0433107,0.103451,-0.00108637,0.103459,-0.0433187,-1.56339,0.00881268,55,64,0.823712,7.32433,6.94845,2.35041,6.76498,-4.67916
0.00617995,2.58918,-0.00118661,0.0057152,-0.335597,-0.0568118,-0.0436553,0.103594,-0.000140557,0.103595,-0.0436554,-1.56984,0.00871463,62,64,0.457329,7.26309,6.49479,2.36914,6.70282,-4.5987
0.349381,2.59077,0.00124243,-0.0128864,-0.336655,-0.0576128,-0.0439825,0.103731,0.000817036,0.103736,-0.043987,1.56527,0.00853895,69,64,0.0799,7.28128,6.06656,2.45855,6.65681,-4.5278
0.692031,2.59273,0.00192021,-0.0314504,-0.340438,-0.0571625,-0.0442955,0.103861,0.0017911,0.103883,-0.0443171,1.55871,0.00848988,76,64,-0.303208,7.36307,5.61956,2.58312,6.58338,-4.46919
