 "X",  "Y",  "Z",  "U",  "V",  "W",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "q",  "r",  "q_ref",  "r_ref"
-1.01446,4.21546,-0.00905034,0.00340129,-0.201357,-0.0334379,-0.000996836,0.0292927,-0.00935714,0.0319502,-0.00365432,-1.29408,0.00709167,41,29,0.27463,4.36169,6.86681,0.876801,6.98444,-3.31687
-0.671736,4.21725,-0.00920977,0.00154028,-0.200759,-0.0325336,-0.000508352,0.0281957,-0.00718928,0.0298957,-0.00220832,-1.3386,0.0066781,48,29,0.230754,4.35211,6.78482,0.938794,6.936,-3.23457
-0.329216,4.21912,-0.00980428,0.000515293,-0.200103,-0.030687,-0.000130856,0.0273126,-0.00500497,0.0281968,-0.00101514,-1.39592,0.00651213,55,29,0.198885,4.33618,6.71185,0.999656,6.87435,-3.15511
0.0132747,4.2208,-0.0101696,1.82697e-05,-0.199728,-0.0293495,0.000128467,0.0266477,-0.00280013,0.0269401,-0.000163971,-1.46674,0.00636673,62,29,0.180592,4.32472,6.6407,1.07547,6.80666,-3.06968
0.355915,4.22232,-0.00960574,-8.30393e-05,-0.199715,-0.0287849,0.000263269,0.0262048,-0.000570699,0.0262173,0.000250719,-1.54881,0.006433,69,29,0.174585,4.32233,6.57487,1.16328,6.74059,-2.98082
0.698255,4.22383,-0.00984672,-0.000273947,-0.199878,-0.0292648,0.000268181,0.0259863,0.00168764,0.0260966,0.000157909,1.50555,0.0069094,76,29,0.172311,4.3259,6.4841,1.25702,6.65727,-2.89029
1.0402,4.22511,-0.0112685,-0.00116151,-0.19967,-0.029643,0.000138945,0.0259939,0.00397957,0.0265925,-0.000459725,1.42148,0.00736295,83,29,0.155223,4.32385,6.35853,1.35188,6.55255,-2.78807
-1.01609,3.8895,-0.0077378,0.0108339,-0.21479,-0.0443221,-0.0112351,0.0471675,-0.00823302,0.0483059,-0.0123736,-1.43339,0.00868382,41,36,0.486346,4.657,6.93075,0.866746,6.9587,-3.62647
-0.6733,3.89115,-0.00770129,0.00637148,-0.212031,-0.0415849,-0.0109475,0.0463966,-0.00627455,0.0470752,-0.011626,-1.46308,0.00749405,48,36,0.379028,4.59883,6.80795,0.883569,6.91228,-3.54094
-0.33054,3.89289,-0.00744503,0.00328782,-0.209995,-0.0390075,-0.010745,0.0457902,-0.0042997,0.0461153,-0.0110702,-1.49532,0.00747961,55,36,0.300925,4.5583,6.70647,0.908759,6.85982,-3.46084
0.0122033,3.89451,-0.00689878,0.00152789,-0.208941,-0.0370192,-0.0106339,0.0453512,-0.0023042,0.0454459,-0.0107286,-1.52973,0.00720981,62,36,0.253111,4.53227,6.6231,0.966566,6.80199,-3.3772
0.354932,3.89602,-0.00604988,0.000602543,-0.208734,-0.0361239,-0.0106196,0.0450822,-0.000283794,0.0450836,-0.010621,-1.5657,0.00714793,69,36,0.228283,4.5233,6.54526,1.04901,6.73895,-3.29079
0.697311,3.89739,-0.00619977,-0.000934646,-0.209589,-0.036992,-0.0107069,0.0449848,0.00176593,0.0450407,-0.0107628,1.53913,0.00773759,76,36,0.200445,4.54276,6.42581,1.15985,6.65648,-3.19673
1.03984,3.89854,-0.00540446,-0.00400554,-0.210868,-0.0384558,-0.0108997,0.0450598,0.00384967,0.0453234,-0.0111633,1.50243,0.00845752,83,36,0.144408,4.57539,6.2739,1.28204,6.57578,-3.09693
-1.01778,3.56343,-0.00670129,0.0230627,-0.234584,-0.0533892,-0.020825,0.0642886,-0.00702944,0.0648652,-0.0214016,-1.48895,0.00987221,41,43,0.786972,5.0933,7.0992,0.981914,6.92989,-3.93282
-0.67495,3.56498,-0.00659257,0.0153789,-0.229007,-0.0508393,-0.0207151,0.0638045,-0.00529815,0.0641353,-0.021046,-1.50844,0.00828418,48,43,0.614325,4.96978,6.91019,0.946606,6.88416,-3.84558
-0.332005,3.56659,-0.00569489,0.00873799,-0.224979,-0.0485734,-0.020666,0.0634375,-0.00355204,0.0635872,-0.0208157,-1.52866,0.00860179,55,43,0.464829,4.88754,6.74149,0.930892,6.8386,-3.76381
0.0108772,3.56798,-0.00468418,0.00379401,-0.222794,-0.0467216,-0.0206827,0.0631895,-0.00178653,0.0632276,-0.0207208,-1.54951,0.00848902,62,43,0.352375,4.83893,6.59758,0.969207,6.78568,-3.67376
0.353658,3.56936,-0.00369828,0.000146355,-0.222426,-0.0463914,-0.0207704,0.0630622,2.91936e-06,0.0630622,-0.0207704,1.57076,0.00843986,69,43,0.274687,4.82896,6.46271,1.04921,6.72401,-3.58434
0.695971,3.57076,-0.00416309,-0.00496723,-0.22477,-0.0482837,-0.0209332,0.0630566,0.00182096,0.063096,-0.0209727,1.54913,0.00886654,76,43,0.179072,4.88258,6.26156,1.18685,6.63806,-3.4929
1.03868,3.57217,-0.00273472,-0.0120404,-0.228158,-0.0498783,-0.0211751,0.0631731,0.00367249,0.0633327,-0.0213346,1.52737,0.00931864,83,43,0.0418179,4.95945,6.0349,1.33734,6.56431,-3.40754
-1.01932,3.23705,-0.00518092,0.0384779,-0.260703,-0.0599963,-0.0295038,0.0802122,-0.00578767,0.0805166,-0.0298083,-1.51824,0.0100283,41,50,1.14018,5.67162,7.35134,1.22421,6.90626,-4.22913
-0.676468,3.23864,-0.00505512,0.0274255,-0.252596,-0.058705,-0.0295525,0.0799722,-0.0042923,0.0801401,-0.0297204,-1.53169,0.00867511,48,50,0.904992,5.48483,7.08645,1.14393,6.86068,-4.14585
-0.333636,3.24021,-0.00465196,0.0171644,-0.24727,-0.0580138,-0.029638,0.0798049,-0.00278431,0.0798757,-0.0297088,-1.54538,0.00925768,55,50,0.689622,5.37143,6.82958,1.10868,6.80963,-4.06295
0.00920848,3.24153,-0.00385367,0.00764997,-0.24475,-0.0576137,-0.0297651,0.0797117,-0.0012589,0.0797262,-0.0297795,-1.5593,0.00948241,62,50,0.491347,5.32104,6.58239,1.13766,6.7543,-3.97179
0.352164,3.24288,-0.00225852,-0.0014807,-0.244911,-0.0583019,-0.0299381,0.0796934,0.000288703,0.0796941,-0.0299389,1.56816,0.00983679,69,50,0.306838,5.32448,6.33724,1.22455,6.69921,-3.88456
0.694616,3.24448,-0.00223742,-0.0120833,-0.24808,-0.0596517,-0.0301613,0.0797506,0.00186336,0.0797822,-0.0301928,1.55385,0.00969462,76,50,0.0959624,5.39482,6.03344,1.36432,6.61859,-3.80491
1.03703,3.24621,-0.00199656,-0.0232936,-0.252843,-0.0598014,-0.0304381,0.0798836,0.00347013,0.0799927,-0.0305472,1.53938,0.00930196,83,50,-0.133655,5.49669,5.71851,1.52927,6.53198,-3.732
-1.02065,2.91062,-0.00293941,0.0537361,-0.292607,-0.065471,-0.0371432,0.0946902,-0.00458308,0.0948493,-0.0373024,-1.53609,0.0101881,41,57,1.4846,6.36697,7.61419,1.5866,6.89052,-4.52705
-0.677847,2.91233,-0.00305171,0.0392698,-0.283994,-0.0658586,-0.0373318,0.0946474,-0.00332,0.0947308,-0.0374153,-1.54566,0.00900534,48,57,1.18859,6.17063,7.26769,1.49127,6.84232,-4.44998
-0.335197,2.91389,-0.00340866,0.0252504,-0.27831,-0.0662759,-0.0375344,0.0946368,-0.00204696,0.0946685,-0.0375661,-1.55531,0.00956132,55,57,0.902212,6.04905,6.91972,1.45024,6.78289,-4.36723
0.00759839,2.91526,-0.00285868,0.0105862,-0.275095,-0.0671837,-0.0377552,0.0946591,-0.000759068,0.0946634,-0.0377595,-1.56506,0.00991129,62,57,0.605416,5.98229,6.55784,1.46419,6.72481,-4.27942
0.350744,2.9167,-0.000589742,-0.00418834,-0.275678,-0.068013,-0.0379983,0.0947148,0.00054855,0.0947171,-0.0380005,1.56666,0.00966036,69,57,0.306161,5.99452,6.20492,1.55035,6.67706,-4.19972
0.693335,2.91857,-8.23735e-05,-0.0192386,-0.27958,-0.0686368,-0.0382675,0.0948042,0.00188087,0.0948308,-0.0382941,1.55667,0.00908287,76,57,0.000345913,6.0765,5.82053,1.6907,6.60179,-4.13462
1.03568,2.91994,-0.000179301,-0.0342848,-0.285564,-0.067777,-0.0385667,0.0949275,0.003243,0.0950063,-0.0386454,1.54652,0.00880534,83,57,-0.313138,6.20156,5.42995,1.89283,6.51129,-4.04817
-1.02205,2.58432,-0.00104465,0.065239,-0.33042,-0.0700786,-0.0437366,0.107608,-0.003468,0.107688,-0.043816,-1.5479,0.00992963,41,64,1.74818,7.18057,7.80164,2.06752,6.87106,-4.83126
-0.679084,2.58603,-0.000573614,0.0484138,-0.322811,-0.0720689,-0.0440419,0.107708,-0.00242691,0.107747,-0.0440807,-1.55481,0.00879941,48,64,1.41279,7.01608,7.4046,1.98187,6.82917,-4.7578
-0.336533,2.58767,-0.00136194,0.0305993,-0.317347,-0.0731937,-0.0443404,0.107805,-0.00137832,0.107817,-0.0443528,-1.56174,0.00897644,55,64,1.0526,6.90015,6.97078,1.94028,6.76498,-4.67916
0.00617995,2.58918,-0.00118661,0.0116909,-0.314554,-0.0749547,-0.044636,0.107898,-0.000317394,0.107899,-0.0446366,-1.56872,0.00877451,62,64,0.673521,6.8405,6.51383,1.95774,6.70282,-4.5987
0.349381,2.59077,0.00124243,-0.00709351,-0.315648,-0.0757047,-0.0449326,0.10799,0.000760707,0.107993,-0.0449364,1.56582,0.0084486,69,64,0.291734,6.8592,6.08176,2.04803,6.65681,-4.5278
0.692031,2.59273,0.00192021,-0.0260517,-0.319284,-0.0753676,-0.0452343,0.108078,0.00186091,0.108101,-0.0452569,1.55866,0.00841813,76,64,-0.0992211,6.93671,5.62571,2.17096,6.58338,-4.46919
1.03424,2.59421,0.00123847,-0.0442995,-0.324673,-0.0733086,-0.0455447,0.108165,0.00298827,0.108223,-0.0456028,1.55137,0.00858428,83,64,-0.484719,7.04791,5.17097,2.3527,6.48649,-4.38749
-1.0235,2.25778,0.000616466,0.0726092,-0.371361,-0.0743648,-0.049305,0.118917,-0.00246765,0.118953,-0.0493412,-1.55613,0.00947075,41,71,1.92603,8.06804,7.90448,2.61128,6.84894,-5.12643
-0.680249,2.25939,0.00209669,0.0538064,-0.366137,-0.0765541,-0.0497074,0.119106,-0.00163131,0.119122,-0.0497231,-1.56113,0.00854167,48,71,1.55159,7.95906,7.47705,2.56954,6.81798,-5.0531
-0.337615,2.26118,0.00157533,0.0332016,-0.362897,-0.0781356,-0.0500853,0.119263,-0.000789263,0.119267,-0.0500889,-1.56614,0.00859904,55,71,1.13701,7.88925,6.98681,2.56562,6.75671,-4.98382
0.00497334,2.26294,0.00122889,0.0114925,-0.361912,-0.0798031,-0.0504426,0.119388,6.30865e-05,0.119388,-0.0504426,1.57042,0.00814026,62,71,0.700269,7.86438,6.4678,2.61115,6.68888,-4.91471
0.347942,2.26474,0.00270712,-0.00991002,-0.363189,-0.0798723,-0.0507833,0.119482,0.000930353,0.119487,-0.0507884,1.56533,0.00799742,69,71,0.261249,7.88381,5.97614,2.69708,6.63251,-4.85208
0.690452,2.26675,0.0027844,-0.031077,-0.365666,-0.0787975,-0.0511114,0.119544,0.00181722,0.119563,-0.0511308,1.56015,0.00825362,76,71,-0.179015,7.93384,5.47302,2.79311,6.5525,-4.79633
1.03264,2.26881,0.00198173,-0.0515733,-0.369152,-0.0764487,-0.0514309,0.119574,0.00272848,0.119617,-0.0514744,1.55485,0.00853262,83,71,-0.612327,8.0045,4.97349,2.90739,6.45448,-4.74113
-1.02517,1.93088,0.00135823,0.0756566,-0.417231,-0.0767876,-0.0539232,0.128627,-0.00161689,0.128641,-0.0539375,-1.56194,0.00956223,41,78,2.00615,9.0652,7.91987,3.26055,6.81662,-5.40578
-0.681704,1.93251,0.00358953,0.0555755,-0.41479,-0.0788547,-0.0544011,0.128861,-0.000955031,0.128866,-0.0544061,-1.56559,0.00837928,48,78,1.60521,9.01361,7.47519,3.27229,6.79382,-5.33731
-0.338874,1.93461,0.00376765,0.0336047,-0.413323,-0.0805844,-0.0548408,0.129041,-0.000289162,0.129041,-0.0548413,-1.56922,0.008431,55,78,1.16361,8.97688,6.96393,3.2923,6.74027,-5.28505
0.003717,1.93665,0.00338349,0.0106961,-0.413108,-0.0819152,-0.0552462,0.129167,0.000384892,0.129167,-0.055247,1.56871,0.00811847,62,78,0.700553,8.96548,6.42204,3.34168,6.67207,-5.22931
0.346399,1.93856,0.00369963,-0.0118808,-0.413981,-0.0816689,-0.0556212,0.129239,0.00107134,0.129245,-0.0556274,1.565,0.00805017,69,78,0.235756,8.97625,5.8957,3.41361,6.60301,-5.17097
0.688731,1.94052,0.00301902,-0.033879,-0.415809,-0.0803288,-0.05597,0.129257,0.00177445,0.129274,-0.055987,1.56122,0.00828859,76,78,-0.223014,9.01398,5.36899,3.49575,6.51466,-5.11303
1.03112,1.9431,0.00292863,-0.055857,-0.418088,-0.0786499,-0.0562967,0.129222,0.00249857,0.129256,-0.0563304,1.55733,0.00879545,83,78,-0.683261,9.06278,4.84378,3.55645,6.42457,-5.08367
-1.02681,1.60399,0.00212098,0.0763634,-0.468612,-0.0784331,-0.0580558,0.137366,-0.000848207,0.13737,-0.0580595,-1.56646,0.0100698,41,85,2.03471,10.1698,7.89196,4.02767,6.78454,-5.68753
-0.68329,1.6061,0.00452526,0.05514,-0.467949,-0.0794081,-0.05861,0.137648,-0.000350105,0.137648,-0.0586106,-1.56901,0.00823933,48,85,1.60471,10.1526,7.43213,4.05357,6.76379,-5.64177
-0.3405,1.60839,0.00449884,0.0324134,-0.467295,-0.0804866,-0.0591136,0.137854,0.000151356,0.137854,-0.0591137,1.57003,0.00813788,55,85,1.14424,10.1315,6.90695,4.08039,6.70802,-5.59896
0.00202449,1.61042,0.00379288,0.00918038,-0.467178,-0.080995,-0.0595706,0.137986,0.000659631,0.137989,-0.0595728,1.56746,0.00795484,62,85,0.670219,10.1245,6.35963,4.12601,6.63625,-5.54439
0.344657,1.61217,0.00384681,-0.0134722,-0.467528,-0.0808851,-0.0599849,0.138044,0.0011782,0.138051,-0.0599919,1.56485,0.0079712,69,85,0.204603,10.13,5.82819,4.1869,6.56421,-5.48042
0.686896,1.61405,0.00273996,-0.0355425,-0.468541,-0.0800624,-0.0603607,0.138027,0.00171058,0.138042,-0.0603754,1.56217,0.00813387,76,85,-0.253016,10.1508,5.29239,4.255,6.47113,-5.42034
1.02933,1.61666,0.00278151,-0.0582891,-0.4695,-0.0790852,-0.0607023,0.137937,0.00226035,0.137962,-0.060728,1.55942,0.00909282,83,85,-0.725433,10.1743,4.74916,4.28327,6.38244,-5.39466
-1.02862,1.27752,0.00220261,0.0754342,-0.522588,-0.0790645,-0.0613827,0.144699,-0.000240393,0.144699,-0.061383,-1.56963,0.00993031,41,92,2.02451,11.3229,7.82898,4.83383,6.7452,-5.98667
-0.685066,1.28002,0.00467626,0.0532608,-0.522842,-0.07884,-0.0619994,0.14499,0.000129366,0.14499,-0.0619994,1.57017,0.0080143,48,92,1.5687,11.3199,7.35734,4.86191,6.72532,-5.95969
-0.342407,1.28231,0.00408136,0.0301988,-0.522824,-0.0782998,-0.0625567,0.145194,0.000501995,0.145195,-0.062558,1.56838,0.00781294,55,92,1.09285,11.3142,6.82829,4.89514,6.66329,-5.91755
7.83679e-05,1.28416,0.00315693,0.00718437,-0.522635,-0.0785321,-0.0630587,0.145311,0.00088023,0.145315,-0.0630624,1.56657,0.00777342,62,92,0.621894,11.3108,6.28464,4.93921,6.58901,-5.857
0.34295,1.28572,0.00406336,-0.0152489,-0.522762,-0.0794782,-0.0635092,0.145341,0.00126682,0.145348,-0.0635169,1.56473,0.00803177,69,92,0.166408,11.318,5.76102,4.99475,6.52616,-5.78977
0.685382,1.28763,0.00364422,-0.0373718,-0.523278,-0.0805653,-0.0639123,0.145284,0.00166454,0.145297,-0.0639256,1.56284,0.00818853,76,92,-0.282278,11.3302,5.22081,5.05036,6.44053,-5.73431
