 "X",  "Y",  "Z",  "U",  "V",  "W",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "q",  "r",  "q_ref",  "r_ref"
-1.01446,4.21546,-0.00905034,-0.000634516,-0.0063372,-0.0016745,-7.81045e-05,0.000959698,-0.000287009,0.00103378,-0.00015219,-1.31818,0.00364363,41,29,-0.00310298,0.140811,6.96231,-3.18697,6.98444,-3.31687
-0.671736,4.21725,-0.00920977,-0.000727118,-0.0065035,-0.00163523,-7.71787e-05,0.000936798,-0.00024262,0.000991861,-0.000132241,-1.34763,0.00347091,48,29,-0.00525139,0.14314,6.91214,-3.1002,6.936,-3.23457
-0.329216,4.21912,-0.00980428,-0.000672825,-0.00657207,-0.00155557,-8.45811e-05,0.00090789,-0.000192101,0.000943776,-0.000120466,-1.38612,0.00347908,55,29,-0.00461722,0.143978,6.852,-3.01894,6.87435,-3.15511
0.0132747,4.2208,-0.0101696,-0.000644934,-0.00674725,-0.00144175,-9.95818e-05,0.000873041,-0.00013521,0.000891487,-0.000118028,-1.4352,0.00347046,62,29,-0.00468902,0.14693,6.78546,-2.92946,6.80666,-3.06968
0.355915,4.22232,-0.00960574,-0.000671849,-0.00706437,-0.00118618,-0.0001214,0.000832396,-7.16765e-05,0.000837752,-0.000126756,-1.49621,0.00352808,69,29,-0.00662413,0.151706,6.72022,-2.83283,6.74059,-2.98082
0.698255,4.22383,-0.00984672,-0.000729312,-0.00732604,-0.00109407,-0.000149204,0.000786174,-1.20591e-06,0.000786176,-0.000149206,-1.56951,0.00361115,76,29,-0.0083348,0.154267,6.63615,-2.73418,6.65727,-2.89029
1.0402,4.22511,-0.0112685,-0.000793647,-0.00729193,-0.00119788,-0.000182113,0.000734653,7.65051e-05,0.000740993,-0.000188454,1.48811,0.00368743,83,29,-0.00913331,0.154736,6.52956,-2.63365,6.55255,-2.78807
-1.01609,3.8895,-0.0077378,-0.000620471,-0.00652105,-0.00245965,-6.71218e-05,0.000992797,-0.000259741,0.00105303,-0.000127351,-1.34294,0.00401661,41,36,0.00144598,0.146731,6.93249,-3.49268,6.9587,-3.62647
-0.6733,3.89115,-0.00770129,-0.000798335,-0.00678027,-0.00209444,-7.63446e-05,0.00097187,-0.000217759,0.00101531,-0.000119782,-1.3739,0.00346745,48,36,-0.00422913,0.148544,6.88436,-3.3992,6.91228,-3.54094
-0.33054,3.89289,-0.00744503,-0.000764736,-0.00693507,-0.00178345,-9.18961e-05,0.000946386,-0.000168744,0.000973122,-0.000118632,-1.41366,0.00347584,55,36,-0.00525062,0.151267,6.83429,-3.31622,6.85982,-3.46084
0.0122033,3.89451,-0.00689878,-0.000709687,-0.00711893,-0.00151295,-0.000113187,0.000916345,-0.000112571,0.00092851,-0.000125352,-1.46315,0.00336243,62,36,-0.00560254,0.154489,6.77906,-3.22885,6.80199,-3.3772
0.354932,3.89602,-0.00604988,-0.000779385,-0.00733898,-0.00112216,-0.000139586,0.000881813,-4.90934e-05,0.000884167,-0.000141941,-1.52288,0.00323278,69,36,-0.00913679,0.157407,6.71675,-3.13728,6.73895,-3.29079
0.697311,3.89739,-0.00619977,-0.0008992,-0.00753588,-0.00104196,-0.000170419,0.00084291,2.18539e-05,0.000843382,-0.000170891,1.54924,0.00326127,76,36,-0.0120592,0.159088,6.63223,-3.03694,6.65648,-3.19673
1.03984,3.89854,-0.00540446,-0.000978106,-0.00754709,-0.00130759,-0.000204968,0.000799809,0.00010045,0.000809753,-0.000214912,1.47212,0.00338807,83,36,-0.012305,0.160453,6.54843,-2.93738,6.57578,-3.09693
-1.01778,3.56343,-0.00670129,-0.00073921,-0.0068559,-0.00251326,-5.86842e-05,0.00100108,-0.000219422,0.00104472,-0.000102319,-1.3745,0.00439029,41,43,-0.000642163,0.154989,6.901,-3.79328,6.92989,-3.93282
-0.67495,3.56498,-0.00659257,-0.000881743,-0.00710998,-0.00195583,-7.77096e-05,0.000981323,-0.000181202,0.00101147,-0.000107855,-1.40594,0.00360356,48,43,-0.00663448,0.156106,6.85535,-3.69811,6.88416,-3.84558
-0.332005,3.56659,-0.00569489,-0.000832807,-0.00726634,-0.0015995,-0.000101107,0.000958381,-0.000135355,0.0009754,-0.000118126,-1.44572,0.00362347,55,43,-0.00759083,0.158178,6.81272,-3.61285,6.8386,-3.76381
0.0108772,3.56798,-0.00468418,-0.000731735,-0.00736598,-0.0013487,-0.000128432,0.000932233,-8.18179e-05,0.000938507,-0.000134706,-1.49426,0.00347359,62,43,-0.00690342,0.159664,6.76322,-3.52079,6.78568,-3.67376
0.353658,3.56936,-0.00369828,-0.000792178,-0.0074531,-0.000993043,-0.000159207,0.000902899,-2.05136e-05,0.000903295,-0.000159603,-1.55149,0.00328012,69,43,-0.0100689,0.160177,6.70229,-3.42927,6.72401,-3.58434
0.695971,3.57076,-0.00416309,-0.000930614,-0.00758441,-0.000852212,-0.000192923,0.000870445,4.86462e-05,0.000872666,-0.000195144,1.52518,0.00325082,76,43,-0.0136812,0.161459,6.61429,-3.33408,6.63806,-3.4929
1.03868,3.57217,-0.00273472,-0.00101586,-0.00766191,-0.00107077,-0.000229037,0.000834973,0.00012576,0.000849635,-0.000243699,1.45473,0.00337308,83,43,-0.0143069,0.163079,6.53755,-3.24656,6.56431,-3.40754
-1.01932,3.23705,-0.00518092,-0.000935571,-0.00729432,-0.00213612,-4.65057e-05,0.00100454,-0.000174746,0.00103283,-7.47974e-05,-1.41029,0.00443179,41,50,-0.00662618,0.164901,6.87551,-4.08234,6.90626,-4.22913
-0.676468,3.23864,-0.00505512,-0.000934763,-0.00745203,-0.00149498,-7.4852e-05,0.000983749,-0.000141465,0.00100233,-9.34305e-05,-1.44021,0.00366279,48,50,-0.0101345,0.164574,6.83341,-3.99388,6.86068,-4.14585
-0.333636,3.24021,-0.00465196,-0.000868624,-0.00758683,-0.00127083,-0.000105633,0.000961148,-0.000100153,0.000970469,-0.000114955,-1.47799,0.0036644,55,50,-0.0100095,0.167535,6.78494,-3.90891,6.80963,-4.06295
0.00920848,3.24153,-0.00385367,-0.000776014,-0.00767818,-0.00140191,-0.000138549,0.000936683,-5.07681e-05,0.000939075,-0.000140941,-1.52372,0.00359947,62,50,-0.00745342,0.169583,6.73073,-3.81562,6.7543,-3.97179
0.352164,3.24288,-0.00225852,-0.000765505,-0.0077565,-0.00128059,-0.000173275,0.000910336,6.73344e-06,0.000910378,-0.000173317,1.56458,0.00347627,69,50,-0.00794464,0.169131,6.67646,-3.72501,6.69921,-3.88456
0.694616,3.24448,-0.00223742,-0.000859657,-0.0078721,-0.00104513,-0.000209466,0.000882123,7.24019e-05,0.000886904,-0.000214247,1.50485,0.00337697,76,50,-0.0111664,0.169403,6.59519,-3.64149,6.61859,-3.80491
1.03703,3.24621,-0.00199656,-0.00098131,-0.00791444,-0.00122825,-0.000246753,0.000852088,0.000146291,0.00087123,-0.000265896,1.44068,0.00346763,83,50,-0.0127381,0.169685,6.50505,-3.56669,6.53198,-3.732
-1.02065,2.91062,-0.00293941,-0.000838856,-0.00771442,-0.00191969,-3.05618e-05,0.00101063,-0.000132903,0.00102733,-4.72585e-05,-1.44582,0.00431848,41,57,-0.00578068,0.173342,6.86292,-4.37173,6.89052,-4.52705
-0.677847,2.91233,-0.00305171,-0.00088457,-0.00781627,-0.00127143,-6.71621e-05,0.00098778,-0.000104787,0.000998087,-7.74698e-05,-1.47274,0.00365041,48,57,-0.0102589,0.173282,6.81734,-4.29211,6.84232,-4.44998
-0.335197,2.91389,-0.00340866,-0.000885948,-0.00800671,-0.00107012,-0.000104308,0.000964117,-6.83718e-05,0.000968474,-0.000108665,-1.50715,0.00364653,55,57,-0.011364,0.178624,6.75903,-4.2073,6.78289,-4.36723
0.00759839,2.91526,-0.00285868,-0.000900383,-0.00818647,-0.00135578,-0.000141833,0.000939586,-2.36227e-05,0.000940102,-0.000142348,-1.54897,0.00366407,62,57,-0.0101641,0.182294,6.69902,-4.11492,6.72481,-4.27942
0.350744,2.9167,-0.000589742,-0.000902976,-0.00828794,-0.0013947,-0.000179557,0.000914148,2.94924e-05,0.000914943,-0.000180352,1.54386,0.00362268,69,57,-0.0100827,0.181695,6.6509,-4.0303,6.67706,-4.19972
0.693335,2.91857,-8.23735e-05,-0.000943769,-0.00836185,-0.00128277,-0.000217288,0.000887789,9.10054e-05,0.000895233,-0.000224733,1.48918,0.00349678,76,57,-0.0115687,0.18139,6.57538,-3.96215,6.60179,-4.13462
1.03568,2.91994,-0.000179301,-0.00101263,-0.00829712,-0.00167423,-0.000254819,0.000860514,0.000160946,0.000883275,-0.000277579,1.43031,0.00356989,83,57,-0.0109658,0.181128,6.48125,-3.8772,6.51129,-4.04817
-1.02205,2.58432,-0.00104465,-0.00078281,-0.00803951,-0.00242218,-1.4375e-05,0.00101823,-9.33699e-05,0.00102661,-2.27497e-05,-1.48134,0.00431526,41,64,-0.00191792,0.179382,6.84174,-4.66712,6.87106,-4.83126
-0.679084,2.58603,-0.000573614,-0.000851325,-0.00808991,-0.00156896,-5.80247e-05,0.000993798,-7.04907e-05,0.000998501,-6.27277e-05,-1.50418,0.00367624,48,64,-0.00796255,0.179293,6.80318,-4.59376,6.82917,-4.7578
-0.336533,2.58767,-0.00136194,-0.000937142,-0.00833483,-0.00132777,-0.000100366,0.000969282,-3.91255e-05,0.000970711,-0.000101795,-1.53428,0.00364062,55,64,-0.011017,0.184951,6.73861,-4.51123,6.76498,-4.67916
0.00617995,2.58918,-0.00118661,-0.00104858,-0.00863423,-0.00160682,-0.000141365,0.00094464,7.7361e-07,0.00094464,-0.000141366,1.57008,0.00362187,62,64,-0.0118339,0.190652,6.67256,-4.42327,6.70282,-4.5987
