 "X",  "Y",  "Z",  "U",  "V",  "W",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "q",  "r",  "q_ref",  "r_ref"
-1.01446,4.21546,-0.00905034,0.00154845,-0.207783,-0.0200063,-0.00113989,0.0293477,-0.00908938,0.0318519,-0.00364405,-1.30196,0.00680137,41,29,0.165195,4.48246,6.90415,0.987385,6.98444,-3.31687
-0.671736,4.21725,-0.00920977,-0.000396202,-0.207209,-0.0186629,-0.000569288,0.0282346,-0.00693941,0.0298192,-0.00215394,-1.34629,0.00645238,48,29,0.117585,4.47478,6.82327,1.0472,6.936,-3.23457
-0.329216,4.21912,-0.00980428,-0.00138633,-0.206453,-0.0170948,-0.000114977,0.0273328,-0.00477292,0.028139,-0.000921261,-1.40345,0.00629306,55,29,0.0882552,4.46005,6.74983,1.10341,6.87435,-3.15511
0.0132747,4.2208,-0.0101696,-0.00185524,-0.205985,-0.0160539,0.000215951,0.0266462,-0.00258589,0.0268968,-3.46713e-05,-1.47418,0.00613215,62,29,0.0723982,4.4462,6.67785,1.17855,6.80666,-3.06968
0.355915,4.22232,-0.00960574,-0.00185094,-0.205964,-0.0155917,0.00041729,0.0261782,-0.000374236,0.0261836,0.000411855,-1.55627,0.00618795,69,29,0.0693439,4.4404,6.61377,1.26971,6.74059,-2.98082
0.698255,4.22383,-0.00984672,-0.00206792,-0.206229,-0.0157281,0.000483862,0.0259311,0.00186635,0.0260672,0.000347707,1.49797,0.00666826,76,29,0.0649909,4.4425,6.52462,1.36826,6.65727,-2.89029
1.0402,4.22511,-0.0112685,-0.00286865,-0.20608,-0.0161034,0.000411649,0.0259061,0.00414059,0.0265617,-0.000243969,1.41376,0.00721638,83,29,0.049954,4.44018,6.40106,1.46587,6.55255,-2.78807
-1.01609,3.8895,-0.0077378,0.00885252,-0.221149,-0.0301224,-0.0113481,0.0471822,-0.00798313,0.0482515,-0.0124174,-1.43764,0.00849227,41,36,0.370122,4.77362,6.96969,0.977141,6.9587,-3.62647
-0.6733,3.89115,-0.00770129,0.00423397,-0.218422,-0.0265832,-0.0109872,0.0463911,-0.00604455,0.0470209,-0.0116171,-1.46697,0.00729027,48,36,0.255652,4.71664,6.84857,0.991769,6.91228,-3.54094
-0.33054,3.89289,-0.00744503,0.00114934,-0.216419,-0.02405,-0.0107158,0.0457629,-0.0040888,0.0460574,-0.0110102,-1.4989,0.00720079,55,36,0.17813,4.67891,6.74721,1.01566,6.85982,-3.46084
