 "X",  "Y",  "Z",  "U",  "V",  "W",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "q",  "r",  "q_ref",  "r_ref"
-1.01446,4.21546,-0.00905034,0.000216338,0.000163886,0.000431948,-0.000356087,0.000173022,-2.61136e-05,0.000174308,-0.000357373,-1.5216,0.00246151,41,29,0.0020375,-0.006282,6.99118,-3.3186,6.98444,-3.31687
-0.671736,4.21725,-0.00920977,8.43787e-05,9.54632e-05,0.000284634,-0.000286215,0.000143876,-2.8477e-05,0.000145753,-0.000288092,-1.50497,0.00232625,48,29,0.000101916,-0.00833098,6.93913,-3.231,6.936,-3.23457
-0.329216,4.21912,-0.00980428,-5.38824e-05,4.78234e-05,7.88299e-05,-0.000223726,0.000116716,-3.18128e-05,0.000119663,-0.000226673,-1.47842,0.00243435,55,29,-0.00160397,-0.00661471,6.87354,-3.15073,6.87435,-3.15511
0.0132747,4.2208,-0.0101696,-8.66924e-05,9.4384e-05,-0.000253382,-0.00016856,9.14195e-05,-3.61068e-05,9.6341e-05,-0.000173482,-1.43533,0.00248059,62,29,-0.000488615,-0.00556248,6.80337,-3.06738,6.80666,-3.06968
0.355915,4.22232,-0.00960574,-7.87528e-05,0.000132359,-0.000529948,-0.000120633,6.78698e-05,-4.13284e-05,7.65327e-05,-0.000129296,-1.36418,0.00252351,69,29,0.00114328,-0.00488001,6.73592,-2.98002,6.74059,-2.98082
0.698255,4.22383,-0.00984672,-5.84235e-05,0.000133621,-0.000758726,-7.98244e-05,4.59497e-05,-4.74268e-05,6.18286e-05,-9.57034e-05,-1.24772,0.00259269,76,29,0.0027437,-0.00520477,6.65168,-2.88855,6.65727,-2.89029
1.0402,4.22511,-0.0112685,-6.4258e-05,6.78271e-05,-0.000697662,-4.59676e-05,2.55317e-05,-5.43293e-05,5.48183e-05,-7.52542e-05,-1.07639,0.00262778,83,29,0.00231033,-0.00265072,6.54722,-2.7863,6.55255,-2.78807
-1.01609,3.8895,-0.0077378,0.000276877,0.000118386,3.39252e-05,-0.000313237,0.000130121,3.57185e-06,0.00013015,-0.000313266,1.56274,0.00259688,41,36,0.00543222,-0.00430478,6.96445,-3.6271,6.9587,-3.62647
-0.6733,3.89115,-0.00770129,6.32858e-05,-2.5496e-05,0.00030816,-0.000253607,0.000105955,-5.00931e-06,0.000106025,-0.000253676,-1.55687,0.00223344,48,36,-0.00044751,-0.00636554,6.9151,-3.53431,6.91228,-3.54094
-0.33054,3.89289,-0.00744503,-4.60545e-05,-4.65556e-05,0.000300393,-0.000200932,8.39259e-05,-1.37629e-05,8.45893e-05,-0.000201596,-1.52263,0.00235026,55,36,-0.00263352,-0.00618073,6.86037,-3.45353,6.85982,-3.46084
0.0122033,3.89451,-0.00689878,-6.01281e-05,3.83208e-05,-2.25405e-05,-0.000155064,6.38516e-05,-2.26685e-05,6.61743e-05,-0.000157387,-1.46869,0.00235384,62,36,-0.00117526,-0.00530458,6.80052,-3.37344,6.80199,-3.3772
0.354932,3.89602,-0.00604988,-4.70475e-05,0.000160822,-0.000266628,-0.000115826,4.55533e-05,-3.16974e-05,5.15559e-05,-0.000121828,-1.38364,0.00225979,69,36,0.000402685,-0.00519996,6.73643,-3.29161,6.73895,-3.29079
0.697311,3.89739,-0.00619977,-5.84731e-05,0.000169456,-0.000353253,-8.30071e-05,2.88512e-05,-4.08091e-05,4.21568e-05,-9.63128e-05,-1.25562,0.00225614,76,36,0.00062472,-0.00480846,6.65325,-3.19806,6.65648,-3.19673
