 "X",  "Y",  "Z",  "U",  "V",  "W",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "q",  "r",  "q_ref",  "r_ref"
-1.01446,4.21546,-0.00905034,-0.00160771,-0.0483849,-0.018184,0.000452718,0.00403014,-0.00133501,0.00447341,9.44547e-06,-1.25021,0.00552633,41,29,0.0712381,1.0628,6.8504,-2.29601,6.98444,-3.31687
-0.671736,4.21725,-0.00920977,-0.00173127,-0.0490873,-0.0182316,0.000414494,0.00415348,-0.00108798,0.00444702,0.000120957,-1.30727,0.00517331,48,29,0.0685781,1.07929,6.79883,-2.20095,6.936,-3.23457
-0.329216,4.21912,-0.00980428,-0.00168522,-0.0495042,-0.0176431,0.000348315,0.00430666,-0.000820765,0.0044701,0.000184877,-1.37424,0.00499994,55,29,0.0659341,1.08814,6.74104,-2.1148,6.87435,-3.15511
0.0132747,4.2208,-0.0101696,-0.00159813,-0.0498462,-0.0169951,0.000253439,0.00448969,-0.000533312,0.0045558,0.000187331,-1.44747,0.00488138,62,29,0.0638199,1.09447,6.67837,-2.02347,6.80666,-3.06968
0.355915,4.22232,-0.00960574,-0.00141186,-0.0501261,-0.0166793,0.000129235,0.00470258,-0.000225557,0.00471368,0.000118137,-1.52164,0.00497033,69,29,0.065525,1.1006,6.61749,-1.93013,6.74059,-2.98082
0.698255,4.22383,-0.00984672,-0.00132144,-0.0500916,-0.0169891,-2.47943e-05,0.00494527,0.00010258,0.00494739,-2.69103e-05,1.55017,0.00511488,76,29,0.0685362,1.09995,6.53385,-1.83981,6.65727,-2.89029
1.0402,4.22511,-0.0112685,-0.0014181,-0.0496135,-0.0173805,-0.000208981,0.00521765,0.000451217,0.00525491,-0.000246244,1.4884,0.00512193,83,29,0.0680778,1.08943,6.42455,-1.7464,6.55255,-2.78807
-1.01609,3.8895,-0.0077378,-0.00130772,-0.04991,-0.0200587,-6.75672e-05,0.0048827,-0.00113682,0.00513129,-0.000316151,-1.35552,0.00615239,41,36,0.0875379,1.09303,6.82011,-2.56752,6.9587,-3.62647
-0.6733,3.89115,-0.00770129,-0.00155796,-0.050525,-0.0200274,-0.000141555,0.00504099,-0.000928817,0.00520243,-0.000302989,-1.39871,0.00527416,48,36,0.0818383,1.10949,6.76844,-2.47316,6.91228,-3.54094
-0.33054,3.89289,-0.00744503,-0.0016059,-0.050879,-0.0192816,-0.000239834,0.0052243,-0.000700131,0.00531258,-0.000328117,-1.44536,0.00518734,55,36,0.0764471,1.12147,6.71892,-2.39264,6.85982,-3.46084
0.0122033,3.89451,-0.00689878,-0.00151141,-0.0511793,-0.0182832,-0.000363029,0.00543257,-0.00045068,0.00546741,-0.000397865,-1.49365,0.00494604,62,36,0.0725733,1.12633,6.6682,-2.30432,6.80199,-3.3772
0.354932,3.89602,-0.00604988,-0.00131913,-0.0515167,-0.0173883,-0.000511661,0.00566575,-0.000180407,0.00567101,-0.000516925,-1.54163,0.0048437,69,36,0.0712629,1.12951,6.61361,-2.20964,6.73895,-3.29079
