 "X",  "Y",  "Z",  "U",  "V",  "W",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "q",  "r",  "q_ref",  "r_ref"
-1.02065,2.91062,-0.00293941,0.0436863,-0.321082,-0.0509057,-0.0359108,0.0893455,-0.00384553,0.0894634,-0.0360287,-1.54013,0.00996836,41,57,1.2043,6.95195,7.49123,2.15469,6.89052,-4.52705
-0.677847,2.91233,-0.00305171,0.02985,-0.312159,-0.0515647,-0.0361672,0.0893645,-0.00276599,0.0894254,-0.0362281,-1.54878,0.00885816,48,57,0.922919,6.75606,7.1566,2.04672,6.84232,-4.44998
-0.335197,2.91389,-0.00340866,0.016382,-0.306378,-0.0525109,-0.0364174,0.0894091,-0.0016802,0.0894315,-0.0364399,-1.55745,0.00951822,55,57,0.650875,6.63404,6.81726,2.00348,6.78289,-4.36723
0.00759839,2.91526,-0.00285868,0.0021886,-0.303155,-0.0542259,-0.0366645,0.0894799,-0.000583299,0.0894826,-0.0366672,-1.56617,0.00998972,62,57,0.368155,6.56261,6.4606,2.02394,6.72481,-4.27942
0.350744,2.9167,-0.000589742,-0.0123159,-0.303766,-0.0549966,-0.0369114,0.0895769,0.000529639,0.0895792,-0.0369136,1.56661,0.00972773,69,57,0.074268,6.57045,6.11369,2.11552,6.67706,-4.19972
0.693335,2.91857,-8.23735e-05,-0.0269368,-0.308104,-0.0553312,-0.0371608,0.0897004,0.00166365,0.0897222,-0.0371826,1.55769,0.00907961,76,57,-0.22401,6.66252,5.74,2.26338,6.60179,-4.13462
1.03568,2.91994,-0.000179301,-0.0413478,-0.314705,-0.054325,-0.0374155,0.0898502,0.00282395,0.0899128,-0.0374781,1.54862,0.00892036,83,57,-0.524951,6.80269,5.36346,2.47599,6.51129,-4.04817
-1.02205,2.58432,-0.00104465,0.0549139,-0.356735,-0.0545069,-0.0423898,0.102236,-0.00278616,0.102289,-0.0424434,-1.55154,0.00960125,41,64,1.45653,7.7138,7.67859,2.59465,6.87106,-4.83126
-0.679084,2.58603,-0.000573614,0.0386243,-0.349104,-0.0564881,-0.0427719,0.102381,-0.00191323,0.102407,-0.0427971,-1.55762,0.00847589,48,64,1.13234,7.55237,7.29301,2.50507,6.82917,-4.7578
-0.336533,2.58767,-0.00136194,0.0214558,-0.343502,-0.0584767,-0.0431272,0.102518,-0.00103518,0.102526,-0.0431346,-1.56369,0.00874129,55,64,0.790258,7.43726,6.86793,2.45921,6.76498,-4.67916
0.00617995,2.58918,-0.00118661,0.00311694,-0.340677,-0.0608113,-0.0434585,0.102647,-0.000147103,0.102647,-0.0434586,-1.56979,0.00862847,62,64,0.426097,7.3763,6.41964,2.47818,6.70282,-4.5987
0.349381,2.59077,0.00124243,-0.0154224,-0.341963,-0.0611467,-0.0437684,0.102767,0.000755931,0.102771,-0.0437723,1.56564,0.00850468,69,64,0.0473693,7.39701,5.99521,2.57346,6.65681,-4.5278
0.692031,2.59273,0.00192021,-0.033997,-0.346004,-0.0606273,-0.0440598,0.102879,0.00167896,0.102898,-0.044079,1.55937,0.00851534,76,64,-0.336402,7.4833,5.54833,2.70416,6.58338,-4.46919
1.03424,2.59421,0.00123847,-0.0516444,-0.351774,-0.0587148,-0.0443353,0.102981,0.00262718,0.103028,-0.0443822,1.55297,0.00877902,83,64,-0.708514,7.606,5.10534,2.89086,6.48649,-4.38749
-1.0235,2.25778,0.000616466,0.0623322,-0.395297,-0.0584876,-0.0478501,0.113509,-0.00183191,0.11353,-0.0478709,-1.55945,0.00932945,41,71,1.63339,8.54678,7.78403,3.09305,6.84894,-5.12643
-0.680249,2.25939,0.00209669,0.0439224,-0.390226,-0.0600708,-0.0483403,0.113735,-0.00114981,0.113743,-0.0483485,-1.5637,0.00830654,48,71,1.26402,8.43975,7.3684,3.05431,6.81798,-5.0531
-0.337615,2.26118,0.00157533,0.0238545,-0.386988,-0.0620115,-0.0487865,0.113925,-0.00046305,0.113926,-0.0487878,-1.56795,0.00843921,55,71,0.862677,8.37494,6.88759,3.04646,6.75671,-4.98382
0.00497334,2.26294,0.00122889,0.00266155,-0.386013,-0.0641974,-0.0491912,0.114078,0.000233093,0.114078,-0.0491915,1.56937,0.00798207,62,71,0.439584,8.35573,6.37666,3.08811,6.68888,-4.91471
0.347942,2.26474,0.00270712,-0.0184851,-0.387535,-0.0639205,-0.0495572,0.114193,0.000943379,0.114198,-0.0495626,1.56504,0.00809715,69,71,0.00432199,8.3846,5.89267,3.17399,6.63251,-4.85208
0.690452,2.26675,0.0027844,-0.0393129,-0.390417,-0.0627907,-0.0498872,0.114271,0.00167266,0.114288,-0.0499042,1.56061,0.00834076,76,71,-0.428965,8.4438,5.39713,3.27774,6.5525,-4.79633
1.03264,2.26881,0.00198173,-0.0592193,-0.394228,-0.0604108,-0.0501842,0.114312,0.00242589,0.114348,-0.05022,1.55605,0.00853595,83,71,-0.850074,8.52011,4.91006,3.40001,6.45448,-4.74113
-1.02517,1.93088,0.00135823,0.0654334,-0.438734,-0.0608898,-0.0523797,0.123183,-0.00102684,0.123189,-0.0523857,-1.56495,0.00924923,41,78,1.71422,9.49201,7.80064,3.69293,6.81662,-5.40578
-0.681704,1.93251,0.00358953,0.0457054,-0.436543,-0.0621565,-0.0529553,0.12345,-0.000505364,0.123451,-0.0529567,-1.56793,0.00811771,48,78,1.31643,9.43938,7.3679,3.71429,6.79382,-5.33731
-0.338874,1.93461,0.00376765,0.0241251,-0.435251,-0.063807,-0.0534732,0.123658,2.01715e-05,0.123658,-0.0534732,1.57068,0.0082863,55,78,0.882785,9.41294,6.86562,3.73116,6.74027,-5.28505
0.003717,1.93665,0.00338349,0.00153272,-0.435219,-0.0651376,-0.0539361,0.123807,0.000554118,0.123809,-0.0539379,1.56768,0.00801965,62,78,0.426606,9.41274,6.33077,3.77702,6.67207,-5.22931
0.346399,1.93856,0.00369963,-0.0207818,-0.43636,-0.0646003,-0.0543468,0.123898,0.00110087,0.123905,-0.0543536,1.56462,0.00816373,69,78,-0.0339528,9.43581,5.812,3.84715,6.60301,-5.17097
0.688731,1.94052,0.00301902,-0.0424278,-0.43855,-0.0632494,-0.0547082,0.12393,0.0016649,0.123945,-0.0547237,1.56148,0.00829242,76,78,-0.485208,9.48314,5.29296,3.93487,6.51466,-5.11303
1.03112,1.9431,0.00292863,-0.0638024,-0.44107,-0.0614068,-0.0550233,0.123903,0.00225075,0.123931,-0.0550516,1.55822,0.00863499,83,78,-0.933656,9.53605,4.78126,4.0013,6.42457,-5.08367
-1.02681,1.60399,0.00212098,0.0657155,-0.487899,-0.061282,-0.056436,0.131921,-0.000304856,0.131922,-0.0564365,-1.56918,0.00960573,41,85,1.72714,10.5513,7.7712,4.40994,6.78454,-5.68753
-0.68329,1.6061,0.00452526,0.0450632,-0.487431,-0.0621854,-0.0570936,0.132223,6.65028e-05,0.132223,-0.0570937,1.57045,0.00794698,48,85,1.30864,10.5296,7.32361,4.44852,6.76379,-5.64177
-0.3405,1.60839,0.00449884,0.0227798,-0.487055,-0.0631862,-0.0576817,0.132447,0.000442288,0.132448,-0.0576827,1.56847,0.00794503,55,85,0.857194,10.5175,6.80839,4.47797,6.70802,-5.59896
0.00202449,1.61042,0.00379288,-0.000204394,-0.487203,-0.0637549,-0.0582029,0.132592,0.000826212,0.132595,-0.0582064,1.56647,0.00781359,62,85,0.388971,10.5206,6.26634,4.5247,6.63625,-5.54439
0.344657,1.61217,0.00384681,-0.0226518,-0.487792,-0.063455,-0.0586599,0.132658,0.00122201,0.132666,-0.0586677,1.56441,0.00799609,69,85,-0.0730719,10.5348,5.74067,4.58645,6.56421,-5.48042
0.686896,1.61405,0.00273996,-0.0444111,-0.48911,-0.0623526,-0.0590558,0.132646,0.00163345,0.13266,-0.0590697,1.56228,0.0080556,76,85,-0.5254,10.5665,5.21331,4.65576,6.47113,-5.42034
1.02933,1.61666,0.00278151,-0.0666134,-0.490427,-0.0611056,-0.0593937,0.132555,0.00206439,0.132577,-0.0594159,1.56004,0.00891187,83,85,-0.98771,10.6001,4.68312,4.68841,6.38244,-5.39466
-1.02862,1.27752,0.00220261,0.0642551,-0.539604,-0.0597711,-0.0597008,0.139263,0.000273712,0.139263,-0.0597011,1.56942,0.00954499,41,92,1.69437,11.6584,7.70952,5.16257,6.7452,-5.98667
-0.685066,1.28002,0.00467626,0.0427647,-0.540035,-0.0601953,-0.060424,0.139565,0.000526832,0.139566,-0.0604254,1.56816,0.00775552,48,92,1.25624,11.6502,7.24838,5.20497,6.72532,-5.95969
-0.342407,1.28231,0.00408136,0.0202294,-0.540329,-0.0604069,-0.06107,0.139777,0.000784538,0.13978,-0.061073,1.56689,0.00758685,55,92,0.795482,11.6484,6.72619,5.24934,6.66329,-5.91755
7.83679e-05,1.28416,0.00315693,-0.00255803,-0.540511,-0.0606124,-0.0616411,0.139898,0.00104991,0.139904,-0.0616466,1.56559,0.00757253,62,92,0.329383,11.6521,6.18774,5.30184,6.58901,-5.857
0.34295,1.28572,0.00406336,-0.0248788,-0.540807,-0.0612932,-0.0621402,0.13993,0.00132605,0.139939,-0.0621489,1.56423,0.00792742,69,92,-0.124848,11.6635,5.66841,5.35964,6.52616,-5.78977
0.685382,1.28763,0.00364422,-0.0467633,-0.541641,-0.0612775,-0.0625702,0.139872,0.00161605,0.139885,-0.0625831,1.56281,0.00806556,76,92,-0.574015,11.6888,5.13992,5.41279,6.44053,-5.73431
1.02783,1.28949,0.00365512,-0.0692333,-0.542334,-0.0608703,-0.0629343,0.139723,0.00192308,0.139742,-0.0629526,1.56131,0.00905409,83,92,-1.03745,11.7109,4.59892,5.46213,6.35114,-5.67902
-1.03038,0.951251,0.00241836,0.061212,-0.593807,-0.0577956,-0.0621428,0.144966,0.000723889,0.144968,-0.0621453,1.5673,0.0095414,41,99,1.62681,12.8067,7.61945,5.96587,6.70743,-6.29675
-0.686695,0.953836,0.00531857,0.0395376,-0.594185,-0.0580596,-0.06291,0.145247,0.000886836,0.145251,-0.0629138,1.56654,0.00794644,48,99,1.18413,12.8024,7.16031,5.99499,6.69219,-6.27632
-0.344036,0.95601,0.00466122,0.0174311,-0.594238,-0.0582236,-0.0635971,0.145433,0.00105358,0.145438,-0.0636024,1.56576,0.00765721,55,99,0.731892,12.798,6.64642,6.03438,6.62937,-6.23139
-0.00152425,0.957811,0.00377394,-0.0049904,-0.594387,-0.0582673,-0.0642065,0.145525,0.00122657,0.145532,-0.0642136,1.56495,0.00763064,62,99,0.27241,12.8003,6.11667,6.08628,6.55543,-6.17106
0.34138,0.959435,0.00475034,-0.027248,-0.594623,-0.0592396,-0.0647405,0.145522,0.00140827,0.145531,-0.06475,1.5641,0.00788358,69,99,-0.178985,12.8101,5.59773,6.13909,6.49331,-6.10837
0.683918,0.961367,0.00468003,-0.0492009,-0.595143,-0.0591764,-0.0652021,0.145425,0.00160112,0.145437,-0.0652143,1.5632,0.00802541,76,99,-0.629843,12.827,5.07191,6.18315,6.41144,-6.05705
1.02694,0.9628,0.006842,-0.0715944,-0.595595,-0.0588508,-0.0655942,0.145234,0.00180762,0.14525,-0.0656098,1.56222,0.00885746,83,99,-1.0913,12.8451,4.55523,6.23764,6.34524,-5.99072
-1.03254,0.624949,0.0010139,0.0588247,-0.649375,-0.0546702,-0.0638312,0.149084,0.000976668,0.149088,-0.0638356,1.56621,0.0101739,41,106,1.56656,13.9918,7.53143,6.79004,6.65193,-6.60346
-0.688347,0.627215,0.00578974,0.0372789,-0.649067,-0.0558986,-0.0646156,0.149325,0.00109793,0.149331,-0.0646212,1.56566,0.00840419,48,106,1.1317,13.9782,7.09003,6.80911,6.65702,-6.57581
-0.345338,0.629394,0.00641279,0.0154321,-0.648976,-0.0563639,-0.0653224,0.149474,0.00122135,0.149481,-0.0653294,1.56511,0.00797937,55,106,0.686366,13.9702,6.59366,6.84161,6.60814,-6.53607
-0.00278161,0.631438,0.00565163,-0.00696043,-0.648998,-0.05679,-0.0659539,0.14953,0.00134872,0.149538,-0.0659623,1.56454,0.00769661,62,106,0.229504,13.9704,6.0638,6.87831,6.53561,-6.48839
0.33994,0.633314,0.0058716,-0.0292578,-0.649205,-0.0569157,-0.0665124,0.149493,0.00148181,0.149503,-0.0665225,1.56394,0.00770059,69,106,-0.22723,13.975,5.54056,6.92194,6.46527,-6.4367
0.682499,0.635264,0.00582624,-0.0513804,-0.64938,-0.0565127,-0.0670006,0.149363,0.0016224,0.149375,-0.0670128,1.5633,0.00781202,76,106,-0.683426,13.979,5.01339,6.96054,6.38362,-6.3883
1.02631,0.636424,0.011024,-0.0737412,-0.649721,-0.0558278,-0.0674215,0.149141,0.00177228,0.149155,-0.067436,1.56261,0.00833916,83,106,-1.14614,13.9909,4.53224,7.01863,6.35029,-6.31922
-1.03429,0.298809,0.00113575,0.0581901,-0.70545,-0.0520399,-0.064863,0.15173,0.00104811,0.151735,-0.064868,1.56596,0.0107875,41,113,1.5446,15.1826,7.49267,7.61972,6.6132,-6.92209
-0.689883,0.300446,0.00663041,0.0365574,-0.704686,-0.0536768,-0.0656467,0.151926,0.00117039,0.151933,-0.065653,1.56542,0.00855378,48,113,1.11026,15.1696,7.05506,7.64254,6.62585,-6.8715
-0.34658,0.302596,0.00832578,0.0144324,-0.704064,-0.0550481,-0.0663581,0.152034,0.00129466,0.152041,-0.0663657,1.56487,0.00814467,55,113,0.664105,15.1554,6.55975,7.65747,6.5886,-6.83503
-0.00406867,0.304982,0.00734468,-0.00810266,-0.70388,-0.054994,-0.0669991,0.152052,0.00142186,0.152061,-0.0670083,1.56431,0.0077317,62,113,0.201701,15.1456,6.02727,7.67817,6.51374,-6.80339
0.338311,0.307127,0.0061947,-0.0305659,-0.703907,-0.0542293,-0.0675721,0.151982,0.00155292,0.151992,-0.0675831,1.56372,0.00756666,69,113,-0.263171,15.1429,5.49078,7.70897,6.42851,-6.76208
0.680794,0.309118,0.00579592,-0.0528604,-0.703775,-0.0531533,-0.0680797,0.151822,0.00168875,0.151835,-0.0680927,1.56312,0.00763813,76,113,-0.726447,15.1375,4.96007,7.73925,6.34298,-6.71676
1.02473,0.310448,0.0113941,-0.0754972,-0.703675,-0.0529219,-0.0685247,0.151574,0.00183025,0.151589,-0.0685399,1.56248,0.00804324,83,113,-1.19244,15.1392,4.47518,7.77997,6.31402,-6.65756
-1.03546,-0.027764,0.00336382,0.0583537,-0.761527,-0.0518064,-0.0653185,0.153009,0.00105514,0.153014,-0.0653236,1.56596,0.0107661,41,120,1.5517,16.376,7.47949,8.4641,6.59736,-7.22873
-0.691199,-0.0264693,0.00823984,0.0367515,-0.760226,-0.0524944,-0.0660881,0.153161,0.00118895,0.153167,-0.0660945,1.56537,0.00851968,48,120,1.1129,16.3568,7.04096,8.4821,6.60303,-7.16434
-0.348006,-0.0243081,0.00945678,0.0143771,-0.759523,-0.0533693,-0.0667911,0.153227,0.00132541,0.153235,-0.0667991,1.56477,0.00802727,55,120,0.659006,16.3412,6.53811,8.49211,6.5605,-7.12935
-0.00562169,-0.0217838,0.00793775,-0.00840018,-0.759169,-0.0531474,-0.0674295,0.153208,0.00146454,0.153217,-0.0674393,1.56416,0.00772905,62,120,0.190748,16.326,5.99577,8.50355,6.47976,-7.10455
0.336648,-0.0194075,0.00631105,-0.0310646,-0.758852,-0.0517636,-0.0680054,0.153103,0.00160634,0.153114,-0.0680171,1.56353,0.00767942,69,120,-0.281545,16.3134,5.45354,8.51726,6.38937,-7.0741
0.679056,-0.0172173,0.00556377,-0.0537114,-0.758306,-0.0505786,-0.068521,0.152913,0.00175079,0.152927,-0.0685348,1.56289,0.00774279,76,120,-0.752614,16.2977,4.91257,8.53038,6.30007,-7.03851
1.02177,-0.0156076,0.00633873,-0.0768028,-0.757816,-0.0508184,-0.0689788,0.152638,0.00189784,0.152654,-0.068995,1.56223,0.00811114,83,120,-1.22539,16.2923,4.36351,8.55884,6.21869,-6.98255
-1.03664,-0.354689,0.00546252,0.0590822,-0.816397,-0.051298,-0.0651708,0.152866,0.00112604,0.152872,-0.0651766,1.56563,0.0107447,41,127,1.56868,17.5518,7.47783,9.2881,6.57997,-7.52179
-0.692725,-0.35325,0.00898394,0.0371457,-0.815754,-0.0506121,-0.0659215,0.152992,0.00125218,0.152999,-0.0659287,1.56508,0.00858381,48,127,1.11574,17.5447,7.02533,9.31323,6.57082,-7.46253
-0.349729,-0.350955,0.00939341,0.01437,-0.815384,-0.0513036,-0.066613,0.153032,0.00138137,0.153041,-0.0666217,1.56451,0.0080649,55,127,0.652697,17.5323,6.50648,9.32712,6.51946,-7.43354
-0.00746874,-0.348375,0.00733612,-0.00872046,-0.814877,-0.0510156,-0.0672467,0.152986,0.00151276,0.152997,-0.0672571,1.56393,0.00790647,62,127,0.177703,17.5132,5.95228,9.33216,6.43282,-7.41218
0.334712,-0.345886,0.00530684,-0.0319318,-0.814225,-0.0500918,-0.0678243,0.152855,0.00164551,0.152867,-0.0678366,1.56334,0.00802565,69,127,-0.303329,17.4936,5.39204,9.33338,6.33804,-7.38777
0.677185,-0.343558,0.00474983,-0.0550013,-0.813324,-0.0490181,-0.0683476,0.152639,0.00177875,0.152654,-0.068362,1.56275,0.00809487,76,127,-0.782455,17.4713,4.84405,9.32975,6.25083,-7.36051
1.01852,-0.341341,9.46585e-05,-0.0782654,-0.812587,-0.0492821,-0.0688186,0.152339,0.00191158,0.152355,-0.0688351,1.56215,0.00844473,83,127,-1.25858,17.4641,4.23264,9.33275,6.11057,-7.32075
-1.0386,-0.681789,0.0045238,0.0593023,-0.871544,-0.0487301,-0.0643223,0.15107,0.00132478,0.151078,-0.0643305,1.56465,0.0114039,41,134,1.5641,18.7341,7.44398,10.1244,6.5293,-7.8027
-0.694794,-0.679791,0.00759355,0.036961,-0.871697,-0.0478674,-0.0650597,0.151215,0.00140536,0.151224,-0.0650689,1.5643,0.0088309,48,134,1.102,18.7371,6.97935,10.1474,6.51538,-7.76803
-0.351861,-0.677337,0.00769984,0.0139979,-0.871541,-0.0481833,-0.0657457,0.151272,0.00148955,0.151282,-0.0657559,1.56393,0.00812426,55,134,0.633198,18.7286,6.45555,10.1571,6.46074,-7.7472
-0.00970984,-0.674704,0.00515694,-0.0092696,-0.871088,-0.0477935,-0.066381,0.151242,0.00157564,0.151253,-0.0663924,1.56356,0.00785581,62,134,0.154119,18.7113,5.89309,10.1587,6.36879,-7.72923
0.332503,-0.672235,0.00317975,-0.032849,-0.870305,-0.0475847,-0.0669666,0.151125,0.00166189,0.151138,-0.0669793,1.56318,0.00786878,69,134,-0.330583,18.6911,5.322,10.1548,6.27454,-7.70633
0.675023,-0.669895,0.00273445,-0.0561591,-0.869126,-0.0467735,-0.0675037,0.150921,0.00174656,0.150935,-0.0675177,1.5628,0.00796459,76,134,-0.813203,18.6651,4.76895,10.1406,6.18852,-7.68191
1.01586,-0.667295,-0.00389857,-0.0796112,-0.868027,-0.0468268,-0.0679934,0.150631,0.00182786,0.150646,-0.0680087,1.56244,0.00845484,83,134,-1.29427,18.6504,4.13361,10.1207,6.02686,-7.65646
-1.04094,-1.00859,0.00210857,0.0585961,-0.926976,-0.0449463,-0.0626449,0.147555,0.00167694,0.147569,-0.0626583,1.56282,0.0119996,41,141,1.5339,19.9148,7.38183,10.9596,6.46261,-8.09486
-0.696981,-1.00623,0.00568459,0.0360296,-0.927668,-0.0443343,-0.0633784,0.147737,0.00165602,0.14775,-0.0633914,1.56295,0.00891901,48,141,1.06869,19.9309,6.91693,10.9744,6.45433,-8.07841
-0.354076,-1.00369,0.00562255,0.0131601,-0.92782,-0.0443899,-0.0640676,0.147833,0.0016397,0.147846,-0.0640803,1.56306,0.00795606,55,141,0.600504,19.9295,6.39472,10.9836,6.39785,-8.06327
-0.011864,-1.00102,0.00324488,-0.0100283,-0.927393,-0.0441251,-0.0647129,0.147843,0.00162548,0.147856,-0.0647254,1.56315,0.007472,62,141,0.123794,19.9144,5.83504,10.9802,6.30768,-8.04916
0.330404,-0.998493,0.00141448,-0.0335389,-0.926509,-0.044375,-0.0653146,0.147767,0.00161083,0.14778,-0.0653268,1.56324,0.00739821,69,141,-0.35701,19.8929,5.26441,10.969,6.21502,-8.03123
0.672989,-0.996184,0.00115383,-0.0568559,-0.92538,-0.0438833,-0.0658732,0.147606,0.00159323,0.147618,-0.0658851,1.56333,0.00771014,76,141,-0.838026,19.8683,4.71142,10.955,6.13097,-8.00797
1.01408,-0.993948,-0.00459825,-0.080446,-0.924262,-0.0430721,-0.0663893,0.147358,0.0015701,0.14737,-0.0664008,1.56345,0.00842251,83,141,-1.32644,19.8484,4.08759,10.9488,5.97873,-7.97141
-1.0431,-1.33512,0.000300105,0.0563989,-0.982003,-0.0406294,-0.0600726,0.142339,0.00215149,0.142362,-0.0600955,1.56017,0.011224,41,148,1.47016,21.0789,7.29888,11.7787,6.40267,-8.40139
-0.698954,-1.33253,0.00452939,0.0343206,-0.983233,-0.0411431,-0.060794,0.142537,0.0019801,0.142556,-0.0608133,1.56106,0.00864587,48,148,1.0211,21.1106,6.84491,11.7897,6.40158,-8.39789
