0.00127 	0.17858233 	-0.0058355486 	0
0.00381 	0.17729805 	-0.017525408 	0
0.00635 	0.17434215 	-0.029057041 	0
0.00889 	0.16906127 	-0.040049855 	0
0.01143 	0.16104029 	-0.050013787 	0
0.01397 	0.15061484 	-0.058337057 	0
0.01651 	0.13888184 	-0.064896351 	0
0.01905 	0.12652581 	-0.069479837 	0
0.02159 	0.11243991 	-0.072376914 	0
0.02413 	0.090872647 	-0.071308116 	0
0.02921 	0.035389904 	-0.055286885 	0
0.03683 	0.0091981261 	-0.030705123 	0
0.04445 	0.0016969944 	-0.024884002 	0
0.05207 	0.00025028638 	-0.019370443 	0
0.05969 	0.00047366535 	-0.015016585 	0
0.06731 	0.00073327804 	-0.010895242 	0
0.07493 	0.00070475803 	-0.0071098566 	0
0.08255 	0.00045429861 	-0.0037517071 	0
0.09017 	4.6262685e-005 	-0.0014237364 	0
0.09779 	-3.6883698e-005 	0.00017672772 	0
