 "X",  "Y",  "Z",  "U",  "V",  "W",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "q",  "r",  "q_ref",  "r_ref"
-1.01446,4.21546,-0.00905034,0.00595545,-0.0979974,-0.0434806,0.00098518,0.0118551,-0.00445555,0.013448,-0.000607712,-1.22745,0.00727818,41,29,0.368338,2.17289,6.86312,-1.24692,6.98444,-3.31687
-0.671736,4.21725,-0.00920977,0.00524363,-0.0983259,-0.0427222,0.000937622,0.0118917,-0.00360319,0.0129706,-0.000141321,-1.27985,0.00673834,48,29,0.348627,2.17669,6.8033,-1.15777,6.936,-3.23457
-0.329216,4.21912,-0.00980428,0.0050682,-0.0981923,-0.0413779,0.000821763,0.0120285,-0.00272828,0.0126574,0.000192859,-1.34424,0.00660365,55,29,0.336688,2.168,6.74445,-1.07978,6.87435,-3.15511
0.0132747,4.2208,-0.0101696,0.00513527,-0.0981654,-0.0407097,0.000635861,0.0122671,-0.00182892,0.0125479,0.000355056,-1.41845,0.00657619,62,29,0.333414,2.16525,6.68078,-0.995265,6.80666,-3.06968
0.355915,4.22232,-0.00960574,0.0054656,-0.098211,-0.0413805,0.000378649,0.0126085,-0.000903234,0.0126748,0.0003123,-1.49747,0.00664803,69,29,0.342672,2.16728,6.61655,-0.905154,6.74059,-2.98082
0.698255,4.22383,-0.00984672,0.00559553,-0.0983452,-0.0426285,4.94599e-05,0.0130535,5.06869e-05,0.0130537,4.92623e-05,1.5669,0.00706516,76,29,0.350796,2.16752,6.52758,-0.806307,6.65727,-2.89029
1.0402,4.22511,-0.0112685,0.00525291,-0.0980318,-0.04288,-0.000351659,0.0136025,0.00103486,0.0136788,-0.000427988,1.49717,0.00732355,83,29,0.343944,2.15891,6.41337,-0.708743,6.55255,-2.78807
-1.01609,3.8895,-0.0077378,0.00873532,-0.103141,-0.050419,-0.00268589,0.0180971,-0.00386336,0.0187921,-0.00338081,-1.39282,0.00832513,41,36,0.462886,2.28412,6.85476,-1.4338,6.9587,-3.62647
-0.6733,3.89115,-0.00770129,0.00713772,-0.102564,-0.0492153,-0.00287611,0.0182866,-0.00309798,0.0187308,-0.0033203,-1.42839,0.00702651,48,36,0.422484,2.27151,6.78142,-1.36467,6.91228,-3.54094
-0.33054,3.89289,-0.00744503,0.006316,-0.102075,-0.047551,-0.00311717,0.0185529,-0.00231202,0.0187968,-0.0033611,-1.46568,0.00695648,55,36,0.395518,2.26001,6.72044,-1.29933,6.85982,-3.46084
0.0122033,3.89451,-0.00689878,0.00609273,-0.102039,-0.0464473,-0.0034096,0.0188972,-0.00150366,0.0189981,-0.00351051,-1.50379,0.00688381,62,36,0.383841,2.25559,6.66304,-1.21665,6.80199,-3.3772
0.354932,3.89602,-0.00604988,0.00622153,-0.102202,-0.0464607,-0.00375357,0.0193201,-0.000671125,0.0193396,-0.00377307,-1.54174,0.00685074,69,36,0.385325,2.25535,6.60123,-1.12371,6.73895,-3.29079
0.697311,3.89739,-0.00619977,0.00586865,-0.102775,-0.047551,-0.00414877,0.0198222,0.000187381,0.0198237,-0.00415024,1.56298,0.00731042,76,36,0.382693,2.2657,6.50416,-1.01379,6.65648,-3.19673
1.03984,3.89854,-0.00540446,0.0045511,-0.103206,-0.0481048,-0.00459439,0.0204036,0.00107373,0.0204496,-0.00464043,1.52795,0.00764172,83,36,0.357522,2.27764,6.39258,-0.907593,6.57578,-3.09693
-1.01778,3.56343,-0.00670129,0.0131658,-0.11105,-0.0564744,-0.00613152,0.0238892,-0.00324926,0.0242369,-0.00647917,-1.46421,0.00907441,41,43,0.586722,2.45622,6.88183,-1.56461,6.92989,-3.93282
