 "X",  "Y",  "Z",  "U",  "V",  "W",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "q",  "r",  "q_ref",  "r_ref"
-1.01446,4.21546,-0.00905034,0.00351264,-0.130176,-0.0209833,-0.000230339,0.0204376,-0.00697835,0.0225732,-0.00236586,-1.27382,0.00674064,41,29,0.200981,2.81946,6.93861,-0.606212,6.98444,-3.31687
-0.671736,4.21725,-0.00920977,0.00217344,-0.130167,-0.0198636,-1.37867e-05,0.0200755,-0.00537485,0.0214231,-0.00136141,-1.32513,0.00631544,48,29,0.166998,2.81824,6.86863,-0.527756,6.936,-3.23457
-0.329216,4.21912,-0.00980428,0.00146621,-0.130085,-0.0185103,0.000122057,0.0198694,-0.0037668,0.0205635,-0.000572062,-1.38857,0.00620012,55,29,0.144684,2.81356,6.79961,-0.452048,6.87435,-3.15511
0.0132747,4.2208,-0.0101696,0.0012587,-0.129736,-0.0175536,0.000172594,0.0198217,-0.00215242,0.0200547,-6.04251e-05,-1.46296,0.00611708,62,29,0.134703,2.80275,6.73248,-0.374099,6.80666,-3.06968
0.355915,4.22232,-0.00960574,0.00133285,-0.12939,-0.0174807,0.000133899,0.0199342,-0.000529803,0.0199484,0.000119733,-1.54406,0.00614411,69,29,0.135191,2.79224,6.66768,-0.290253,6.74059,-2.98082
0.698255,4.22383,-0.00984672,0.00119803,-0.129434,-0.0184165,2.86051e-06,0.0202078,0.00110318,0.0202679,-5.71925e-05,1.51641,0.00647994,76,29,0.136742,2.78904,6.57561,-0.192935,6.65727,-2.89029
1.0402,4.22511,-0.0112685,0.000702548,-0.12954,-0.0187381,-0.000222704,0.0206426,0.00274897,0.0209987,-0.000578799,1.44198,0.00696864,83,29,0.127728,2.79152,6.45849,-0.0888856,6.55255,-2.78807
-1.01609,3.8895,-0.0077378,0.00834553,-0.13951,-0.0286423,-0.00717779,0.0323704,-0.00608839,0.0332865,-0.00809387,-1.42145,0.00775875,41,36,0.341837,3.02304,6.96788,-0.705678,6.9587,-3.62647
-0.6733,3.89115,-0.00770129,0.00533857,-0.137924,-0.0262068,-0.00714522,0.0322586,-0.0046397,0.0327976,-0.00768416,-1.45516,0.00652108,48,36,0.266392,2.98698,6.87325,-0.659747,6.91228,-3.54094
-0.33054,3.89289,-0.00744503,0.00333104,-0.136865,-0.0239017,-0.00717047,0.0322651,-0.00318518,0.0325207,-0.00742608,-1.49072,0.00621222,55,36,0.212215,2.96292,6.79232,-0.608286,6.85982,-3.46084
0.0122033,3.89451,-0.00689878,0.00236331,-0.136184,-0.0224409,-0.00725715,0.0323913,-0.00172303,0.032466,-0.00733189,-1.52745,0.00597326,62,36,0.183866,2.94497,6.72238,-0.540623,6.80199,-3.3772
0.354932,3.89602,-0.00604988,0.00192711,-0.135961,-0.0219948,-0.00740831,0.0326382,-0.000251354,0.0326397,-0.00740988,-1.56452,0.00594417,69,36,0.171856,2.93726,6.65229,-0.458156,6.73895,-3.29079
0.697311,3.89739,-0.00619977,0.000943563,-0.136686,-0.023117,-0.00762638,0.033006,0.00123191,0.0330433,-0.0076637,1.54052,0.0065097,76,36,0.157041,2.95113,6.54283,-0.345757,6.65648,-3.19673
