 "X",  "Y",  "Z",  "U",  "V",  "W",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "q",  "r",  "q_ref",  "r_ref"
-1.01446,4.21546,-0.00905034,-0.00349802,-0.241549,-0.012476,-0.000462193,0.0241012,-0.00777819,0.0263571,-0.00271804,-1.28852,0.00673399,41,29,0.0255259,5.18197,6.84329,1.683,6.98444,-3.31687
-0.671736,4.21725,-0.00920977,-0.00526626,-0.240411,-0.0115435,-3.00327e-05,0.0231935,-0.005931,0.0246206,-0.00145705,-1.33468,0.00631191,48,29,-0.0162954,5.15811,6.76376,1.73635,6.936,-3.23457
-0.329216,4.21912,-0.00980428,-0.00613867,-0.239419,-0.010323,0.000300868,0.022488,-0.00407223,0.0232118,-0.000422941,-1.39489,0.00615957,55,29,-0.041314,5.1368,6.69088,1.79007,6.87435,-3.15511
0.0132747,4.2208,-0.0101696,-0.00641645,-0.238894,-0.0094634,0.00052472,0.0219884,-0.00219751,0.022211,0.000302042,-1.46981,0.00604595,62,29,-0.0521705,5.12491,6.62201,1.86125,6.80666,-3.06968
0.355915,4.22232,-0.00960574,-0.00643036,-0.238989,-0.00888881,0.000636612,0.0216977,-0.000302398,0.021702,0.00063227,-1.55644,0.00600918,69,29,-0.0560207,5.1261,6.55851,1.94977,6.74059,-2.98082
0.698255,4.22383,-0.00984672,-0.0066823,-0.239544,-0.00886742,0.000632651,0.021618,0.00161779,0.0217419,0.000508665,1.49431,0.00640552,76,29,-0.0617491,5.13717,6.4698,2.05086,6.65727,-2.89029
1.0402,4.22511,-0.0112685,-0.00746707,-0.240082,-0.0089988,0.00051008,0.0217499,0.00356812,0.0223333,-7.33119e-05,1.40873,0.00706619,83,29,-0.0775848,5.14747,6.34808,2.16382,6.55255,-2.78807
-1.01609,3.8895,-0.0077378,0.00321992,-0.25303,-0.0207654,-0.0104128,0.0418326,-0.00686543,0.0427197,-0.0112999,-1.4423,0.00831792,41,36,0.20851,5.43955,6.90737,1.62195,6.9587,-3.62647
-0.6733,3.89115,-0.00770129,-0.00106328,-0.249772,-0.0183024,-0.0101789,0.0412236,-0.00518929,0.0417422,-0.0106976,-1.47118,0.00704409,48,36,0.106718,5.36999,6.7872,1.62984,6.91228,-3.54094
-0.33054,3.89289,-0.00744503,-0.0039476,-0.247659,-0.0161782,-0.0100192,0.0407674,-0.00350082,0.0410076,-0.0102594,-1.5023,0.00688123,55,36,0.0355216,5.32526,6.68768,1.65716,6.85982,-3.46084
0.0122033,3.89451,-0.00689878,-0.00545332,-0.2466,-0.0144278,-0.00993842,0.0404668,-0.00179551,0.0405307,-0.0100023,-1.53523,0.00658641,62,36,-0.00537999,5.29925,6.60864,1.7153,6.80199,-3.3772
0.354932,3.89602,-0.00604988,-0.00624989,-0.246585,-0.0132246,-0.00994062,0.0403237,-6.88524e-05,0.0403238,-0.00994072,-1.56943,0.00640489,69,36,-0.028725,5.29444,6.53569,1.80069,6.73895,-3.29079
