 "X",  "Y",  "Z",  "U",  "V",  "W",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "q",  "r",  "q_ref",  "r_ref"
-1.01446,4.21546,-0.00905034,0.00397741,-0.221599,-0.049229,-0.000568206,0.0254083,-0.00902038,0.0282334,-0.0033933,-1.26728,0.00832021,41,29,0.373963,4.81335,6.79033,1.32003,6.98444,-3.31687
-0.671736,4.21725,-0.00920977,0.00217837,-0.220679,-0.0485623,-0.000103896,0.024499,-0.00700111,0.0263518,-0.00195664,-1.31209,0.00783586,48,29,0.332195,4.79717,6.70791,1.37568,6.936,-3.23457
-0.329216,4.21912,-0.00980428,0.00114659,-0.219788,-0.0475158,0.000254853,0.023787,-0.00497646,0.0247961,-0.000754271,-1.37073,0.00789746,55,29,0.304074,4.78018,6.63003,1.4298,6.87435,-3.15511
0.0132747,4.2208,-0.0101696,0.000732193,-0.219251,-0.0464809,0.000499895,0.0232761,-0.00294286,0.0236502,0.0001258,-1.44436,0.00789097,62,29,0.288689,4.7691,6.55857,1.49918,6.80666,-3.06968
0.355915,4.22232,-0.00960574,0.000895485,-0.219175,-0.0463137,0.000623956,0.0229699,-0.000896636,0.0230058,0.000588036,-1.53076,0.00791274,69,29,0.28976,4.7658,6.49545,1.58631,6.74059,-2.98082
0.698255,4.22383,-0.00984672,0.000870789,-0.219695,-0.046821,0.000620787,0.0228707,0.00116615,0.0229316,0.000559835,1.51858,0.00830019,76,29,0.290604,4.77478,6.40742,1.68969,6.65727,-2.89029
1.0402,4.22511,-0.0112685,0.000118171,-0.220208,-0.047065,0.000485294,0.0229797,0.00324987,0.0234398,2.51811e-05,1.43015,0.00869841,83,29,0.275187,4.78557,6.28487,1.80152,6.55255,-2.78807
-1.01609,3.8895,-0.0077378,0.0112276,-0.233472,-0.0603735,-0.0107113,0.0433029,-0.00788274,0.0444298,-0.0118382,-1.4288,0.00933059,41,36,0.583193,5.08039,6.84925,1.27244,6.9587,-3.62647
-0.6733,3.89115,-0.00770129,0.00695132,-0.230626,-0.0581698,-0.0104487,0.0427054,-0.00605154,0.0433857,-0.011129,-1.45886,0.0079785,48,36,0.482095,5.01812,6.7268,1.29114,6.91228,-3.54094
-0.33054,3.89289,-0.00744503,0.00388569,-0.228651,-0.0565526,-0.0102647,0.0422571,-0.00421459,0.0425932,-0.0106008,-1.49123,0.00800309,55,36,0.409059,4.97777,6.61986,1.32127,6.85982,-3.46084
0.0122033,3.89451,-0.00689878,0.00222241,-0.227531,-0.0551566,-0.0101662,0.0419609,-0.00236818,0.0420683,-0.0102736,-1.52549,0.00793115,62,36,0.365956,4.95307,6.53477,1.3765,6.80199,-3.3772
0.354932,3.89602,-0.00604988,0.00159612,-0.227248,-0.054772,-0.0101595,0.0418189,-0.000508529,0.0418239,-0.0101645,-1.56101,0.00798501,69,36,0.349519,4.94552,6.45976,1.45575,6.73895,-3.29079
0.697311,3.89739,-0.00619977,0.000314015,-0.228417,-0.0556163,-0.01025,0.0418327,0.00136833,0.0418686,-0.010286,1.54455,0.00858064,76,36,0.326349,4.97168,6.34517,1.57297,6.65648,-3.19673
1.03984,3.89854,-0.00540446,-0.00264876,-0.230385,-0.0567091,-0.0104425,0.0420028,0.00326673,0.0422055,-0.0106452,1.50883,0.00914601,83,36,0.270146,5.01466,6.19702,1.71261,6.57578,-3.09693
-1.01778,3.56343,-0.00670129,0.0230502,-0.251652,-0.0700318,-0.0202314,0.060438,-0.00668428,0.0609881,-0.0207815,-1.48868,0.0101964,41,43,0.878526,5.48645,7.00626,1.35053,6.92989,-3.93282
-0.67495,3.56498,-0.00659257,0.0156988,-0.246107,-0.0680447,-0.0201446,0.0601165,-0.00505847,0.0604341,-0.0204622,-1.5081,0.00842464,48,43,0.715216,5.35924,6.82034,1.32185,6.88416,-3.84558
-0.332005,3.56659,-0.00569489,0.00928301,-0.242333,-0.0664255,-0.0201106,0.0598984,-0.00342777,0.060045,-0.0202572,-1.52806,0.00869987,55,43,0.573317,5.27827,6.65206,1.31732,6.8386,-3.76381
0.0108772,3.56798,-0.00468418,0.00449772,-0.240275,-0.065398,-0.0201354,0.0597853,-0.00178821,0.0598253,-0.0201754,-1.54844,0.00877522,62,43,0.468081,5.23428,6.50635,1.35847,6.78568,-3.67376
0.353658,3.56936,-0.00369828,0.00106807,-0.239849,-0.0657319,-0.0202244,0.0597787,-0.000135791,0.0597789,-0.0202246,-1.5691,0.00893201,69,43,0.397941,5.22688,6.37181,1.43527,6.72401,-3.58434
0.695971,3.57076,-0.00416309,-0.00388939,-0.242446,-0.0673486,-0.0203827,0.0598791,0.00153365,0.0599084,-0.020412,1.5517,0.00930011,76,43,0.303664,5.28842,6.17503,1.57474,6.63806,-3.4929
1.03868,3.57217,-0.00273472,-0.010822,-0.246459,-0.0684966,-0.0206146,0.0600869,0.00322455,0.0602156,-0.0207432,1.53092,0.00960274,83,43,0.166513,5.37538,5.95325,1.74015,6.56431,-3.40754
-1.01932,3.23705,-0.00518092,0.0382125,-0.276466,-0.0771011,-0.0288642,0.076375,-0.005466,0.0766581,-0.0291473,-1.51904,0.0101623,41,50,1.22878,6.03084,7.25049,1.57215,6.90626,-4.22913
-0.676468,3.23864,-0.00505512,0.0274915,-0.268501,-0.0762815,-0.028931,0.0762864,-0.00405507,0.0764425,-0.029087,-1.53233,0.00875479,48,50,1.00251,5.84955,6.98938,1.49364,6.86068,-4.14585
-0.333636,3.24021,-0.00465196,0.0175072,-0.263434,-0.0760395,-0.0290254,0.0762587,-0.00264046,0.0763249,-0.0290916,-1.54574,0.00939383,55,50,0.794774,5.74009,6.73518,1.46657,6.80963,-4.06295
0.00920848,3.24153,-0.00385367,0.0081197,-0.261088,-0.0760009,-0.0291527,0.0762927,-0.001218,0.0763068,-0.0291668,-1.55925,0.00984974,62,50,0.600589,5.69296,6.48811,1.50048,6.7543,-3.97179
0.352164,3.24288,-0.00225852,-0.000823916,-0.261093,-0.0770279,-0.0293178,0.076389,0.000216491,0.0763894,-0.0293183,1.56875,0.0103155,69,50,0.42127,5.69604,6.24451,1.58208,6.69921,-3.88456
