 "X",  "Y",  "Z",  "U",  "V",  "W",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "q",  "r",  "q_ref",  "r_ref"
-1.01446,4.21546,-0.00905034,-0.00502865,-0.238076,-0.0208581,-0.000405656,0.02439,-0.00802484,0.0267605,-0.00277618,-1.28357,0.00695107,41,29,0.0390339,5.1179,6.76547,1.62401,6.98444,-3.31687
-0.671736,4.21725,-0.00920977,-0.00664647,-0.237052,-0.0196722,2.72605e-05,0.0234591,-0.00614045,0.0249708,-0.00148436,-1.32942,0.00656142,48,29,-0.00124917,5.09731,6.6903,1.67823,6.936,-3.23457
-0.329216,4.21912,-0.00980428,-0.00756015,-0.236117,-0.0183865,0.00036416,0.0227308,-0.00424648,0.0235099,-0.000414928,-1.38935,0.0065296,55,29,-0.0276215,5.07915,6.61689,1.73101,6.87435,-3.15511
0.0132747,4.2208,-0.0101696,-0.00794685,-0.235661,-0.0172252,0.00059888,0.0222091,-0.00233852,0.0224593,0.000348716,-1.46423,0.00653831,62,29,-0.0424855,5.06915,6.54741,1.80233,6.80666,-3.06968
0.355915,4.22232,-0.00960574,-0.0079678,-0.235765,-0.0163164,0.000726061,0.0218971,-0.00041204,0.0219051,0.000718044,-1.55134,0.00655061,69,29,-0.048416,5.07169,6.48558,1.88895,6.74059,-2.98082
0.698255,4.22383,-0.00984672,-0.00811311,-0.236362,-0.0160801,0.000741289,0.021797,0.0015377,0.0219087,0.000629582,1.49828,0.00690528,76,29,-0.0532744,5.08336,6.40013,1.99062,6.65727,-2.89029
1.0402,4.22511,-0.0112685,-0.00882435,-0.236919,-0.01609,0.000641219,0.0219098,0.00351585,0.0224759,7.50935e-05,1.41115,0.00743527,83,29,-0.0684123,5.09428,6.28049,2.1035,6.55255,-2.78807
-1.01609,3.8895,-0.0077378,0.00178476,-0.249566,-0.0293837,-0.0104175,0.0421811,-0.00708998,0.04312,-0.0113564,-1.43913,0.00851015,41,36,0.225222,5.37452,6.83014,1.56461,6.9587,-3.62647
-0.6733,3.89115,-0.00770129,-0.00238454,-0.246523,-0.0267626,-0.0101811,0.0415516,-0.00538366,0.0421059,-0.0107354,-1.46819,0.00723241,48,36,0.124744,5.31062,6.71307,1.57548,6.91228,-3.54094
-0.33054,3.89289,-0.00744503,-0.00529956,-0.244461,-0.0247756,-0.0100148,0.0410755,-0.00366677,0.0413373,-0.0102766,-1.49951,0.00715881,55,36,0.0535,5.27041,6.6121,1.60082,6.85982,-3.46084
0.0122033,3.89451,-0.00689878,-0.00689121,-0.243414,-0.0230087,-0.00992375,0.0407555,-0.00193477,0.0408293,-0.00999751,-1.53269,0.00699096,62,36,0.0105681,5.24599,6.53132,1.65779,6.80199,-3.3772
