 "X",  "Y",  "Z",  "U",  "V",  "W",  "exx",  "eyy",  "exy",  "e1",  "e2",  "gamma",  "sigma",  "x",  "y",  "u",  "v",  "q",  "r",  "q_ref",  "r_ref"
-1.01446,4.21546,-0.00905034,-0.00162466,-0.23567,-0.0443854,-0.000608459,0.0244162,-0.00872826,0.0271597,-0.00335198,-1.26625,0.00779781,41,29,0.235055,5.0962,6.7033,1.61211,6.98444,-3.31687
-0.671736,4.21725,-0.00920977,-0.00329355,-0.23458,-0.0436288,-0.000104265,0.0233782,-0.00676347,0.025187,-0.00191298,-1.30949,0.00727638,48,29,0.195526,5.07746,6.62424,1.66294,6.936,-3.23457
-0.329216,4.21912,-0.00980428,-0.00415464,-0.233741,-0.0422554,0.000301804,0.0225409,-0.0047907,0.023529,-0.000686296,-1.36739,0.00719528,55,29,0.169233,5.06195,6.55187,1.71684,6.87435,-3.15511
0.0132747,4.2208,-0.0101696,-0.00453992,-0.233295,-0.0413478,0.000602678,0.0219088,-0.00280635,0.0222722,0.000239237,-1.44201,0.00718312,62,29,0.155224,5.05397,6.48049,1.78727,6.80666,-3.06968
0.355915,4.22232,-0.00960574,-0.00449636,-0.233401,-0.0411671,0.000792094,0.0214858,-0.000806732,0.0215172,0.000760691,-1.53189,0.00732225,69,29,0.153897,5.05612,6.41526,1.87642,6.74059,-2.98082
0.698255,4.22383,-0.00984672,-0.00452214,-0.233851,-0.0414223,0.00086474,0.0212749,0.00121208,0.0213466,0.000793012,1.51169,0.00776106,76,29,0.153479,5.06481,6.32887,1.97634,6.65727,-2.89029
1.0402,4.22511,-0.0112685,-0.00518704,-0.234258,-0.0417979,0.000816372,0.0212779,0.00325446,0.021783,0.000311212,1.4168,0.00805483,83,29,0.14062,5.07371,6.20753,2.08596,6.55255,-2.78807
-1.01609,3.8895,-0.0077378,0.00571464,-0.247082,-0.0542864,-0.0106751,0.0422147,-0.00766524,0.0433032,-0.0117636,-1.42973,0.00918264,41,36,0.439368,5.35343,6.77101,1.55174,6.9587,-3.62647
-0.6733,3.89115,-0.00770129,0.00147886,-0.243986,-0.0522469,-0.0103658,0.0414868,-0.00589061,0.0421476,-0.0110266,-1.45909,0.0078805,48,36,0.340119,5.29146,6.64883,1.56002,6.91228,-3.54094
-0.33054,3.89289,-0.00744503,-0.00151388,-0.24203,-0.0503247,-0.0101284,0.0409111,-0.00410759,0.0412395,-0.0104568,-1.491,0.00789408,55,36,0.267085,5.25463,6.54538,1.58659,6.85982,-3.46084
0.0122033,3.89451,-0.00689878,-0.00315862,-0.24095,-0.0489517,-0.00996866,0.0404908,-0.00231239,0.0405965,-0.0100744,-1.5251,0.00778519,62,36,0.2246,5.23148,6.46077,1.64193,6.80199,-3.3772
0.354932,3.89602,-0.00604988,-0.00390148,-0.240766,-0.0482975,-0.00989214,0.0402287,-0.000501182,0.0402337,-0.00989715,-1.5608,0.00772258,69,36,0.204462,5.22532,6.38512,1.72311,6.73895,-3.29079
0.697311,3.89739,-0.00619977,-0.00524986,-0.241917,-0.0491723,-0.00990347,0.0401268,0.00133008,0.0401622,-0.0099388,1.54424,0.00815137,76,36,0.180152,5.24729,6.26913,1.84378,6.65648,-3.19673
1.03984,3.89854,-0.00540446,-0.008096,-0.243875,-0.0507925,-0.0100065,0.0401862,0.00318576,0.0403876,-0.0102079,1.50766,0.00871014,83,36,0.129203,5.29045,6.12053,1.98425,6.57578,-3.09693
-1.01778,3.56343,-0.00670129,0.0175717,-0.265039,-0.0631786,-0.0201198,0.0592344,-0.00651438,0.0597656,-0.020651,-1.48943,0.0102608,41,43,0.731298,5.75736,6.93309,1.62081,6.92989,-3.93282
-0.67495,3.56498,-0.00659257,0.0102198,-0.259277,-0.0611553,-0.0199859,0.0587836,-0.00494707,0.0590931,-0.0202954,-1.50832,0.00854655,48,43,0.567972,5.63299,6.74781,1.57998,6.88416,-3.84558
-0.332005,3.56659,-0.00569489,0.00376014,-0.255501,-0.0592944,-0.0198988,0.0584386,-0.00337229,0.0585835,-0.0200437,-1.52785,0.00891313,55,43,0.424059,5.55585,6.58033,1.57075,6.8386,-3.76381
0.0108772,3.56798,-0.00468418,-0.00105159,-0.253388,-0.0582723,-0.0198636,0.0582017,-0.00178595,0.0582425,-0.0199044,-1.54793,0.00894953,62,43,0.318421,5.51017,6.43427,1.61126,6.78568,-3.67376
0.353658,3.56936,-0.00369828,-0.00453828,-0.252918,-0.0585429,-0.019885,0.0580744,-0.000183926,0.0580748,-0.0198855,-1.56844,0.00878521,69,43,0.246859,5.4988,6.29907,1.68992,6.72401,-3.58434
0.695971,3.57076,-0.00416309,-0.00935881,-0.255423,-0.0603668,-0.0199673,0.058058,0.00143805,0.0580845,-0.0199938,1.55237,0.00889978,76,43,0.156512,5.55313,6.10396,1.83335,6.63806,-3.4929
1.03868,3.57217,-0.00273472,-0.0159914,-0.25949,-0.0616454,-0.0201142,0.0581531,0.00308453,0.0582745,-0.0202356,1.53147,0.00926226,83,43,0.0262933,5.64034,5.88768,2.00116,6.56431,-3.40754
-1.01932,3.23705,-0.00518092,0.0325927,-0.289658,-0.0692363,-0.0286761,0.0750553,-0.00531833,0.0753273,-0.028948,-1.5197,0.0101401,41,50,1.07323,6.29888,7.18017,1.83463,6.90626,-4.22913
-0.676468,3.23864,-0.00505512,0.0218371,-0.281492,-0.0681101,-0.0286998,0.0748409,-0.00396793,0.0749927,-0.0288516,-1.53255,0.00878883,48,50,0.844826,6.12063,6.92054,1.74369,6.86068,-4.14585
-0.333636,3.24021,-0.00465196,0.0119359,-0.276349,-0.0677114,-0.0287461,0.0746894,-0.00261126,0.0747553,-0.028812,-1.54557,0.00958826,55,50,0.638144,6.01386,6.66926,1.71027,6.80963,-4.06295
0.00920848,3.24153,-0.00385367,0.00266477,-0.273812,-0.0679972,-0.0288196,0.074602,-0.00124401,0.074617,-0.0288345,-1.55877,0.0100659,62,50,0.448175,5.962,6.42294,1.74177,6.7543,-3.97179
0.352164,3.24288,-0.00225852,-0.00628233,-0.273802,-0.0693366,-0.0289244,0.0745797,0.000138171,0.0745799,-0.0289246,1.56946,0.0102254,69,50,0.270511,5.95998,6.17761,1.82859,6.69921,-3.88456
0.694616,3.24448,-0.00223742,-0.01642,-0.277143,-0.0705304,-0.0290646,0.0746232,0.00153978,0.074646,-0.0290874,1.55595,0.00967905,76,50,0.067981,6.03057,5.88382,1.97496,6.61859,-3.80491
1.03703,3.24621,-0.00199656,-0.02707,-0.282491,-0.0704617,-0.0292437,0.0747326,0.00296552,0.0748171,-0.0293282,1.54231,0.00913007,83,50,-0.151617,6.14102,5.58116,2.15531,6.53198,-3.732
-1.02065,2.91062,-0.00293941,0.0474817,-0.320213,-0.0741611,-0.0362137,0.0894485,-0.00414675,0.0895851,-0.0363503,-1.53784,0.0102833,41,57,1.40688,6.95963,7.43846,2.17275,6.89052,-4.52705
-0.677847,2.91233,-0.00305171,0.0334167,-0.311386,-0.0745285,-0.0363761,0.0894226,-0.00301235,0.0894947,-0.0364482,-1.54687,0.00902427,48,57,1.11882,6.76987,7.10043,2.06181,6.84232,-4.44998
-0.335197,2.91389,-0.00340866,0.0198069,-0.305579,-0.0752761,-0.0365381,0.0894208,-0.001873,0.0894487,-0.0365659,-1.55593,0.00969645,55,57,0.842347,6.64995,6.75891,2.01481,6.78289,-4.36723
0.00759839,2.91526,-0.00285868,0.00559539,-0.302222,-0.0768046,-0.0367037,0.0894436,-0.000724271,0.0894478,-0.0367078,-1.56506,0.0101989,62,57,0.557771,6.57713,6.40248,2.0305,6.72481,-4.27942
0.350744,2.9167,-0.000589742,-0.00891361,-0.302667,-0.0777106,-0.0368768,0.0894914,0.000438319,0.0894929,-0.0368783,1.56733,0.00983953,69,57,0.264018,6.5834,6.05428,2.11699,6.67706,-4.19972
0.693335,2.91857,-8.23735e-05,-0.0235062,-0.306785,-0.0782332,-0.0370611,0.0895644,0.00161936,0.0895851,-0.0370819,1.55801,0.00901545,76,57,-0.0332272,6.67,5.67958,2.2616,6.60179,-4.13462
1.03568,2.91994,-0.000179301,-0.0379416,-0.313186,-0.0776406,-0.0372604,0.0896626,0.00282365,0.0897254,-0.0373232,1.54856,0.00867406,83,57,-0.33306,6.80333,5.29962,2.47373,6.51129,-4.04817
-1.02205,2.58432,-0.00104465,0.0588733,-0.355873,-0.0779243,-0.0427224,0.102295,-0.00305787,0.102359,-0.0427868,-1.54972,0.00989556,41,64,1.66334,7.72431,7.62831,2.60945,6.87106,-4.83126
-0.679084,2.58603,-0.000573614,0.0424836,-0.348201,-0.0797394,-0.0429995,0.102404,-0.00213034,0.102435,-0.0430307,-1.55615,0.00868703,48,64,1.33572,7.56337,7.24116,2.51715,6.82917,-4.7578
-0.336533,2.58767,-0.00136194,0.0251575,-0.342545,-0.0813719,-0.0432556,0.102503,-0.00119908,0.102513,-0.0432654,-1.56257,0.00891275,55,64,0.988026,7.44867,6.81443,2.46766,6.76498,-4.67916
0.00617995,2.58918,-0.00118661,0.00671583,-0.339625,-0.0834409,-0.0434945,0.102593,-0.000259647,0.102593,-0.0434949,-1.56902,0.00873237,62,64,0.61986,7.38667,6.3651,2.48296,6.70282,-4.5987
0.349381,2.59077,0.00124243,-0.0117654,-0.340732,-0.084246,-0.0437199,0.102673,0.000692455,0.102676,-0.0437232,1.56607,0.00848959,69,64,0.244306,7.40479,5.93872,2.57451,6.65681,-4.5278
