Meta data,,,
Physical channel, Start Time, Sample Interval, Sample Count
Channel 0 (PXI1Slot5/0),-0.27129112,0.000006,100000
Channel 1 (PXI1Slot5/1),-0.27129112,0.000006,100000
,,,
Data,,,
Channel 0 (PXI1Slot5/0), Channel 1 (PXI1Slot5/1),,
-3.949439288,7.286676275,0.002958,
-3.941282128,7.288038924,0.002964,
-3.953517867,7.290764222,0.00297,
-3.949439288,7.278500379,0.002976,
-3.954877394,7.298940118,0.002982,
-3.950798814,7.283950976,0.002988,
-3.954877394,7.298940118,0.002994,
-3.954877394,7.290764222,0.003,
-3.953517867,7.283950976,0.003006,
-3.963034553,7.304390715,0.003012,
-3.95623692,7.290764222,0.003018,
-3.965753606,7.283950976,0.003024,
-3.954877394,7.286676275,0.00303,
-3.967113132,7.296214819,0.003036,
-3.961675026,7.290764222,0.003042,
-3.952158341,7.290764222,0.003048,
-3.95623692,7.29485217,0.003054,
-3.95623692,7.290764222,0.00306,
-3.963034553,7.286676275,0.003066,
-3.946720234,7.296214819,0.003072,
-3.953517867,7.292126872,0.003078,
-3.95623692,7.297577469,0.003084,
-3.954877394,7.289401573,0.00309,
-3.957596447,7.288038924,0.003096,
-3.948079761,7.285313625,0.003102,
-3.942641655,7.288038924,0.003108,
-3.944001181,7.29485217,0.003114,
-3.942641655,7.296214819,0.00312,
-3.952158341,7.293489521,0.003126,
-3.937203549,7.289401573,0.003132,
-3.938563075,7.283950976,0.003138,
-3.949439288,7.278500379,0.003144,
-3.941282128,7.282588327,0.00315,
-3.945360708,7.282588327,0.003156,
-3.948079761,7.296214819,0.003162,
-3.937203549,7.289401573,0.003168,
-3.938563075,7.27577508,0.003174,
-3.948079761,7.289401573,0.00318,
-3.948079761,7.27577508,0.003186,
-3.934484496,7.297577469,0.003192,
-3.946720234,7.303028066,0.003198,
-3.934484496,7.274412431,0.003204,
-3.926327336,7.293489521,0.00321,
-3.935844022,7.298940118,0.003216,
-3.941282128,7.263511237,0.003222,
-3.934484496,7.288038924,0.003228,
-3.912732071,7.288038924,0.003234,
-3.935844022,7.300302767,0.00324,
-3.935844022,7.290764222,0.003246,
-3.927686863,7.279863028,0.003252,
-3.937203549,7.293489521,0.003258,
-3.927686863,7.279863028,0.003264,
-3.923608283,7.285313625,0.00327,
-3.935844022,7.290764222,0.003276,
-3.934484496,7.285313625,0.003282,
-3.933124969,7.290764222,0.003288,
-3.930405916,7.285313625,0.003294,
-3.927686863,7.288038924,0.0033,
-3.92904639,7.286676275,0.003306,
-3.92088923,7.281225677,0.003312,
-3.930405916,7.285313625,0.003318,
-3.923608283,7.29485217,0.003324,
-3.934484496,7.290764222,0.00333,
-3.938563075,7.283950976,0.003336,
-3.92496781,7.283950976,0.003342,
-3.926327336,7.288038924,0.003348,
-3.927686863,7.297577469,0.003354,
-3.933124969,7.285313625,0.00336,
-3.930405916,7.288038924,0.003366,
-3.930405916,7.278500379,0.003372,
-3.92496781,7.290764222,0.003378,
-3.930405916,7.288038924,0.003384,
-3.922248757,7.289401573,0.00339,
-3.92904639,7.292126872,0.003396,
-3.931765443,7.289401573,0.003402,
-3.923608283,7.282588327,0.003408,
-3.941282128,7.289401573,0.003414,
-3.915451124,7.279863028,0.00342,
-3.911372545,7.289401573,0.003426,
-3.911372545,7.293489521,0.003432,
-3.914091598,7.288038924,0.003438,
-3.911372545,7.271687133,0.003444,
-3.922248757,7.290764222,0.00345,
-3.92088923,7.288038924,0.003456,
-3.908653492,7.286676275,0.003462,
-3.910013018,7.290764222,0.003468,
-3.916810651,7.288038924,0.003474,
-3.907293965,7.278500379,0.00348,
-3.908653492,7.29485217,0.003486,
-3.904574912,7.283950976,0.003492,
-3.916810651,7.289401573,0.003498,
-3.901855859,7.296214819,0.003504,
-3.912732071,7.283950976,0.00351,
-3.919529704,7.289401573,0.003516,
-3.910013018,7.290764222,0.003522,
-3.916810651,7.282588327,0.003528,
-3.914091598,7.281225677,0.003534,
-3.926327336,7.281225677,0.00354,
-3.92088923,7.282588327,0.003546,
-3.923608283,7.286676275,0.003552,
-3.907293965,7.290764222,0.003558,
-3.92088923,7.292126872,0.003564,
-3.914091598,7.285313625,0.00357,
-3.922248757,7.289401573,0.003576,
-3.916810651,7.289401573,0.003582,
-3.927686863,7.286676275,0.003588,
-3.930405916,7.286676275,0.003594,
-3.919529704,7.285313625,0.0036,
-3.933124969,7.286676275,0.003606,
-3.916810651,7.29485217,0.003612,
-3.922248757,7.279863028,0.003618,
-3.92496781,7.288038924,0.003624,
-3.919529704,7.283950976,0.00363,
-3.930405916,7.282588327,0.003636,
-3.918170177,7.301665416,0.003642,
-3.923608283,7.282588327,0.003648,
-3.92496781,7.289401573,0.003654,
-3.916810651,7.283950976,0.00366,
-3.922248757,7.297577469,0.003666,
-3.926327336,7.29485217,0.003672,
-3.905934438,7.286676275,0.003678,
-3.912732071,7.292126872,0.003684,
-3.916810651,7.27713773,0.00369,
-3.939922602,7.274412431,0.003696,
-3.938563075,7.290764222,0.003702,
-3.92904639,7.278500379,0.003708,
-3.922248757,7.293489521,0.003714,
-3.910013018,7.281225677,0.00372,
-3.935844022,7.282588327,0.003726,
-3.92088923,7.279863028,0.003732,
-3.931765443,7.282588327,0.003738,
-3.926327336,7.286676275,0.003744,
-3.92904639,7.274412431,0.00375,
-3.92088923,7.279863028,0.003756,
-3.92904639,7.281225677,0.003762,
-3.92904639,7.27577508,0.003768,
-3.916810651,7.27713773,0.003774,
-3.914091598,7.286676275,0.00378,
-3.911372545,7.281225677,0.003786,
-3.927686863,7.279863028,0.003792,
-3.923608283,7.27577508,0.003798,
-3.923608283,7.289401573,0.003804,
-3.918170177,7.278500379,0.00381,
-3.930405916,7.282588327,0.003816,
-3.930405916,7.27577508,0.003822,
-3.927686863,7.282588327,0.003828,
-3.945360708,7.289401573,0.003834,
-3.941282128,7.285313625,0.00384,
-3.937203549,7.298940118,0.003846,
-3.938563075,7.290764222,0.003852,
-3.934484496,7.292126872,0.003858,
-3.935844022,7.279863028,0.003864,
-3.948079761,7.281225677,0.00387,
-3.937203549,7.274412431,0.003876,
-3.949439288,7.278500379,0.003882,
-3.941282128,7.282588327,0.003888,
-3.946720234,7.281225677,0.003894,
-3.934484496,7.281225677,0.0039,
-3.939922602,7.282588327,0.003906,
-3.953517867,7.286676275,0.003912,
-3.937203549,7.285313625,0.003918,
-3.944001181,7.27577508,0.003924,
-3.948079761,7.278500379,0.00393,
-3.954877394,7.285313625,0.003936,
-3.950798814,7.283950976,0.003942,
-3.950798814,7.278500379,0.003948,
-3.953517867,7.286676275,0.003954,
-3.946720234,7.27577508,0.00396,
-3.954877394,7.288038924,0.003966,
-3.949439288,7.282588327,0.003972,
-3.957596447,7.282588327,0.003978,
-3.95623692,7.281225677,0.003984,
-3.950798814,7.285313625,0.00399,
-3.9603155,7.283950976,0.003996,
-3.965753606,7.273049782,0.004002,
-3.961675026,7.281225677,0.004008,
-3.965753606,7.278500379,0.004014,
-3.965753606,7.283950976,0.00402,
-3.963034553,7.286676275,0.004026,
-3.967113132,7.290764222,0.004032,
-3.969832186,7.281225677,0.004038,
-3.971191712,7.273049782,0.004044,
-3.969832186,7.267599185,0.00405,
-3.968472659,7.278500379,0.004056,
-3.967113132,7.279863028,0.004062,
-3.965753606,7.282588327,0.004068,
-3.979348871,7.27713773,0.004074,
-3.977989345,7.283950976,0.00408,
-3.983427451,7.286676275,0.004086,
-3.980708398,7.282588327,0.004092,
-3.976629818,7.292126872,0.004098,
-3.979348871,7.281225677,0.004104,
-3.979348871,7.281225677,0.00411,
-3.979348871,7.283950976,0.004116,
-3.988865557,7.282588327,0.004122,
-3.984786977,7.27577508,0.004128,
-3.982067924,7.27713773,0.004134,
-3.982067924,7.278500379,0.00414,
-3.979348871,7.282588327,0.004146,
-3.986146504,7.281225677,0.004152,
-3.983427451,7.27577508,0.004158,
-3.98750603,7.285313625,0.004164,
-3.982067924,7.27577508,0.00417,
-3.99158461,7.282588327,0.004176,
-3.986146504,7.279863028,0.004182,
-3.999741769,7.27577508,0.004188,
-3.997022716,7.281225677,0.004194,
-3.990225084,7.274412431,0.0042,
-3.99566319,7.267599185,0.004206,
-3.998382243,7.285313625,0.004212,
-3.997022716,7.282588327,0.004218,
-4.001101296,7.27713773,0.004224,
-3.999741769,7.270324483,0.00423,
-3.994303663,7.279863028,0.004236,
-3.997022716,7.289401573,0.004242,
-4.001101296,7.274412431,0.004248,
-4.010617982,7.273049782,0.004254,
-4.009258455,7.286676275,0.00426,
-3.999741769,7.285313625,0.004266,
-4.003820349,7.271687133,0.004272,
