0.00127 	0.079435212 	-0.002071574 	0
0.00381 	0.078991851 	-0.0061915584 	0
0.00635 	0.078097363 	-0.010274833 	0
0.00889 	0.076748901 	-0.014292418 	0
0.01143 	0.07494137 	-0.018194688 	0
0.01397 	0.07265112 	-0.021906652 	0
0.01651 	0.069860247 	-0.025331889 	0
0.01905 	0.066563477 	-0.028340385 	0
0.02159 	0.062799725 	-0.030791052 	0
0.02413 	0.057996233 	-0.032706836 	0
0.02921 	0.05070066 	-0.03367625 	0
0.03683 	0.042516697 	-0.031997747 	0
0.04445 	0.035493446 	-0.028758447 	0
0.05207 	0.030051469 	-0.024934621 	0
0.05969 	0.026033082 	-0.020836161 	0
0.06731 	0.023214014 	-0.016683924 	0
0.07493 	0.021514519 	-0.012538775 	0
0.08255 	0.020421849 	-0.0083792164 	0
0.09017 	0.017602194 	-0.0042808018 	0
0.09779 	0.008365219 	-0.00094373607 	0
