0.00127 	0.19535005 	-0.0040987578 	0
0.00381 	0.19268458 	-0.012219168 	0
0.00635 	0.18733716 	-0.020091932 	0
0.00889 	0.17930644 	-0.027494629 	0
0.01143 	0.16871781 	-0.034135223 	0
0.01397 	0.15571738 	-0.039786129 	0
0.01651 	0.14025951 	-0.044143508 	0
0.01905 	0.12199353 	-0.046452942 	0
0.02159 	0.099932736 	-0.046792898 	0
0.02413 	0.056248694 	-0.033373634 	0
0.02921 	0.011326662 	-0.015478358 	0
0.03683 	0.003418169 	-0.0074070577 	0
0.04445 	0.00085536371 	-0.0053381116 	0
0.05207 	0.00013109139 	-0.003591269 	0
0.05969 	-4.8620416e-005 	-0.0024590145 	0
0.06731 	-7.6995178e-005 	-0.0015389726 	0
0.07493 	-7.4337315e-005 	-0.00081499461 	0
0.08255 	-6.6009759e-005 	-0.00028700054 	0
0.09017 	-7.3695053e-005 	-2.5012814e-005 	0
0.09779 	-5.9948404e-005 	5.788886e-005 	0
