0.00127 	0.19670503 	-0.0043888254 	0
0.00381 	0.19367115 	-0.013024314 	0
0.00635 	0.18772629 	-0.021271381 	0
0.00889 	0.17907593 	-0.028873841 	0
0.01143 	0.16801946 	-0.035559456 	0
0.01397 	0.15481426 	-0.041129853 	0
0.01651 	0.13945613 	-0.045353822 	0
0.01905 	0.12148998 	-0.047551971 	0
0.02159 	0.099770539 	-0.047804349 	0
0.02413 	0.056284386 	-0.034085355 	0
0.02921 	0.011391606 	-0.015927823 	0
0.03683 	0.0034147418 	-0.0078538553 	0
0.04445 	0.00083411169 	-0.0057820834 	0
0.05207 	8.1809291e-005 	-0.0040481269 	0
0.05969 	-7.0739742e-005 	-0.0028927342 	0
0.06731 	-6.0205072e-005 	-0.0018971673 	0
0.07493 	-4.037225e-005 	-0.0010529814 	0
0.08255 	-4.4370885e-005 	-0.00039332103 	0
0.09017 	-7.5768801e-005 	-5.8467047e-005 	0
0.09779 	-6.1214358e-005 	6.8059235e-005 	0
